counter,crms
4771,1
4774,1
4783,1
4784,1
4786,1
4801,1
4836,1
4855,1
4859,1
4954,1
4984,1
4985,1
4986,1
4999,1
5001,1
5004,1
5024,1
5031,1
5079,1
5088,1
5089,1
5094,1
5095,1
5101,1
5157,1
5162,1
5196,1
5212,1
5216,1
5219,1
5225,1
5226,1
5227,1
5229,1
5230,1
5231,1
5234,1
5236,1
5237,1
5258,1
5296,1
5303,1
5334,1
5347,1
5348,1
5349,1
5352,1
5353,1
5354,1
5356,1
5359,1
5374,1
5383,1
5393,1
5494,1
5497,1
5498,1
5500,1
5505,1
5542,1
5634,1
5660,1
5667,1
5685,1
5687,1
5688,1
5691,1
5705,1
5707,1
6060,1
6068,1
6073,1
6077,1
6140,1
6141,1
6158,1
6162,1
6163,1
6166,1
6167,1
6168,1
6170,1
6247,1
6249,1
6250,1
6253,1
6461,1
6474,1
6476,1
6479,1
6483,1
6484,1
6485,1
6486,1
6487,1
6488,1
6489,1
6490,1
6491,1
6497,1
6498,1
6521,1
6530,1
6537,1
6563,1
6568,1
6574,1
6580,1
6589,1
6597,1
6599,1
6600,1
6618,1
6622,1
6637,1
6648,1
6649,1
6656,1
6658,1
6672,1
6716,1
6717,1
6719,1
6720,1
6722,1
6723,1
6735,1
6760,1
6765,1
6780,1
6781,1
6785,1
6808,1
6814,1
6815,1
6816,1
6820,1
6851,1
7016,1
7020,1
7032,1
7034,1
7346,1
7383,1
7384,1
7394,1
7402,1
7409,1
7480,1
7499,1
7509,1
7529,1
7550,1
7565,1
7608,1
7609,1
7610,1
7611,1
7613,1
7620,1
7621,1
7627,1
7664,1
7693,1
7700,1
7702,1
7705,1
7707,1
7739,1
7746,1
7781,1
7790,1
7791,1
7796,1
7888,1
7912,1
7925,1
8111,1
8159,1
8463,1
8469,1
8474,1
8475,1
8508,1
8696,1
8739,1
8740,1
8761,1
8764,1
8828,1
8831,1
8835,1
8850,1
8854,1
8864,1
8868,1
8870,1
8872,1
8874,1
8876,1
8950,1
8974,1
8976,1
8982,1
8984,1
8990,1
9003,1
9006,1
9007,1
9013,1
9015,1
9123,1
9125,1
9126,1
9135,1
9161,1
9197,1
9257,1
9306,1
9336,1
9340,1
9343,1
9346,1
9381,1
9383,1
9414,1
9426,1
9429,1
9430,1
9431,1
9432,1
9435,1
9440,1
9441,1
9443,1
9444,1
9449,1
9451,1
9452,1
9453,1
9454,1
9455,1
9460,1
9462,1
9463,1
9465,1
9466,1
9471,1
9473,1
9474,1
9475,1
9476,1
9477,1
9478,1
9479,1
9480,1
9481,1
9482,1
9484,1
9485,1
9486,1
9488,1
9494,1
9497,1
9498,1
9501,1
9508,1
9509,1
9510,1
9511,1
9512,1
9513,1
9514,1
9515,1
9518,1
9580,1
10043,1
10095,1
10097,1
10102,1
10106,1
10107,1
10108,1
10110,1
10111,1
10114,1
10118,1
10121,1
10122,1
10123,1
10124,1
10135,1
10136,1
10138,1
10198,1
10220,1
10229,1
10239,1
10257,1
10315,1
10317,1
10328,1
10335,1
10368,1
10746,1
10747,1
11415,1
11439,1
11505,1
11510,1
11517,1
11521,1
11522,1
11526,1
11531,1
11549,1
11550,1
11581,1
11606,1
11656,1
11715,1
11719,1
11784,1
11785,1
11791,1
11805,1
11824,1
12017,1
12044,1
12045,1
12057,1
12060,1
12061,1
12062,1
12102,1
12113,1
12164,1
12165,1
12166,1
12167,1
12241,1
12292,1
12360,1
12367,1
12381,1
12383,1
12384,1
12390,1
12499,1
12744,1
12748,1
12780,1
12793,1
12851,1
12873,1
12889,1
12890,1
12897,1
12905,1
12906,1
12914,1
12915,1
12917,1
12919,1
12920,1
12922,1
12928,1
12942,1
12992,1
12999,1
13004,1
13008,1
13016,1
13017,1
13018,1
13022,1
13026,1
13028,1
13029,1
13128,1
13157,1
13159,1
13160,1
13188,1
13192,1
13204,1
13216,1
13217,1
13251,1
13255,1
13258,1
13259,1
13263,1
13273,1
13286,1
13287,1
13288,1
13292,1
13298,1
13300,1
13304,1
13324,1
13341,1
13342,1
13346,1
13361,1
13364,1
13381,1
13382,1
13396,1
13405,1
13413,1
13446,1
13447,1
13449,1
13451,1
13461,1
13462,1
13476,1
13477,1
13478,1
13479,1
13480,1
13851,1
13884,1
14006,1
14020,1
14021,1
14060,1
14313,1
14524,1
14527,1
14528,1
14529,1
14557,1
14559,1
15062,1
15063,1
15066,1
15076,1
15077,1
15138,1
15149,1
15150,1
15151,1
15168,1
15174,1
15176,1
15180,1
15193,1
15194,1
15195,1
15196,1
15205,1
15213,1
15214,1
15216,1
15217,1
15219,1
15220,1
15221,1
15222,1
15224,1
15225,1
15226,1
15227,1
15231,1
15232,1
15235,1
15237,1
15241,1
15242,1
15243,1
15244,1
15265,1
15268,1
15283,1
15287,1
15289,1
15292,1
15294,1
15295,1
15297,1
15299,1
15308,1
15331,1
15407,1
15408,1
15440,1
15444,1
15446,1
15455,1
15457,1
15461,1
15463,1
15465,1
15478,1
15482,1
15485,1
15494,1
15510,1
15511,1
15514,1
15515,1
15520,1
15523,1
15531,1
15538,1
15572,1
15577,1
15579,1
15588,1
15597,1
15604,1
15606,1
15640,1
15641,1
15675,1
15689,1
15746,1
15757,1
15764,1
15793,1
15929,1
15930,1
15932,1
15933,1
15934,1
15935,1
15937,1
15938,1
15942,1
15975,1
16023,1
16035,1
16065,1
16090,1
16093,1
16094,1
16101,1
16102,1
16107,1
16109,1
16110,1
16113,1
16190,1
16192,1
16243,1
16257,1
16276,1
16278,1
16279,1
16280,1
16282,1
16310,1
16315,1
16325,1
16326,1
16339,1
16341,1
16344,1
16365,1
16368,1
16372,1
16374,1
16377,1
16379,1
16380,1
16456,1
16463,1
16464,1
16466,1
16478,1
16784,1
16826,1
16843,1
17076,1
17113,1
17114,1
17115,1
17118,1
17139,1
17190,1
17192,1
17193,1
17194,1
17195,1
17196,1
17197,1
17264,1
17267,1
17269,1
17270,1
17271,1
17313,1
17357,1
17379,1
17384,1
17385,1
17488,1
17489,1
17490,1
17491,1
17492,1
17493,1
17494,1
17495,1
17496,1
17497,1
17498,1
17500,1
17501,1
17510,1
17513,1
17517,1
17522,1
17525,1
17526,1
17549,1
17639,1
17757,1
17848,1
17857,1
17860,1
17869,1
17880,1
17881,1
17882,1
17886,1
17887,1
17888,1
17889,1
17890,1
17891,1
17892,1
17896,1
17943,1
17963,1
17964,1
17967,1
17981,1
17982,1
18053,1
18054,1
18177,1
18193,1
18361,1
18363,1
18364,1
18367,1
18369,1
18371,1
18372,1
18386,1
18388,1
18392,1
18393,1
18394,1
18398,1
18411,1
18415,1
18417,1
18422,1
18509,1
18561,1
18572,1
18619,1
18742,1
18744,1
18745,1
18777,1
18839,1
18850,1
18851,1
18852,1
18908,1
18919,1
18932,1
18933,1
18938,1
18946,1
18959,1
18972,1
18988,1
18991,1
18992,1
18993,1
18994,1
18997,1
19000,1
19063,1
19066,1
19068,1
19107,1
19126,1
19134,1
19141,1
19142,1
19166,1
19167,1
19168,1
19170,1
19171,1
19173,1
19180,1
19185,1
19206,1
19460,1
19461,1
19515,1
19562,1
19606,1
19607,1
19608,1
19609,1
19610,1
19612,1
19691,1
20237,1
20249,1
20256,1
20284,1
20293,1
20298,1
20299,1
20300,1
20316,1
20321,1
20322,1
20323,1
20324,1
20325,1
20331,1
20332,1
20349,1
20350,1
20351,1
20353,1
20354,1
20355,1
20356,1
20360,1
20361,1
20362,1
20364,1
20367,1
20369,1
20374,1
20383,1
20385,1
20386,1
20388,1
20904,1
20910,1
20911,1
20912,1
20913,1
20914,1
20916,1
20920,1
20928,1
20936,1
20952,1
20957,1
20967,1
20988,1
20993,1
21000,1
21009,1
21010,1
21044,1
21052,1
21086,1
21093,1
21094,1
21098,1
21099,1
21108,1
21142,1
21308,1
21309,1
21321,1
21342,1
21344,1
21350,1
21351,1
21352,1
21453,1
21499,1
21523,1
21524,1
21549,1
21593,1
21597,1
21611,1
21628,1
21639,1
21648,1
21678,1
21686,1
21731,1
21904,1
21948,1
22010,1
22011,1
22044,1
22049,1
22053,1
22062,1
22063,1
22064,1
22171,1
22212,1
22217,1
22218,1
22242,1
22258,1
22259,1
22268,1
22338,1
22344,1
22358,1
22359,1
22371,1
22372,1
22373,1
22374,1
22375,1
22377,1
22378,1
22379,1
22380,1
22381,1
22384,1
22385,1
22415,1
22420,1
22434,1
22435,1
22525,1
22527,1
22536,1
22545,1
22546,1
22577,1
22581,1
22587,1
22591,1
22596,1
22597,1
22601,1
22602,1
22609,1
22687,1
22689,1
22716,1
22767,1
22768,1
22769,1
22771,1
22772,1
22773,1
22774,1
22778,1
22779,1
22780,1
22786,1
22794,1
22799,1
22800,1
22832,1
22835,1
22870,1
22871,1
22874,1
22879,1
22887,1
22888,1
22889,1
22891,1
22892,1
22908,1
22920,1
22941,1
22942,1
22943,1
22944,1
22950,1
22951,1
22952,1
22958,1
22966,1
22970,1
22971,1
22975,1
22981,1
22984,1
22996,1
22997,1
23006,1
23026,1
23040,1
23123,1
23127,1
23137,1
23863,1
24276,1
24297,1
24301,1
24306,1
24308,1
24310,1
24315,1
24319,1
24320,1
24417,1
24421,1
24422,1
24423,1
24444,1
24445,1
24448,1
24449,1
24456,1
24467,1
24469,1
24476,1
24482,1
24492,1
24503,1
24508,1
24513,1
24522,1
24524,1
24539,1
24547,1
24548,1
24561,1
24599,1
24609,1
24610,1
24612,1
24624,1
24644,1
24666,1
24671,1
24674,1
24692,1
24697,1
24699,1
24709,1
24714,1
24756,1
24768,1
24769,1
24775,1
24779,1
24785,1
24788,1
24809,1
24813,1
24814,1
24816,1
24857,1
24861,1
24862,1
24865,1
24877,1
24892,1
24899,1
24903,1
24905,1
24964,1
24966,1
24967,1
25042,1
25058,1
25156,1
25170,1
25179,1
25357,1
25366,1
25392,1
25412,1
25413,1
25470,1
25481,1
25486,1
25495,1
25496,1
25523,1
25524,1
25559,1
25560,1
25562,1
25563,1
25564,1
25565,1
25566,1
25570,1
25667,1
25670,1
25686,1
25687,1
25688,1
25708,1
25722,1
25724,1
25825,1
25853,1
25871,1
25880,1
25882,1
25899,1
25901,1
25907,1
25934,1
26017,1
26040,1
26067,1
26088,1
26165,1
26167,1
26168,1
26170,1
26172,1
26175,1
26218,1
26229,1
26239,1
26254,1
26267,1
26273,1
26289,1
26292,1
26295,1
26296,1
26352,1
26841,1
26858,1
27132,1
27404,1
27405,1
27408,1
27425,1
27442,1
27453,1
27457,1
27465,1
27466,1
27467,1
27496,1
27499,1
27500,1
27501,1
27561,1
27563,1
27594,1
27609,1
27629,1
27699,1
27708,1
27724,1
27731,1
27735,1
27737,1
27738,1
27751,1
27758,1
27759,1
27787,1
27789,1
27876,1
27877,1
27879,1
27886,1
27945,1
27950,1
28043,1
28044,1
28064,1
28065,1
28069,1
28165,1
28179,1
28233,1
28491,1
28499,1
28500,1
28501,1
28593,1
28594,1
28609,1
28611,1
28695,1
28706,1
28734,1
28736,1
28737,1
28744,1
28758,1
28763,1
28828,1
28829,1
28869,1
28881,1
28895,1
28947,1
28973,1
28975,1
28980,1
29027,1
29033,1
29541,1
29550,1
29557,1
29558,1
29565,1
29570,1
29584,1
29595,1
29604,1
29617,1
29625,1
29633,1
29634,1
29635,1
29638,1
29640,1
29649,1
29654,1
29657,1
29661,1
29673,1
29678,1
29681,1
29687,1
29690,1
29694,1
29739,1
29755,1
29757,1
29760,1
29761,1
29764,1
29780,1
30284,1
30285,1
30311,1
30314,1
30323,1
30332,1
30339,1
30342,1
30343,1
30344,1
30345,1
30346,1
30358,1
30362,1
30367,1
30382,1
30390,1
30434,1
30535,1
30553,1
30565,1
30567,1
30569,1
30570,1
30571,1
30582,1
30586,1
30587,1
30591,1
30599,1
30608,1
30609,1
30621,1
30643,1
30649,1
30660,1
30667,1
30682,1
30684,1
30685,1
30686,1
30689,1
30692,1
30695,1
30696,1
30697,1
30698,1
30701,1
30702,1
30706,1
30707,1
30734,1
30735,1
30736,1
30744,1
30754,1
30755,1
30759,1
30760,1
30761,1
30762,1
30766,1
30783,1
30784,1
30799,1
30800,1
30804,1
30808,1
30843,1
30871,1
30874,1
30927,1
30937,1
30938,1
30940,1
30941,1
30947,1
30949,1
30952,1
30953,1
30958,1
30961,1
30962,1
30964,1
30968,1
30973,1
30974,1
30975,1
30976,1
30979,1
30986,1
30990,1
30999,1
31000,1
31022,1
31073,1
31074,1
31075,1
31076,1
31078,1
31079,1
31082,1
31083,1
31084,1
31654,1
31655,1
31687,1
31704,1
31706,1
31709,1
31712,1
31715,1
31717,1
31718,1
31730,1
31754,1
31757,1
31766,1
31774,1
31803,1
31805,1
31810,1
31817,1
31824,1
31826,1
31828,1
31832,1
31833,1
31858,1
31958,1
31966,1
31982,1
31983,1
31985,1
32009,1
32044,1
32052,1
32071,1
32100,1
32140,1
32143,1
32204,1
32254,1
32255,1
32257,1
32258,1
32261,1
32279,1
32312,1
32330,1
32411,1
32447,1
32492,1
32516,1
32518,1
32526,1
32598,1
32656,1
32668,1
32779,1
32805,1
32808,1
32822,1
32834,1
32849,1
32861,1
32898,1
32901,1
32937,1
32952,1
32993,1
32994,1
33049,1
33064,1
33068,1
33072,1
33076,1
33131,1
33132,1
33133,1
33135,1
33140,1
33145,1
33154,1
33178,1
33253,1
33259,1
33288,1
33344,1
33349,1
33350,1
33351,1
33613,1
33632,1
33724,1
33771,1
33933,1
33940,1
33951,1
34154,1
34198,1
34208,1
34221,1
34222,1
34226,1
34228,1
34247,1
34266,1
34268,1
34269,1
34299,1
34359,1
34395,1
34396,1
34447,1
34472,1
34478,1
34482,1
34485,1
34493,1
34505,1
34525,1
34532,1
34544,1
34551,1
34560,1
34619,1
34622,1
34628,1
34629,1
34632,1
34634,1
34635,1
34636,1
34637,1
34664,1
34665,1
34671,1
34672,1
34673,1
34676,1
34680,1
34681,1
34701,1
34703,1
34704,1
34708,1
34709,1
34710,1
34711,1
34712,1
34713,1
34714,1
34716,1
34740,1
34752,1
34753,1
34832,1
35262,1
35266,1
35284,1
35285,1
35288,1
35301,1
35337,1
35338,1
35430,1
35441,1
35444,1
35452,1
35547,1
35604,1
35849,1
35851,1
35897,1
