counter,crnv
3348,1
3362,1
3363,1
3366,1
3367,1
3368,1
3369,1
3378,1
3381,1
3383,1
3384,1
3385,1
3389,1
3392,1
3396,1
3397,1
3399,1
3400,1
3401,1
3402,1
3403,1
3409,1
3412,1
3416,1
3417,1
3484,1
3488,1
3489,1
3495,1
3498,1
3503,1
3504,1
3506,1
3512,1
3517,1
3528,1
3529,1
3537,1
3538,1
3539,1
3540,1
3542,1
3543,1
3576,1
3582,1
3598,1
3599,1
3619,1
3629,1
3630,1
3631,1
3639,1
3641,1
3642,1
3643,1
3644,1
3660,1
3662,1
3663,1
3665,1
3670,1
3682,1
3689,1
3691,1
3692,1
3693,1
3696,1
3698,1
3716,1
3725,1
3726,1
3727,1
3729,1
3730,1
3731,1
3733,1
3735,1
3737,1
3738,1
3761,1
3763,1
3769,1
3770,1
3771,1
3775,1
3776,1
3777,1
3778,1
3779,1
3780,1
3790,1
3792,1
3809,1
3818,1
3822,1
3823,1
3828,1
3836,1
3839,1
3840,1
3843,1
3845,1
3849,1
3852,1
3853,1
3854,1
3855,1
3857,1
3858,1
3859,1
3863,1
3865,1
3866,1
3869,1
3878,1
3880,1
3891,1
3893,1
3894,1
3896,1
3897,1
3898,1
3900,1
3902,1
3908,1
3915,1
3917,1
3922,1
3924,1
3932,1
3942,1
3956,1
3960,1
3973,1
3975,1
3980,1
3984,1
3993,1
4000,1
4004,1
4005,1
4007,1
4009,1
4016,1
4017,1
4021,1
4023,1
4025,1
4026,1
4027,1
4028,1
4030,1
4031,1
4032,1
4033,1
4034,1
4035,1
4036,1
4037,1
4038,1
4040,1
4041,1
4047,1
4049,1
4050,1
4051,1
4057,1
4058,1
4060,1
4061,1
4062,1
4064,1
4071,1
4073,1
4074,1
4075,1
4076,1
4077,1
4089,1
4091,1
4092,1
4093,1
4094,1
4095,1
4099,1
4100,1
4102,1
4107,1
4108,1
4117,1
4121,1
4122,1
4123,1
4124,1
4126,1
4127,1
4129,1
4130,1
4132,1
4137,1
4141,1
4152,1
4156,1
4160,1
4162,1
4188,1
4194,1
4195,1
4196,1
4197,1
4199,1
4200,1
4201,1
4202,1
4204,1
4205,1
4207,1
4210,1
4211,1
4212,1
4213,1
4214,1
4215,1
4216,1
4217,1
4218,1
4220,1
4223,1
4226,1
4239,1
4243,1
4245,1
4246,1
4248,1
4249,1
4252,1
4258,1
4259,1
4267,1
4278,1
4279,1
4289,1
4313,1
4322,1
4323,1
4324,1
4325,1
4338,1
4339,1
4340,1
4347,1
4348,1
4350,1
4356,1
4358,1
4359,1
4375,1
4376,1
4377,1
4380,1
4382,1
4384,1
4385,1
4387,1
4397,1
4400,1
4402,1
4406,1
4418,1
4421,1
4422,1
4434,1
4435,1
4436,1
4440,1
4441,1
4443,1
4446,1
4450,1
4451,1
4454,1
4455,1
4459,1
4460,1
4462,1
4464,1
4465,1
4466,1
4468,1
4470,1
4472,1
4478,1
4480,1
4482,1
4483,1
4484,1
4494,1
4497,1
4498,1
4500,1
4502,1
4503,1
4505,1
4506,1
4507,1
4508,1
4509,1
4510,1
4511,1
4512,1
4513,1
4514,1
4515,1
4521,1
4523,1
4524,1
4525,1
4529,1
4537,1
4538,1
4553,1
4556,1
4560,1
4564,1
4576,1
4579,1
4580,1
4588,1
4590,1
4591,1
4593,1
4594,1
4596,1
4600,1
4602,1
4603,1
4606,1
4609,1
4610,1
4612,1
4618,1
4619,1
4621,1
4631,1
4634,1
4635,1
4636,1
4637,1
4642,1
4643,1
4648,1
4652,1
4653,1
4669,1
4670,1
4671,1
4673,1
4676,1
4678,1
4679,1
4680,1
4681,1
4682,1
4683,1
4684,1
4692,1
4693,1
4694,1
4695,1
4698,1
4720,1
4722,1
4733,1
4735,1
4740,1
4741,1
4748,1
4749,1
4750,1
4751,1
4752,1
4758,1
4767,1
4769,1
4785,1
4791,1
4798,1
4803,1
4806,1
4808,1
4809,1
4817,1
4855,1
4857,1
4866,1
4870,1
4890,1
4892,1
4894,1
4902,1
4914,1
4915,1
4916,1
4918,1
4920,1
4921,1
4935,1
4958,1
4960,1
4961,1
4972,1
4975,1
4976,1
4983,1
4988,1
5002,1
5006,1
5007,1
5008,1
5013,1
5014,1
5018,1
5019,1
5020,1
5021,1
5023,1
5041,1
5045,1
5046,1
5054,1
5060,1
5061,1
5062,1
5063,1
5064,1
5066,1
5067,1
5070,1
5071,1
5072,1
5074,1
5077,1
5079,1
5099,1
5103,1
5108,1
5138,1
5139,1
5141,1
5150,1
5156,1
5158,1
5161,1
5162,1
5164,1
5167,1
5170,1
5171,1
5173,1
5182,1
5183,1
5189,1
5202,1
5203,1
5218,1
5219,1
5221,1
5222,1
5224,1
5227,1
5228,1
5232,1
5233,1
5259,1
5263,1
5270,1
5275,1
5276,1
5281,1
5283,1
5285,1
5288,1
5289,1
5293,1
5297,1
5308,1
5309,1
5310,1
5312,1
5316,1
5326,1
5327,1
5328,1
5332,1
5335,1
5343,1
5345,1
5351,1
5353,1
5356,1
5362,1
5363,1
5365,1
5366,1
5367,1
5369,1
5371,1
5373,1
5374,1
5375,1
5377,1
5378,1
5381,1
5382,1
5383,1
5385,1
5388,1
5389,1
5394,1
5395,1
5397,1
5399,1
5407,1
5409,1
5410,1
5413,1
5414,1
5416,1
5419,1
5420,1
5421,1
5422,1
5424,1
5426,1
5428,1
5433,1
5434,1
5435,1
5436,1
5437,1
5442,1
5446,1
5447,1
5448,1
5450,1
5453,1
5454,1
5455,1
5456,1
5457,1
5458,1
5467,1
5477,1
5498,1
5500,1
5501,1
5502,1
5503,1
5504,1
5506,1
5579,1
5580,1
5584,1
5586,1
5597,1
5601,1
5606,1
5609,1
5611,1
5613,1
5614,1
5616,1
5617,1
5618,1
5619,1
5622,1
5623,1
5624,1
5626,1
5633,1
5635,1
5636,1
5640,1
5643,1
5646,1
5648,1
5653,1
5656,1
5657,1
5659,1
5670,1
5671,1
5674,1
5678,1
5687,1
5688,1
5693,1
5701,1
5710,1
5712,1
5716,1
5717,1
5718,1
5725,1
5734,1
5737,1
5743,1
5751,1
5760,1
5761,1
5764,1
5768,1
5769,1
5773,1
5774,1
5775,1
5777,1
5778,1
5779,1
5780,1
5781,1
5782,1
5783,1
5786,1
5787,1
5788,1
5789,1
5792,1
5793,1
5794,1
5797,1
5801,1
5802,1
5809,1
5811,1
5815,1
5839,1
5842,1
5845,1
5848,1
5849,1
5858,1
5861,1
5862,1
5863,1
5868,1
5871,1
5874,1
5876,1
5877,1
5887,1
5892,1
5895,1
5896,1
5897,1
5918,1
5921,1
5922,1
5923,1
5924,1
5940,1
5943,1
5946,1
5955,1
5957,1
5982,1
5986,1
5987,1
5999,1
6002,1
6004,1
6005,1
6006,1
6008,1
6009,1
6011,1
6012,1
6014,1
6017,1
6019,1
6033,1
6037,1
6043,1
6056,1
6061,1
6064,1
6065,1
6069,1
6070,1
6072,1
6074,1
6075,1
6076,1
6078,1
6083,1
6084,1
6086,1
6087,1
6089,1
6091,1
6098,1
6105,1
6107,1
6109,1
6112,1
6113,1
6114,1
6118,1
6140,1
6141,1
6142,1
6143,1
6150,1
6156,1
6169,1
6170,1
6171,1
6175,1
6183,1
6186,1
6187,1
6189,1
6198,1
6206,1
6207,1
6208,1
6209,1
6217,1
6220,1
6261,1
6266,1
6274,1
6277,1
6278,1
6280,1
6299,1
6307,1
6320,1
6351,1
6353,1
6362,1
6363,1
6365,1
6383,1
6393,1
6397,1
6398,1
6399,1
6409,1
6411,1
6412,1
6416,1
6424,1
6429,1
6435,1
6442,1
6444,1
6445,1
6448,1
6449,1
6450,1
6451,1
6455,1
6456,1
6457,1
6458,1
6459,1
6460,1
6465,1
6467,1
6478,1
6482,1
6492,1
6499,1
6505,1
6510,1
6511,1
6517,1
6518,1
6524,1
6529,1
6549,1
6550,1
6559,1
6560,1
6565,1
6577,1
6578,1
6579,1
6580,1
6582,1
6584,1
6593,1
6594,1
6603,1
6610,1
6611,1
6612,1
6613,1
6614,1
6615,1
6617,1
6623,1
6626,1
6630,1
6631,1
6633,1
6642,1
6643,1
6645,1
6677,1
6681,1
6682,1
6683,1
6686,1
6697,1
6700,1
6711,1
6716,1
6734,1
6735,1
6737,1
6739,1
6741,1
6742,1
6743,1
6744,1
6752,1
6757,1
6760,1
6764,1
6766,1
6767,1
6768,1
6769,1
6773,1
6777,1
6786,1
6788,1
6789,1
6801,1
6814,1
6816,1
6821,1
6829,1
6832,1
6838,1
6840,1
6842,1
6845,1
6849,1
6859,1
6883,1
6886,1
6893,1
6895,1
6901,1
6902,1
6903,1
6907,1
6908,1
6914,1
6916,1
6921,1
6922,1
6927,1
6934,1
6941,1
6945,1
6947,1
6948,1
6949,1
6961,1
6962,1
6968,1
6977,1
6990,1
6991,1
6993,1
6994,1
7000,1
7001,1
7004,1
7007,1
7011,1
7018,1
7019,1
7027,1
7028,1
7031,1
7033,1
7036,1
7059,1
7060,1
7061,1
7069,1
7070,1
7071,1
7072,1
7075,1
7079,1
7080,1
7082,1
7086,1
7089,1
7090,1
7092,1
7093,1
7100,1
7102,1
7104,1
7105,1
7108,1
7134,1
7138,1
7139,1
7140,1
7142,1
7167,1
7168,1
7173,1
7174,1
7175,1
7222,1
7223,1
7224,1
7229,1
7230,1
7231,1
7243,1
7251,1
7252,1
7253,1
7260,1
7261,1
7269,1
7270,1
7271,1
7273,1
7274,1
7275,1
7321,1
7322,1
7324,1
7332,1
7333,1
7343,1
7344,1
7345,1
7346,1
7348,1
7350,1
7354,1
7355,1
7358,1
7359,1
7365,1
7371,1
7372,1
7374,1
7375,1
7377,1
7379,1
7380,1
7387,1
7388,1
7389,1
7392,1
7394,1
7395,1
7396,1
7399,1
7401,1
7404,1
7405,1
7422,1
7425,1
7426,1
7428,1
7432,1
7434,1
7437,1
7438,1
7445,1
7456,1
7469,1
7471,1
7481,1
7491,1
7492,1
7495,1
7497,1
7502,1
7504,1
7507,1
7510,1
7511,1
7515,1
7522,1
7525,1
7538,1
7540,1
7541,1
7544,1
7553,1
7558,1
7568,1
7570,1
7571,1
7572,1
7575,1
7580,1
7581,1
7583,1
7586,1
7587,1
7588,1
7590,1
7591,1
7607,1
7608,1
7611,1
7614,1
7615,1
7617,1
7619,1
7624,1
7625,1
7629,1
7633,1
7634,1
7635,1
7642,1
7659,1
7664,1
7665,1
7669,1
7670,1
7673,1
7675,1
7676,1
7681,1
7682,1
7688,1
7693,1
7694,1
7695,1
7733,1
7735,1
7737,1
7738,1
7744,1
7748,1
7750,1
7755,1
7757,1
7759,1
7765,1
7766,1
7768,1
7772,1
7773,1
7778,1
7780,1
7786,1
7802,1
7803,1
7815,1
7816,1
7819,1
7838,1
7843,1
7844,1
7864,1
7866,1
7874,1
7877,1
7911,1
7912,1
7913,1
7919,1
7920,1
7923,1
7933,1
7934,1
7935,1
7941,1
7942,1
7947,1
7952,1
7953,1
7954,1
7968,1
7973,1
7975,1
7977,1
7983,1
7984,1
7992,1
8005,1
8007,1
8008,1
8011,1
8012,1
8013,1
8018,1
8021,1
8023,1
8032,1
8035,1
8036,1
8046,1
8047,1
8049,1
8050,1
8051,1
8053,1
8054,1
8055,1
8083,1
8090,1
8094,1
8095,1
8109,1
8117,1
8121,1
8125,1
8126,1
8127,1
8128,1
8129,1
8130,1
8131,1
8132,1
8136,1
8141,1
8146,1
8149,1
