counter,crmv
8135,1
8146,1
8223,1
8225,1
8241,1
8243,1
8249,1
8252,1
8253,1
8254,1
8255,1
8258,1
8264,1
8300,1
8378,1
8417,1
8438,1
8440,1
8461,1
8477,1
8478,1
8479,1
8480,1
8492,1
8501,1
8502,1
8504,1
8521,1
8568,1
8569,1
8571,1
8597,1
8613,1
8615,1
8618,1
8619,1
8620,1
8621,1
8622,1
8625,1
8626,1
8630,1
8631,1
8636,1
8637,1
8649,1
8668,1
8857,1
9096,1
9097,1
9098,1
9099,1
9100,1
9101,1
9104,1
9105,1
9106,1
9107,1
9108,1
9109,1
9112,1
9142,1
9149,1
9163,1
9164,1
9165,1
9182,1
9188,1
9189,1
9190,1
9230,1
9233,1
9239,1
9243,1
9246,1
9247,1
9249,1
9250,1
9253,1
9254,1
9256,1
9257,1
9258,1
9259,1
9260,1
9261,1
9263,1
9264,1
9266,1
9267,1
9268,1
9269,1
9271,1
9272,1
9273,1
9274,1
9278,1
9280,1
9281,1
9282,1
9283,1
9284,1
9286,1
9287,1
9289,1
9290,1
9291,1
9292,1
9293,1
9294,1
9295,1
9296,1
9297,1
9298,1
9299,1
9309,1
9310,1
9311,1
9324,1
9325,1
9327,1
9328,1
9329,1
9330,1
9331,1
9333,1
9334,1
9336,1
9338,1
9340,1
9341,1
9342,1
9343,1
9344,1
9345,1
9346,1
9347,1
9348,1
9349,1
9350,1
9351,1
9352,1
9353,1
9354,1
9356,1
9357,1
9358,1
9359,1
9360,1
9361,1
9364,1
9365,1
9366,1
9367,1
9368,1
9369,1
9372,1
9375,1
9376,1
9379,1
9385,1
9386,1
9388,1
9390,1
9391,1
9392,1
9393,1
9395,1
9396,1
9397,1
9398,1
9399,1
9401,1
9402,1
9403,1
9405,1
9407,1
9408,1
9409,1
9411,1
9413,1
9419,1
9420,1
9421,1
9423,1
9426,1
9427,1
9428,1
9429,1
9431,1
9432,1
9433,1
9434,1
9435,1
9436,1
9438,1
9439,1
9441,1
9442,1
9443,1
9444,1
9445,1
9446,1
9447,1
9448,1
9449,1
9451,1
9452,1
9453,1
9455,1
9456,1
9994,1
10003,1
10134,1
10139,1
10146,1
10149,1
10153,1
10154,1
10160,1
10161,1
10162,1
10163,1
10165,1
10167,1
10171,1
10175,1
10176,1
10177,1
10181,1
10244,1
10257,1
10263,1
10264,1
10265,1
10304,1
10306,1
10307,1
10326,1
10330,1
10333,1
10335,1
10340,1
10341,1
10345,1
10347,1
10348,1
10350,1
10356,1
10359,1
10373,1
10374,1
10375,1
10389,1
10397,1
10399,1
10400,1
10437,1
10447,1
10448,1
10453,1
10454,1
10457,1
10458,1
10459,1
10460,1
10461,1
10464,1
10465,1
10466,1
10467,1
10468,1
10469,1
10470,1
10471,1
10472,1
10475,1
10499,1
10586,1
10804,1
11302,1
11303,1
11304,1
11307,1
11308,1
11389,1
11404,1
11475,1
11500,1
11571,1
11572,1
11583,1
11609,1
11610,1
11636,1
11638,1
11644,1
11647,1
11656,1
11657,1
11658,1
11661,1
11662,1
11667,1
11668,1
11670,1
11675,1
11677,1
11678,1
11679,1
11683,1
11684,1
11689,1
11690,1
11691,1
11693,1
11694,1
11697,1
11700,1
11701,1
11703,1
11706,1
11707,1
11708,1
11709,1
11711,1
11712,1
11713,1
11716,1
11745,1
11754,1
11757,1
11766,1
11770,1
11771,1
11774,1
11799,1
11820,1
11831,1
11837,1
11838,1
11847,1
11848,1
11849,1
11850,1
11853,1
11854,1
11855,1
11856,1
11868,1
11875,1
11877,1
11882,1
11886,1
11890,1
11894,1
11896,1
11902,1
11903,1
11907,1
11908,1
11911,1
11969,1
11970,1
12051,1
12057,1
12079,1
12080,1
12083,1
12084,1
12085,1
12087,1
12088,1
12089,1
12091,1
12093,1
12094,1
12095,1
12099,1
12102,1
12103,1
12109,1
12110,1
12111,1
12113,1
12114,1
12115,1
12116,1
12119,1
12120,1
12125,1
12130,1
12133,1
12134,1
12138,1
12139,1
12142,1
12144,1
12146,1
12172,1
12207,1
12225,1
12226,1
12227,1
12229,1
12231,1
12232,1
12234,1
12247,1
12248,1
12251,1
12252,1
12283,1
12311,1
12315,1
12318,1
12320,1
12321,1
12322,1
12389,1
12391,1
12393,1
12400,1
12401,1
12402,1
12404,1
12405,1
12406,1
12408,1
12411,1
12419,1
12420,1
12421,1
12423,1
12428,1
12433,1
12442,1
12448,1
12453,1
12455,1
12457,1
12465,1
12469,1
12471,1
12473,1
12475,1
12476,1
12478,1
12480,1
12481,1
12483,1
12484,1
12489,1
12494,1
12506,1
12508,1
12509,1
12512,1
12520,1
12524,1
12543,1
12553,1
12555,1
12556,1
12558,1
12565,1
12567,1
12569,1
12586,1
12588,1
12589,1
12590,1
12591,1
12592,1
12593,1
12594,1
12595,1
12599,1
12601,1
12602,1
12603,1
12609,1
12701,1
12735,1
12744,1
12773,1
12809,1
12811,1
12820,1
12827,1
12858,1
12994,1
13060,1
13068,1
13077,1
13079,1
13083,1
13090,1
13091,1
13101,1
13104,1
13107,1
13111,1
13132,1
13165,1
13168,1
13169,1
13170,1
13171,1
13176,1
13177,1
13178,1
13179,1
13180,1
13182,1
13183,1
13184,1
13187,1
13189,1
13196,1
13197,1
13198,1
13199,1
13201,1
13203,1
13205,1
13206,1
13207,1
13209,1
13213,1
13214,1
13215,1
13217,1
13221,1
13223,1
13225,1
13226,1
13231,1
13232,1
13236,1
13237,1
13268,1
13269,1
13270,1
13271,1
13273,1
13274,1
13278,1
13280,1
13282,1
13287,1
13377,1
13378,1
13433,1
13477,1
13478,1
13519,1
13625,1
13662,1
13873,1
13951,1
13957,1
13959,1
13975,1
14005,1
14006,1
14013,1
14027,1
14028,1
14041,1
14046,1
14194,1
14213,1
14214,1
14216,1
14220,1
14230,1
14231,1
14237,1
14238,1
14268,1
14295,1
14300,1
14352,1
14365,1
14368,1
14370,1
14373,1
14374,1
14375,1
14376,1
14409,1
14414,1
14428,1
14429,1
14430,1
14431,1
14439,1
14441,1
14489,1
14496,1
14497,1
14506,1
14513,1
14615,1
14616,1
14634,1
14636,1
14638,1
14653,1
14654,1
14655,1
14656,1
14660,1
14670,1
14687,1
14706,1
14708,1
14709,1
14715,1
14716,1
14718,1
14719,1
14720,1
14722,1
14726,1
14727,1
14728,1
14737,1
14739,1
14741,1
14742,1
14745,1
14747,1
14748,1
14751,1
14753,1
14761,1
14762,1
14763,1
14792,1
14793,1
14796,1
14797,1
14798,1
14799,1
14811,1
14812,1
14814,1
14815,1
14821,1
14822,1
14823,1
14824,1
14847,1
14848,1
14849,1
14851,1
14853,1
14854,1
14855,1
14856,1
14857,1
14858,1
14859,1
14861,1
14884,1
14885,1
14886,1
14888,1
14889,1
14890,1
14891,1
14892,1
14893,1
14894,1
14895,1
14897,1
14899,1
14900,1
14901,1
14904,1
14909,1
14933,1
14949,1
14950,1
14976,1
14981,1
15036,1
15048,1
15049,1
15053,1
15058,1
15059,1
15060,1
15061,1
15154,1
15155,1
15156,1
15157,1
15177,1
15178,1
15183,1
15192,1
15196,1
15197,1
15201,1
15202,1
15203,1
15211,1
15212,1
15213,1
15215,1
15216,1
15235,1
15272,1
15280,1
15287,1
15289,1
15301,1
15315,1
15353,1
15365,1
15369,1
15370,1
15372,1
15375,1
15378,1
15383,1
15384,1
15385,1
15387,1
15394,1
15396,1
15397,1
15398,1
15399,1
15403,1
15428,1
15432,1
15433,1
15434,1
15493,1
15496,1
15541,1
15542,1
15543,1
15544,1
15545,1
15546,1
15547,1
15548,1
15549,1
15550,1
15553,1
15554,1
15555,1
15557,1
15570,1
15571,1
15581,1
15582,1
15583,1
15587,1
15589,1
15593,1
15595,1
15601,1
15602,1
15606,1
15609,1
15623,1
15630,1
15637,1
15640,1
15641,1
15642,1
15645,1
15646,1
15723,1
15754,1
15807,1
15813,1
15815,1
15816,1
15817,1
15829,1
15940,1
15952,1
15974,1
15989,1
16521,1
16533,1
16552,1
16554,1
16567,1
16588,1
16590,1
16591,1
16605,1
16606,1
16607,1
16608,1
16609,1
16610,1
16611,1
16612,1
16613,1
16614,1
16615,1
16621,1
16624,1
16627,1
16629,1
16637,1
16642,1
16653,1
16664,1
16669,1
16674,1
16675,1
16678,1
16687,1
16688,1
16704,1
16707,1
16772,1
16868,1
16869,1
16870,1
16871,1
16872,1
16874,1
16986,1
16987,1
16993,1
17001,1
17005,1
17010,1
17011,1
17014,1
17015,1
17019,1
17020,1
17021,1
17022,1
17026,1
17028,1
17029,1
17030,1
17035,1
17039,1
17042,1
17053,1
17058,1
17059,1
17060,1
17061,1
17080,1
17081,1
17085,1
17086,1
17101,1
17108,1
17110,1
17112,1
17113,1
17116,1
17118,1
17121,1
17122,1
17123,1
17124,1
17126,1
17127,1
17128,1
17129,1
17143,1
17144,1
17145,1
17146,1
17148,1
17150,1
17151,1
17152,1
17157,1
17158,1
17159,1
17166,1
17174,1
17207,1
17208,1
17209,1
17210,1
17211,1
17214,1
17215,1
17267,1
17270,1
17304,1
17305,1
17340,1
17352,1
17354,1
17357,1
17360,1
17361,1
17362,1
17363,1
17365,1
17371,1
17372,1
17373,1
17375,1
17386,1
17387,1
17389,1
17405,1
17409,1
17417,1
17435,1
17443,1
17445,1
17447,1
17448,1
17449,1
17450,1
17451,1
17453,1
17454,1
17470,1
17476,1
17484,1
17490,1
17491,1
17494,1
17533,1
17538,1
17539,1
17540,1
17541,1
17544,1
17548,1
17549,1
17556,1
17557,1
17569,1
17583,1
17625,1
17637,1
17638,1
17639,1
17640,1
17641,1
17642,1
17643,1
17644,1
17663,1
17727,1
17728,1
17734,1
17741,1
17744,1
17754,1
17756,1
17774,1
17778,1
17779,1
17797,1
17815,1
17816,1
17817,1
17858,1
17878,1
17887,1
17889,1
17890,1
17926,1
17927,1
17928,1
17929,1
17932,1
17945,1
17946,1
17947,1
17948,1
17949,1
17950,1
17951,1
17957,1
17960,1
17962,1
17963,1
17966,1
17967,1
17968,1
17969,1
17970,1
17974,1
17997,1
17998,1
18007,1
18011,1
18014,1
18021,1
18036,1
18037,1
18039,1
18041,1
18048,1
18061,1
18062,1
18064,1
18065,1
18067,1
18068,1
18069,1
18070,1
18071,1
18072,1
18080,1
18089,1
18093,1
18096,1
18097,1
18132,1
18135,1
18136,1
18139,1
18150,1
18151,1
18153,1
18154,1
18155,1
18165,1
18166,1
18173,1
18187,1
18188,1
18193,1
18194,1
18204,1
18205,1
18209,1
18215,1
18218,1
18243,1
18245,1
18246,1
18247,1
18248,1
18249,1
18250,1
18253,1
18269,1
18270,1
18271,1
18272,1
18273,1
18274,1
18275,1
18276,1
18277,1
18278,1
18279,1
18287,1
18301,1
18318,1
18328,1
18358,1
18360,1
18362,1
18363,1
18364,1
18365,1
18366,1
18367,1
18368,1
18369,1
18370,1
18371,1
18372,1
18373,1
18374,1
18375,1
18378,1
18381,1
18382,1
18384,1
18385,1
18386,1
18387,1
18388,1
18390,1
18392,1
18393,1
18394,1
18397,1
18398,1
18399,1
18400,1
18402,1
18404,1
18405,1
18406,1
18407,1
18408,1
18409,1
18410,1
18413,1
18414,1
18417,1
18419,1
18420,1
18421,1
18422,1
18424,1
18425,1
18426,1
18427,1
18429,1
18430,1
18431,1
18432,1
18433,1
18434,1
18435,1
18436,1
18437,1
18438,1
18439,1
18440,1
18441,1
18443,1
18446,1
18448,1
18449,1
18454,1
18455,1
18457,1
18458,1
18483,1
18489,1
18490,1
18491,1
18493,1
18497,1
18517,1
18519,1
18520,1
18521,1
18522,1
18523,1
18524,1
18525,1
18526,1
18527,1
18528,1
18529,1
18532,1
18533,1
18535,1
18536,1
18537,1
18538,1
18539,1
18540,1
18541,1
18542,1
18543,1
18545,1
18547,1
18548,1
18550,1
18551,1
18552,1
18554,1
18557,1
18564,1
18575,1
18577,1
18579,1
18584,1
18593,1
18594,1
18597,1
18599,1
18600,1
18602,1
18603,1
18604,1
18605,1
18606,1
18607,1
18611,1
18612,1
18613,1
18615,1
18616,1
18619,1
18625,1
18636,1
18638,1
18639,1
18640,1
18641,1
18642,1
18643,1
18644,1
18645,1
18646,1
18647,1
18648,1
18653,1
18654,1
18655,1
18658,1
18659,1
18660,1
18661,1
18662,1
18669,1
18670,1
18671,1
18672,1
18673,1
18678,1
18684,1
18734,1
18737,1
18745,1
18748,1
18755,1
18756,1
18757,1
18759,1
18760,1
18781,1
18797,1
18800,1
18802,1
18803,1
18810,1
18811,1
18861,1
18864,1
18888,1
18889,1
18890,1
18920,1
18921,1
18947,1
18948,1
18949,1
18952,1
18953,1
18958,1
18966,1
18989,1
18994,1
19000,1
19001,1
19005,1
19008,1
19009,1
19010,1
19011,1
19012,1
19013,1
19014,1
19016,1
19020,1
19029,1
19030,1
19032,1
19051,1
19052,1
19055,1
19091,1
19118,1
19126,1
19127,1
19128,1
19213,1
19228,1
19250,1
19251,1
19254,1
19261,1
19271,1
19303,1
19304,1
19306,1
19309,1
19311,1
19318,1
19319,1
19324,1
19326,1
19328,1
19332,1
19333,1
19337,1
19341,1
19344,1
19345,1
19348,1
19349,1
19356,1
19374,1
19386,1
19387,1
19388,1
19390,1
19391,1
19392,1
19396,1
19429,1
19455,1
19483,1
19512,1
19527,1
19567,1
19582,1
19583,1
19584,1
19595,1
19596,1
19597,1
19599,1
19601,1
19602,1
19608,1
19619,1
19620,1
19632,1
19633,1
19638,1
19639,1
19641,1
19643,1
19653,1
19656,1
19657,1
19660,1
19665,1
19666,1
19669,1
19672,1
19673,1
19674,1
19675,1
19680,1
19681,1
19686,1
19687,1
19688,1
19689,1
19704,1
19732,1
19757,1
19770,1
19777,1
19780,1
19784,1
19786,1
19787,1
19788,1
19790,1
19794,1
19795,1
19804,1
19805,1
19817,1
19819,1
19820,1
19829,1
19850,1
19851,1
19852,1
19855,1
19888,1
19899,1
19905,1
19918,1
19919,1
19920,1
19921,1
19922,1
19925,1
19927,1
19929,1
19932,1
19933,1
19936,1
19937,1
19938,1
19964,1
19965,1
19966,1
19967,1
19974,1
19975,1
19976,1
19978,1
19980,1
19985,1
19988,1
19989,1
19990,1
19993,1
20006,1
20007,1
20010,1
20024,1
20025,1
20026,1
20027,1
20028,1
20030,1
20060,1
20067,1
20068,1
20078,1
20085,1
20137,1
20138,1
20140,1
20141,1
20142,1
20143,1
20149,1
20187,1
20188,1
20189,1
20190,1
20191,1
20198,1
20227,1
20243,1
20262,1
20263,1
20264,1
20265,1
20266,1
20267,1
20272,1
20273,1
20276,1
20279,1
20280,1
20369,1
20370,1
20518,1
20535,1
20540,1
20566,1
20567,1
20570,1
20571,1
20572,1
20594,1
20619,1
20622,1
20623,1
20627,1
20629,1
20637,1
20663,1
20666,1
20670,1
20672,1
20673,1
20677,1
20678,1
20679,1
20680,1
20683,1
20697,1
20698,1
20699,1
20708,1
20722,1
20726,1
20730,1
20732,1
20740,1
20759,1
20760,1
20768,1
20774,1
20798,1
20806,1
20807,1
20817,1
20827,1
20835,1
20836,1
20848,1
20857,1
20871,1
20875,1
20879,1
20888,1
20889,1
20934,1
20939,1
21095,1
21147,1
21148,1
21150,1
21152,1
21221,1
21222,1
21223,1
21224,1
21225,1
21226,1
21227,1
21229,1
21230,1
21238,1
21239,1
21260,1
21268,1
21269,1
21316,1
21320,1
21340,1
21394,1
21395,1
21400,1
21401,1
21410,1
21412,1
21416,1
21420,1
21422,1
21430,1
21442,1
21448,1
21449,1
21455,1
21459,1
21460,1
21462,1
21463,1
21464,1
21466,1
21467,1
21468,1
21469,1
21470,1
21471,1
21473,1
21474,1
21475,1
21476,1
21477,1
21478,1
21479,1
21481,1
21482,1
21502,1
21823,1
21840,1
21871,1
21872,1
21891,1
21966,1
22051,1
22138,1
22139,1
22141,1
22145,1
22146,1
22155,1
22156,1
22158,1
22160,1
22175,1
22179,1
22239,1
22240,1
22270,1
22312,1
22322,1
22335,1
22339,1
22340,1
22343,1
22345,1
22353,1
22354,1
22356,1
22357,1
22388,1
22411,1
22440,1
22447,1
22582,1
22585,1
22587,1
22588,1
22616,1
22624,1
22625,1
22634,1
22649,1
22651,1
22659,1
22666,1
22671,1
22676,1
22681,1
22727,1
22733,1
22755,1
22762,1
22769,1
22836,1
22845,1
22848,1
22915,1
22921,1
22925,1
22926,1
22930,1
23088,1
23110,1
23210,1
23214,1
23216,1
23229,1
23230,1
23231,1
23232,1
23233,1
23243,1
23247,1
23283,1
23285,1
23318,1
23319,1
23324,1
23330,1
23331,1
23333,1
23334,1
23336,1
23343,1
23344,1
23345,1
23347,1
23350,1
23355,1
23359,1
23369,1
23372,1
23373,1
23375,1
23379,1
23381,1
23382,1
23383,1
23384,1
23385,1
23390,1
23391,1
23392,1
23394,1
23395,1
23399,1
23400,1
23401,1
23402,1
23409,1
23410,1
23412,1
23425,1
23427,1
23428,1
23429,1
23430,1
23432,1
23434,1
23444,1
23448,1
23501,1
23504,1
23505,1
23506,1
23507,1
23510,1
23520,1
23523,1
23524,1
23591,1
23593,1
23594,1
23617,1
23622,1
23648,1
23650,1
23808,1
23832,1
23833,1
23839,1
23840,1
23843,1
23848,1
23852,1
23864,1
23881,1
23884,1
23889,1
23901,1
23913,1
23943,1
24006,1
24007,1
24011,1
24090,1
24091,1
24126,1
24128,1
24134,1
24142,1
24172,1
24245,1
24248,1
24249,1
24250,1
24261,1
24279,1
24292,1
24309,1
24332,1
24334,1
24335,1
24336,1
24388,1
24390,1
24394,1
24395,1
24396,1
24397,1
24413,1
24430,1
24433,1
24438,1
24441,1
24448,1
24457,1
24466,1
24476,1
24503,1
24504,1
24564,1
24574,1
24578,1
24583,1
24584,1
24597,1
24616,1
24691,1
24716,1
24721,1
24722,1
24723,1
24733,1
24764,1
24765,1
24766,1
24768,1
24769,1
24770,1
24772,1
24773,1
24775,1
24777,1
24780,1
24781,1
24782,1
24783,1
24784,1
24785,1
24809,1
24822,1
24823,1
24824,1
24826,1
24829,1
24830,1
24831,1
24832,1
24833,1
24835,1
24836,1
24837,1
24839,1
24840,1
24841,1
24845,1
24846,1
24847,1
24850,1
24851,1
24853,1
24855,1
24857,1
24858,1
24868,1
24869,1
24870,1
24873,1
24874,1
24875,1
24877,1
24878,1
24879,1
24880,1
24881,1
24883,1
24884,1
24887,1
24889,1
24890,1
24891,1
24892,1
24902,1
24904,1
24905,1
24906,1
24909,1
24911,1
24916,1
24941,1
24943,1
24944,1
24945,1
24948,1
24951,1
24954,1
24957,1
24959,1
24962,1
24975,1
24980,1
24981,1
24989,1
24992,1
24994,1
24995,1
25003,1
25004,1
25076,1
25097,1
25154,1
25155,1
25156,1
25157,1
25160,1
25161,1
25163,1
25164,1
25165,1
25166,1
25167,1
25168,1
25169,1
25171,1
25172,1
25173,1
25175,1
25178,1
25180,1
25181,1
25183,1
25187,1
25189,1
25190,1
25192,1
25199,1
25355,1
25505,1
25506,1
25507,1
25525,1
25590,1
25594,1
25622,1
25701,1
25705,1
25714,1
25772,1
25783,1
25784,1
25785,1
25786,1
25787,1
25788,1
25799,1
25805,1
25835,1
25836,1
25846,1
25851,1
25864,1
25909,1
25916,1
25919,1
25999,1
26520,1
26523,1
26525,1
26578,1
26580,1
26581,1
26602,1
26604,1
26605,1
26606,1
26608,1
26611,1
26616,1
26617,1
26618,1
26619,1
26626,1
26628,1
26635,1
26637,1
26640,1
26641,1
26642,1
26645,1
26647,1
26650,1
26651,1
26662,1
26710,1
26764,1
26785,1
26811,1
26817,1
26830,1
26834,1
26838,1
26847,1
26850,1
26858,1
26928,1
26930,1
26931,1
26932,1
26933,1
26934,1
26935,1
26936,1
26937,1
26938,1
27129,1
27130,1
27131,1
27230,1
27236,1
27269,1
27316,1
27352,1
27359,1
27379,1
27390,1
27397,1
27433,1
27974,1
27975,1
27980,1
27992,1
27993,1
27994,1
27995,1
27996,1
27997,1
27998,1
27999,1
28000,1
28001,1
28002,1
28003,1
28005,1
28006,1
28008,1
28009,1
28010,1
28011,1
28012,1
28013,1
28014,1
28015,1
28016,1
28018,1
28022,1
28023,1
28025,1
28026,1
28027,1
28029,1
28057,1
28153,1
28178,1
28183,1
28223,1
28263,1
28264,1
28265,1
28268,1
28269,1
28273,1
28275,1
28276,1
28283,1
28285,1
28286,1
28287,1
28288,1
28289,1
28290,1
28292,1
28293,1
28294,1
28295,1
28296,1
28300,1
28301,1
28302,1
28303,1
28304,1
28305,1
28308,1
28309,1
28327,1
28526,1
28629,1
28630,1
28831,1
28865,1
28866,1
28883,1
28886,1
28889,1
28925,1
28926,1
28927,1
28928,1
28929,1
28930,1
28931,1
28932,1
28933,1
28934,1
28936,1
28937,1
28938,1
28939,1
28942,1
28944,1
28946,1
28947,1
28948,1
28949,1
28950,1
28951,1
28952,1
28953,1
28954,1
28955,1
28956,1
28957,1
28959,1
28962,1
28963,1
28965,1
28967,1
28968,1
28969,1
28971,1
28972,1
28973,1
28974,1
28975,1
28976,1
28980,1
28981,1
28982,1
28983,1
28984,1
28985,1
28986,1
28988,1
28989,1
28992,1
28993,1
28996,1
28997,1
29000,1
29003,1
29005,1
29009,1
29011,1
29013,1
29014,1
29016,1
29018,1
29020,1
29021,1
29023,1
29024,1
29025,1
29026,1
29027,1
29028,1
29029,1
29030,1
29031,1
29032,1
29033,1
29035,1
29036,1
29039,1
29040,1
29042,1
29044,1
29079,1
29080,1
29081,1
29082,1
29086,1
29087,1
29095,1
29100,1
29103,1
29105,1
29106,1
29107,1
29109,1
29110,1
