counter,crmv
6806,1
6849,1
6850,1
6851,1
6900,1
6909,1
6910,1
6924,1
6933,1
6977,1
7028,1
7037,1
7040,1
7050,1
7060,1
7061,1
7067,1
7071,1
7072,1
7073,1
7075,1
7081,1
7098,1
7099,1
7110,1
7116,1
7117,1
7118,1
7142,1
7143,1
7144,1
7145,1
7190,1
7192,1
7195,1
7199,1
7202,1
7207,1
7212,1
7220,1
7224,1
7225,1
7230,1
7234,1
7235,1
7236,1
7239,1
7240,1
7241,1
7242,1
7256,1
7258,1
7261,1
7263,1
7264,1
7268,1
7270,1
7287,1
7288,1
7291,1
7293,1
7296,1
7297,1
7298,1
7300,1
7304,1
7308,1
7309,1
7311,1
7312,1
7313,1
7317,1
7320,1
7326,1
7365,1
7366,1
7369,1
7370,1
7372,1
7373,1
7375,1
7386,1
7396,1
7426,1
7427,1
7431,1
7434,1
7438,1
7439,1
7440,1
7442,1
7443,1
7445,1
7446,1
7449,1
7450,1
7451,1
7452,1
7456,1
7460,1
7465,1
7468,1
7469,1
7472,1
7474,1
7475,1
7476,1
7479,1
7481,1
7484,1
7489,1
7493,1
7496,1
7497,1
7498,1
7499,1
7500,1
7504,1
7542,1
7543,1
7545,1
7546,1
7548,1
7550,1
7551,1
7552,1
7553,1
7554,1
7555,1
7557,1
7559,1
7562,1
7564,1
7565,1
7566,1
7600,1
7694,1
7701,1
7745,1
7748,1
7820,1
7833,1
7834,1
7835,1
7836,1
7859,1
7860,1
7902,1
7923,1
7924,1
7925,1
7933,1
7935,1
7937,1
7945,1
7946,1
7948,1
7949,1
7950,1
7951,1
7953,1
7954,1
7955,1
7978,1
7979,1
7981,1
7986,1
7995,1
8002,1
8006,1
8039,1
8071,1
8082,1
8086,1
8087,1
8088,1
8092,1
8113,1
8114,1
8115,1
8117,1
8121,1
8131,1
8136,1
8137,1
8138,1
8142,1
8149,1
8150,1
8151,1
8152,1
8167,1
8169,1
8173,1
8176,1
8177,1
8178,1
8179,1
8180,1
8182,1
8185,1
8258,1
8264,1
8265,1
8266,1
8272,1
8281,1
8282,1
8291,1
8292,1
8293,1
8294,1
8295,1
8296,1
8297,1
8299,1
8300,1
8301,1
8307,1
8312,1
8327,1
8329,1
8342,1
8364,1
8365,1
8366,1
8376,1
8377,1
8378,1
8380,1
8383,1
8392,1
8398,1
8399,1
8401,1
8421,1
8426,1
8427,1
8439,1
8443,1
8455,1
8456,1
8473,1
8475,1
8476,1
8482,1
8484,1
8485,1
8494,1
8498,1
8522,1
8524,1
8583,1
8584,1
8620,1
8647,1
8648,1
8657,1
8687,1
8689,1
8690,1
8691,1
8692,1
8694,1
8695,1
8696,1
8719,1
8720,1
8722,1
8724,1
8725,1
8757,1
8771,1
8791,1
8797,1
8798,1
8799,1
8824,1
8825,1
8888,1
8890,1
8901,1
8910,1
8950,1
8971,1
8975,1
8983,1
8988,1
8997,1
8998,1
8999,1
9002,1
9006,1
9007,1
9019,1
9041,1
9042,1
9056,1
9098,1
9099,1
9110,1
9145,1
9147,1
9148,1
9149,1
9150,1
9163,1
9178,1
9200,1
9201,1
9226,1
9227,1
9228,1
9233,1
9234,1
9236,1
9238,1
9239,1
9240,1
9242,1
9243,1
9245,1
9246,1
9247,1
9260,1
9264,1
9265,1
9266,1
9286,1
9349,1
9350,1
9356,1
9360,1
9369,1
9371,1
9381,1
9387,1
9388,1
9394,1
9395,1
9396,1
9399,1
9400,1
9401,1
9402,1
9403,1
9424,1
9425,1
9460,1
9461,1
9462,1
9466,1
9477,1
9497,1
9498,1
9520,1
9540,1
9550,1
9552,1
9553,1
9577,1
9578,1
9586,1
9593,1
9596,1
9611,1
9707,1
9715,1
9724,1
9767,1
9768,1
9937,1
10008,1
10013,1
10019,1
10020,1
10081,1
10082,1
10083,1
10097,1
10186,1
10444,1
10448,1
10449,1
10450,1
10548,1
10574,1
10895,1
10896,1
10897,1
10898,1
10980,1
11061,1
11089,1
11102,1
11104,1
11110,1
11112,1
11113,1
11198,1
11230,1
11238,1
11254,1
11255,1
11266,1
11269,1
11306,1
11307,1
11311,1
11315,1
11319,1
11322,1
11344,1
11346,1
11348,1
11355,1
11356,1
11363,1
11365,1
11378,1
11401,1
11437,1
11443,1
11455,1
11463,1
11464,1
11465,1
11472,1
11481,1
11543,1
11547,1
11548,1
11549,1
11616,1
11620,1
11622,1
11704,1
11705,1
11708,1
11714,1
11716,1
11720,1
11722,1
11743,1
11748,1
11755,1
11756,1
