counter,crmv
12985,1
12990,1
13097,1
13118,1
13147,1
13153,1
13163,1
13192,1
13193,1
13194,1
13198,1
13199,1
13201,1
13214,1
13235,1
13247,1
13252,1
13257,1
13268,1
13298,1
13299,1
13308,1
13316,1
13382,1
13385,1
13406,1
13407,1
13449,1
13483,1
13498,1
13509,1
13516,1
13565,1
13567,1
13582,1
13588,1
13589,1
13605,1
13606,1
13607,1
13608,1
13615,1
13622,1
13623,1
13626,1
13642,1
13647,1
13648,1
13890,1
13893,1
13895,1
13898,1
13936,1
13939,1
13942,1
13946,1
13949,1
13950,1
13952,1
13956,1
13958,1
13959,1
13962,1
13967,1
13969,1
13981,1
13983,1
13985,1
14013,1
14017,1
14018,1
14022,1
14024,1
14025,1
14026,1
14028,1
14029,1
14030,1
14031,1
14037,1
14072,1
14086,1
14113,1
14116,1
14117,1
14139,1
14183,1
14184,1
14203,1
14247,1
14274,1
14275,1
14276,1
14471,1
14475,1
14477,1
14478,1
14479,1
14481,1
14485,1
14486,1
14487,1
14488,1
14489,1
14493,1
14494,1
14496,1
14497,1
14498,1
14499,1
14503,1
14548,1
14621,1
14622,1
14639,1
14641,1
14654,1
14655,1
14685,1
14687,1
14688,1
14693,1
14694,1
14701,1
14702,1
14707,1
14713,1
14715,1
14724,1
14728,1
14732,1
14734,1
14748,1
14751,1
14760,1
14770,1
14772,1
14773,1
14774,1
14807,1
14826,1
14827,1
14867,1
14871,1
14873,1
14887,1
14898,1
14919,1
14924,1
14927,1
14929,1
14930,1
14931,1
14933,1
14938,1
14950,1
14966,1
14967,1
14969,1
14973,1
14976,1
14978,1
14980,1
14986,1
14989,1
15007,1
15012,1
15019,1
15020,1
15022,1
15029,1
15031,1
15043,1
15053,1
15054,1
15058,1
15062,1
15089,1
15093,1
15100,1
15113,1
15122,1
15130,1
15133,1
15137,1
15199,1
15412,1
15430,1
15616,1
15619,1
15628,1
15651,1
15660,1
15691,1
15692,1
15693,1
15694,1
15695,1
15696,1
15697,1
15699,1
15700,1
15701,1
15702,1
15708,1
15709,1
15712,1
15714,1
15720,1
15739,1
15876,1
15915,1
15919,1
15920,1
15921,1
15953,1
15954,1
15955,1
15971,1
15972,1
16001,1
16007,1
16016,1
16144,1
16155,1
16156,1
16170,1
16196,1
16200,1
16360,1
16376,1
16377,1
16378,1
16450,1
16457,1
16502,1
16503,1
16663,1
16749,1
16767,1
16768,1
16929,1
16954,1
16955,1
17288,1
17289,1
17290,1
17303,1
17304,1
17306,1
17342,1
17343,1
17344,1
17346,1
17347,1
17390,1
17406,1
17407,1
17426,1
17427,1
17428,1
17431,1
17432,1
17433,1
17434,1
17435,1
17436,1
17437,1
17438,1
17440,1
17441,1
17443,1
17461,1
17488,1
17549,1
17553,1
17564,1
17565,1
17567,1
17579,1
17594,1
17619,1
17684,1
17765,1
17811,1
18103,1
18148,1
18160,1
18162,1
18167,1
18168,1
18170,1
18171,1
18183,1
18189,1
18192,1
18220,1
18226,1
18227,1
18229,1
18277,1
18278,1
18286,1
18293,1
18294,1
18300,1
18357,1
18360,1
18377,1
18378,1
18379,1
18380,1
18461,1
18474,1
18475,1
18476,1
18484,1
18488,1
18489,1
18499,1
18500,1
18563,1
18567,1
18850,1
18858,1
18859,1
18860,1
18874,1
18875,1
18885,1
18887,1
18891,1
18896,1
18904,1
18912,1
18923,1
18928,1
18929,1
18930,1
18931,1
18932,1
18951,1
18952,1
18956,1
18983,1
18998,1
19009,1
19010,1
19011,1
19012,1
19033,1
19034,1
19035,1
19036,1
19039,1
19048,1
19050,1
19130,1
19188,1
19331,1
19338,1
19393,1
19394,1
19395,1
19396,1
19397,1
19399,1
19400,1
19403,1
19404,1
19405,1
19406,1
19407,1
19409,1
19412,1
19415,1
19416,1
19417,1
19420,1
19421,1
19460,1
19472,1
19474,1
19482,1
19490,1
19537,1
19539,1
19540,1
19541,1
19542,1
19543,1
19544,1
19545,1
19546,1
19547,1
19548,1
19549,1
19550,1
19551,1
19552,1
19554,1
19608,1
19609,1
19612,1
19617,1
19618,1
19632,1
19643,1
19733,1
19734,1
19934,1
19961,1
19962,1
20039,1
20040,1
20041,1
20059,1
20100,1
20101,1
20121,1
20165,1
20166,1
20167,1
20171,1
20238,1
20239,1
20240,1
20242,1
20243,1
20244,1
20245,1
20246,1
20247,1
20248,1
20249,1
20250,1
20251,1
20252,1
20254,1
20255,1
20256,1
20259,1
20264,1
20271,1
20272,1
20293,1
20305,1
20314,1
20316,1
20317,1
20318,1
20321,1
20328,1
20329,1
20330,1
20331,1
20333,1
20336,1
20337,1
20338,1
20339,1
20340,1
20341,1
20342,1
20343,1
20350,1
20356,1
20368,1
20369,1
20375,1
20379,1
20380,1
20381,1
20382,1
20383,1
20384,1
20385,1
20386,1
20387,1
20400,1
20600,1
20660,1
20661,1
20664,1
20688,1
20689,1
20690,1
20705,1
20706,1
20742,1
20783,1
20784,1
20790,1
20791,1
20793,1
20800,1
20801,1
20852,1
20856,1
20877,1
20881,1
20883,1
20899,1
20913,1
20914,1
20919,1
20926,1
20927,1
20932,1
20943,1
20946,1
20951,1
20954,1
20957,1
20967,1
20968,1
20972,1
20986,1
21042,1
21054,1
21055,1
21056,1
21057,1
21067,1
21068,1
21075,1
21076,1
21081,1
21083,1
21084,1
21085,1
21087,1
21114,1
21139,1
21140,1
21142,1
21143,1
21144,1
21145,1
21146,1
21147,1
21156,1
21166,1
21167,1
21203,1
21215,1
21218,1
21219,1
21220,1
21224,1
21226,1
21243,1
21246,1
21286,1
21288,1
21289,1
21290,1
21291,1
21292,1
21293,1
21294,1
21295,1
21296,1
21297,1
21299,1
21309,1
21310,1
21311,1
21312,1
21314,1
21316,1
21318,1
21321,1
21323,1
21348,1
21349,1
21351,1
21352,1
21353,1
21599,1
21600,1
21603,1
21604,1
21605,1
21607,1
21609,1
21612,1
21620,1
21637,1
21639,1
21640,1
21641,1
21643,1
21644,1
21649,1
21651,1
21724,1
21726,1
21731,1
21764,1
22162,1
22163,1
22177,1
22178,1
22446,1
22447,1
22448,1
22449,1
22482,1
22721,1
22795,1
22796,1
22799,1
22809,1
22826,1
22827,1
22871,1
22872,1
22873,1
22895,1
22896,1
22897,1
22899,1
22903,1
22904,1
22906,1
22909,1
22910,1
22911,1
22913,1
22914,1
22915,1
22928,1
22931,1
22932,1
22933,1
22934,1
22938,1
22941,1
22944,1
22956,1
22972,1
22973,1
22974,1
22975,1
22976,1
22977,1
22978,1
22979,1
22980,1
22981,1
22982,1
23016,1
23050,1
23055,1
23056,1
23073,1
23074,1
23133,1
23239,1
23256,1
23294,1
23337,1
23349,1
23406,1
23416,1
23421,1
23436,1
23489,1
23523,1
23525,1
24122,1
24143,1
24170,1
24171,1
24208,1
24212,1
24215,1
24219,1
24220,1
24222,1
24259,1
24268,1
24554,1
24555,1
24556,1
24557,1
24558,1
24559,1
24560,1
24563,1
24564,1
24566,1
24567,1
24568,1
24574,1
24585,1
24636,1
24637,1
24638,1
24646,1
24667,1
24669,1
24696,1
24723,1
24734,1
24736,1
24745,1
24776,1
24804,1
24847,1
24860,1
24865,1
24870,1
24873,1
24909,1
24911,1
24936,1
24954,1
24955,1
24964,1
24966,1
25193,1
25243,1
25247,1
25249,1
25250,1
25251,1
25252,1
25256,1
25257,1
25260,1
25261,1
25267,1
25269,1
25272,1
25388,1
25397,1
25402,1
25428,1
25460,1
25461,1
25462,1
25578,1
25627,1
25628,1
25634,1
25636,1
25637,1
25638,1
25639,1
25641,1
25690,1
25691,1
25712,1
25743,1
25745,1
25747,1
25750,1
25766,1
25768,1
25772,1
25775,1
25776,1
25777,1
25862,1
25883,1
25969,1
25997,1
26002,1
26006,1
26009,1
26029,1
26041,1
26042,1
26052,1
26053,1
26054,1
26094,1
26095,1
26099,1
26102,1
26106,1
26123,1
26127,1
26128,1
26133,1
26141,1
26143,1
26146,1
26148,1
26151,1
26153,1
26154,1
26155,1
26156,1
26158,1
26165,1
26170,1
26172,1
26175,1
26176,1
26177,1
26189,1
26194,1
26203,1
26217,1
26234,1
26237,1
26250,1
26262,1
26270,1
26285,1
26288,1
26325,1
26333,1
26334,1
26449,1
26458,1
26470,1
26501,1
26514,1
26541,1
26610,1
26639,1
26644,1
26665,1
26702,1
26705,1
26897,1
27073,1
27081,1
27086,1
27137,1
27258,1
27292,1
27356,1
27357,1
27358,1
27359,1
27360,1
27362,1
27363,1
27364,1
27365,1
27366,1
27368,1
27371,1
27373,1
27374,1
27375,1
27378,1
27379,1
27381,1
27383,1
27385,1
27480,1
27481,1
27482,1
27483,1
27485,1
27486,1
27487,1
27488,1
27489,1
27490,1
27540,1
27541,1
27544,1
27545,1
27555,1
27575,1
27578,1
27579,1
27584,1
27591,1
27601,1
27603,1
27606,1
27610,1
27612,1
27613,1
27614,1
27616,1
27617,1
27624,1
27626,1
27628,1
27630,1
27633,1
27634,1
27635,1
27636,1
27638,1
27639,1
27643,1
27645,1
27650,1
27659,1
27663,1
27664,1
27669,1
27670,1
27671,1
27672,1
27675,1
27677,1
27678,1
27679,1
27680,1
27681,1
27682,1
27683,1
27684,1
27685,1
27688,1
27689,1
27704,1
27705,1
27706,1
27708,1
27709,1
27711,1
27714,1
27716,1
27718,1
27719,1
27720,1
27721,1
27722,1
27723,1
27724,1
27726,1
27727,1
27731,1
27741,1
27754,1
27761,1
27762,1
27763,1
27764,1
27765,1
27767,1
27770,1
27771,1
27772,1
27774,1
27776,1
27777,1
27779,1
27781,1
27782,1
27784,1
27785,1
27786,1
27787,1
27789,1
27792,1
27799,1
27811,1
27826,1
27837,1
27842,1
27844,1
27845,1
27848,1
27849,1
27850,1
27851,1
27854,1
27855,1
27856,1
27860,1
27861,1
27862,1
27863,1
27864,1
27865,1
27866,1
27868,1
27870,1
27872,1
27873,1
27875,1
27880,1
27919,1
27939,1
27940,1
27975,1
28089,1
28093,1
28106,1
28110,1
28147,1
28157,1
28168,1
28227,1
28246,1
28253,1
28267,1
28306,1
28307,1
28324,1
28327,1
28366,1
28406,1
28434,1
28501,1
28503,1
28535,1
28536,1
28537,1
28615,1
28713,1
28719,1
28721,1
29224,1
29270,1
29271,1
29272,1
29280,1
29295,1
29296,1
29297,1
29298,1
29299,1
29301,1
29302,1
29303,1
29304,1
29306,1
29316,1
29317,1
29318,1
29319,1
29320,1
29321,1
29322,1
29323,1
29325,1
29354,1
29356,1
29361,1
29362,1
29390,1
