username1,pagetitle1,pagetitle2,counter,hop
Marie Roachy,User talk:Marie Roachy,University of New Hampshire,1287,4
Marie Roachy,User talk:Ssenier,Suzanne Rancourt,1304,-1
TiffanyGallicano,User:TiffanyGallicano,Wikipedia:Meetup/Eugene/Women's History Month 2013,1319,-1
TiffanyGallicano,User:TiffanyGallicano,User talk:Gobonobo,1356,-1
John solf,Akkorokamui,User:John solf,1603,-1
John solf,User:John solf,Octopus,1604,-1
Martghb,List of subject rankings of Hong Kong tertiary institutions,User talk:Martghb,1666,-1
BlueBunny1,User:BlueBunny1,Murder of Meredith Kercher,1752,-1
19afisher1,User:19afisher1,Mediumship,1765,-1
19afisher1,User talk:Amorymeltzer,Gimbap,1767,4
Tolfraedic,Criminal Assets Bureau,User:Tolfraedic,1866,-1
Tolfraedic,Mahon Tribunal,User talk:Eamonnca1,1876,-1
Ywehc gnay,User:Ywehc gnay,User:Ywehc gnay,2051,-1
Ywehc gnay,User:Ywehc gnay,User talk:Ywehc gnay,2055,-1
Ywehc gnay,User talk:Ueuaaswingswang,Wikipedia:Wikipedia Education Program/Surveys/Students,2058,-1
Ywehc gnay,User:Ywehc gnay,User:Ywehc gnay/sandbox,2068,-1
Latoya spencer,User talk:Latoya spencer/sandbox,User talk:Latoya spencer/sandbox,2123,-1
Mikrobd,Ahmed Ullah Maizbhanderi,User:Mikrobd,2131,-1
Mikrobd,User:Mikrobd,User:Mikrobd/sandbox,2132,-1
Mikrobd,User:Mikrobd/sandbox,User:Mikrobd/Ghaus-e-Azam Gausul Azam Hazrat Shah Sufi Moulana Syed Golamur Rahman (Baba Bhandari) Universal Sufi Saint,2133,-1
Mikrobd,User:Mikrobd/Ghaus-e-Azam Gausul Azam Hazrat Shah Sufi Moulana Syed Golamur Rahman (Baba Bhandari) Universal Sufi Saint,Hazrat Syed Ahmed Ullah Maizbhandari,2134,-1
Cgonzal7,Wikipedia:Meetup/Tulane University,User:Cgonzal7,2162,-1
Ralphatupmeads,User:Ralphatupmeads,User:Ralphatupmeads/ElihuUpham,2181,-1
Sibulele Cuba,User:Sibulele Cuba,User:Sibulele Cuba,2189,-1
Harishhameed,User:Harishhameed,User:Harishhameed/sandbox,2193,-1
Harishhameed,User:Harishhameed/sandbox,User:Harishhameed,2194,-1
Upikedaltonwb,User:Upikedaltonwb,Ford Sync,2216,-1
Edwin V Mathews,User:Edwin V Mathews,User:Edwin V Mathews,2228,-1
Edwin V Mathews,User:Edwin V Mathews,User:Edwin V Mathews/sandbox,2229,-1
Farhadhanjan,User:Farhadhanjan,New Flamenco,2235,-1
Chinmay26,User:Chinmay26,Template:PBB/6531,2280,-1
Cuteness nasya fover,Talk:Kim Hyo-yeon,User:Cuteness nasya fover,2320,-1
Mcenten,User:Mcenten,Kayapo people,2325,3
Tasinalif,User:Tasinalif,User:Tasinalif,2333,-1
B23Rich,User:B23Rich/sandbox,Demographics of Winnipeg,2345,3
B23Rich,User:B23Rich/sandbox,User talk:Way2veers,2364,-1
B23Rich,User:B23Rich/sandbox,The Pas,2571,3
B23Rich,User:B23Rich/sandbox,Rural Municipality of Kelsey,2578,4
B23Rich,User:B23Rich/sandbox,User talk:Drmies,2586,-1
B23Rich,User talk:Drmies,User:B23Rich,2587,-1
B23Rich,User:B23Rich/sandbox,"Hamilton, Ontario",2688,2
B23Rich,User:B23Rich/sandbox,Burnaby,2712,3
B23Rich,User:B23Rich/sandbox,"Richmond Hill, Ontario",2802,3
B23Rich,User:B23Rich/sandbox,"File:Robberies in Winnipeg, MB in 2012 - Dot Map.png",2805,-1
B23Rich,User:B23Rich/sandbox,"Talk:Crime in Oakland, California",2826,-1
Pikevillethacker,User:Pikevillethacker,"Pikeville, Kentucky",2844,3
Pikevillethacker,User:Pikevillethacker,Deron Feldhaus,2900,2
Kamil.khan05,User:Kamil.khan05,User:Kamil.khan05,2911,-1
Kamil.khan05,User:Kamil.khan05,User:Tausif alam,2921,-1
AKBoogie,User:AKBoogie,User:AKBoogie/sandbox,2926,-1
Stevenwuqida126com,User:Stevenwuqida126com,Health,2934,-1
Agyat13,User:Agyat13,User:Agyat13,2936,-1
CCAOI,Wikipedia talk:Articles for creation/Equinet,User:CCAOI/sandbox,2939,-1
Fan Zhang-IHC,Wikipedia:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim)/Students,User talk:Yajing Yang,2948,-1
Fan Zhang-IHC,User talk:Yajing Yang,User:Fan Zhang-IHC,2949,-1
Fan Zhang-IHC,User:Fan Zhang-IHC,Wikipedia talk:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim),2950,-1
Fan Zhang-IHC,Wikipedia talk:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim),Wikipedia:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim)/Articles,2951,-1
Fan Zhang-IHC,User:Fan Zhang-IHC,Talk:Access control,2956,-1
Fan Zhang-IHC,Wikipedia:Australia Education Program/Courses/Health Informatics C - Electronic Health Records (Dennis Wollersheim)/Articles,Talk:DICOM,2967,2
Fan Zhang-IHC,Talk:Medical classification,User talk:Yingping Xu,2971,-1
William E. Edwards,User:William E. Edwards,User:William E. Edwards,3080,-1
Leslie Barbara Knope,User:Leslie Barbara Knope,Post-structural feminism,3095,-1
Palisand,William Herschel,User:Palisand,3101,-1
Palisand,User:Palisand,HMS Magnanime (1780),3103,-1
Plectro,User:Plectro,User talk:Plectro,3110,-1
Plectro,User talk:Plectro,User:Plectro,3112,-1
Eli Ofile Lediretse,User:Eli Ofile Lediretse/sandbox,User:Eli Ofile Lediretse,3116,-1
Travismn,User:Travismn,User:Travismn/sandbox,3124,-1
Travismn,User:Travismn/sandbox,Santa Clara County Library,3127,-1
Travismn,Q65 (band),Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,3132,-1
Travismn,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,User:Totranm/Sandbox,3133,-1
Lewis1207,Thomas Lewis (Kentucky),User:Lewis1207,3164,-1
Lewis1207,User:Lewis1207,Talk:Thomas Lewis (Kentucky),3165,-1
Djae3,Wikipedia:New contributors' help page/questions,User talk:Djae3,3181,-1
Djae3,User talk:Djae3,Level ancestor problem,3186,5
Strategios,User:Strategios,User:Strategios/sandbox,3199,-1
Pavlovitch,Mongush Kenin-Lopsan,User:Pavlovitch,3213,-1
Pedrobee,Zambia,User:Pedrobee/sandbox,3216,-1
Pedrobee,User:Pedrobee/sandbox,User:Pedrobee,3218,-1
Aleesha C,Wikipedia:Requested articles/Applied arts and sciences,User talk:Mdann52,3263,-1
Aleesha C,User talk:Mdann52,Jože Plečnik,3264,4
MollieMcArthur,McArthur (surname),User:MollieMcArthur,3420,-1
Tina C Chicago,List of LGBT characters in television and radio,User:Tina C Chicago,3445,-1
Kaylapaschal,User:Kaylapaschal,Scenic Hudson Preservation Conference v. Federal Power Commission,3454,-1
Kaylapaschal,User:Kaylapaschal/sandbox,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,3470,-1
Kaylapaschal,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,Talk:Los Angeles County Flood Control District v. NRDC,3475,-1
Lynzmsn,Mitchell Park Horticultural Conservatory,User:Lynzmsn,3527,-1
Callummccarthy2,User:Callummccarthy2,Tipi,3554,-1
Jazze111,Jorge A. Plasencia,Talk:Jorge A. Plasencia,3559,-1
Jazze111,Talk:Jorge A. Plasencia,User:Jazze111,3560,-1
Jazze111,User:Jazze111,"República, LLC",3561,-1
JessicaFindsFacts,User:JessicaFindsFacts/sandbox,User:JessicaFindsFacts,3604,-1
Halo5307,Nintendo 2DS,User:Halo5307,3610,-1
Halo5307,User:Halo5307,Sumo,3611,-1
Shubh Rawat,User:Shubh Rawat,User:Shubh Rawat,3658,-1
Jpparrish,User talk:StacyPF,Elaprolu,3676,6
Jpparrish,Macquarie Infrastructure Company,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,3681,-1
Jpparrish,Education Program talk:University of San Francisco/Environmental Law (Spring 2013)/Timeline,User:Jpparrish,3684,-1
Nakedsun,Church Slavonic language,User:Nakedsun,3975,-1
Samrong01,Auguste Scheurer-Kestner,Template:Plume,4154,-1
YeagerDog,Kevin Gregg,User:YeagerDog,4481,-1
YeagerDog,User:YeagerDog,Kevin Gregg,4482,-1
ChWolff,User:ChWolff,Nir Shavit,4559,-1
Tipster025,User talk:Mark Miller,User talk:Tipster025,4565,-1
Tipster025,User talk:Tipster025,User:Tipster025,4566,-1
Grandpescator,Harris Academy,User:Grandpescator,4568,-1
Grandpescator,User:Grandpescator,Charles Finnigan,4569,-1
Grandpescator,Wikipedia:Charles Finnigan,List of dentists,4586,4
Grandpescator,Everybody's Enquire Within,Talk:Charles Ray (editor),4640,2
Grandpescator,Abraham Fraunce,Talk:Everybody's Enquire Within,4660,-1
Nongrockle,Talk:1854 Broad Street cholera outbreak,User:Nongrockle,4674,-1
Nongrockle,User:Nongrockle,Maeslantkering,4676,-1
Srinivasan Pillai,User:Srinivasan Pillai,User:Srinivasan Pillai,4681,-1
NaveenSaily,User:NaveenSaily,Tauranga,4683,1
NaveenSaily,Talk:Bay of Plenty,User talk:DerbyCountyinNZ,4694,-1
NaveenSaily,User talk:DerbyCountyinNZ,Bay of Plenty Times,4695,5
NaveenSaily,User:NaveenSaily,The Weekend Sun,4700,5
NaveenSaily,User talk:Reddogsix,Tauranga Eastern Link,4709,5
NaveenSaily,User talk:DerbyCountyinNZ,Talk:List of the most subscribed users on YouTube,4741,-1
ABBAHLADAN1,User:ABBAHLADAN1,User:ABBAHLADAN1,4746,-1
ABBAHLADAN1,User:ABBAHLADAN1,User:ABBAHLADAN1/sandbox,4747,-1
Adoyle123,User talk:Pigsonthewing,Dry stone,4755,-1
Peoplesrepublic,The Tube (2012 TV series),Home Square,4826,4
Peoplesrepublic,Home Square,Jasmine Choi,4828,4
Peoplesrepublic,OS X Yosemite,Air Algerie Flight 5017,4898,4
Madtaste81,User:Madtaste81,Fabio Viviani (chef),4982,-1
Zuheb ahmed khan,User talk:Zuheb ahmed khan,User:Zuheb ahmed khan,5004,-1
Elevatordaily,User:Elevatordaily,High School USA!,5023,-1
Rka001,AKB48,Wikipedia:Articles for deletion/List of former members of AKB48,5094,-1
Rka001,Wikipedia:Articles for deletion/List of former members of AKB48,Talk:List of former members of AKB48,5101,-1
Rka001,Sae Miyazawa,User talk:AngusWOOF,5163,-1
Rka001,AKB48,User talk:DAJF,5223,-1
Rka001,User:Rka001,User talk:GregorB,5233,-1
Rka001,Wikipedia talk:WikiProject Music,User talk:Georgewilliamherbert,5265,-1
Rka001,User talk:Georgewilliamherbert,Wikipedia:Sockpuppet investigations/Rka001/Archive,5266,-1
Rka001,User talk:Georgewilliamherbert,Talk:List of AKB48 members,5293,-1
PuritWiki,User:PuritWiki,Military ranks of the Thai armed forces,5431,-1
Workingladyonline,User:Workingladyonline,User talk:Workingladyonline,5464,-1
Rashibansal,User talk:Sakshi bankawat,"P.E.S. Institute of Technology, Bangalore South Campus",5486,-1
Willowbl00,User:Willowbl00,Scud: The Disposable Assassin,5493,-1
Mateo Meira,User:Mateo Meira,User talk:Mateo Meira,5522,-1
Insects Everywhere,Newfoundland Insectarium,User:Insects Everywhere,5565,-1
AleCrook,Wikipedia:Changing username/Simple,User:AleCrook,5574,-1
AleCrook,User:AleCrook,Wikipedia:Changing username/Simple,5575,-1
AleCrook,User:AleCrook,"East Haddam, Connecticut",5577,-1
Popegrutch,Wikipedia:Meetup/Portland/Wiknic/2013,Wikipedia:WikiProject Oregon/Participants,5592,-1
Kayceegibsonupike,User:Kayceegibsonupike,Clarence Glover,5605,-1
CondorTalon,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,User:CondorTalon/sandbox,5679,-1
Suriyaa Kudo,User:Suriyaa Kudo/Books/Henry Ford,Wikipedia:Notifications/Newsletter,5774,-1
Suriyaa Kudo,Wikipedia:Notifications/Newsletter,User:Suriyaa Kudo/Books/Computer,5775,-1
Suriyaa Kudo,User:Suriyaa Kudo/Books/Wikis,User:Suriyaa Kudo/Books,5777,-1
Suriyaa Kudo,User:Suriyaa Kudo/Tabs/Template,User:Suriyaa Kudo/Books/Apache OpenOffice.org & Others,5784,-1
Blok Glo,List of active separatist movements in Europe,User talk:Jingiby,5834,-1
Blok Glo,User talk:Jingiby,Revolutionary,5835,4
Blok Glo,Mayor of the City of Skopje,Wikipedia:WikiProject ROMacedonia/Participants,5848,-1
Blok Glo,Ohrid Summit 2013,Template:Bitola,5887,3
Blok Glo,Clock Tower (Bitola),User:Blok Glo/Kiril Pejcinovik,5889,-1
Blok Glo,User:Blok Glo/Fwdfsad,List of Elementary episodes,5892,-1
Blok Glo,User:Blok Glo/Signature,Template:God,5895,-1
Blok Glo,South-East European Cooperation Process,User talk:Blok Glo,5917,-1
Blok Glo,Summit of Ohrid 2013,Template:PD-MKGov,5919,-1
Blok Glo,Template:PD-MKGov,List of festivals in the Republic of Macedonia,5920,-1
Blok Glo,User talk:Blok Glo,User talk:Salah Almhamdi,5926,-1
Blok Glo,User talk:Salah Almhamdi,User talk:SlothFan,5928,-1
Blok Glo,User talk:SlothFan,User talk:FerniiMM,5929,-1
Blok Glo,User talk:FerniiMM,"Choir of Sidney Sussex College, Cambridge",5930,5
Blok Glo,On the Spot Guidance,User talk:MattSSmith,5940,-1
Blok Glo,User talk:Blok Glo,Claudio Dias,5953,6
Blok Glo,User:Blok Glo/Signature,Yoshihisa Kawahara,5958,-1
Blok Glo,User talk:I My Me! Princess,Wickham Island (Recherche Archipelago),5960,-1
Blok Glo,User talk:Blok Glo,Todor Petrov,5967,5
Blok Glo,User talk:Wingsk,Talk:World Macedonian Congress,5979,3
Blok Glo,User:FilipVtori,Zoran Zaev,5984,-1
Blok Glo,User talk:Russianbritish,Ta Xila,5995,-1
Blok Glo,Zoran Zaev,Ottoman Rumelia,6010,3
Blok Glo,Ottoman Rumelia,Aromanian Macedonian,6011,2
Blok Glo,Aromanian Macedonian,"Sinaia, Romania",6012,3
Blok Glo,"Sinaia, Romania",Vlach Macedonian,6013,3
Blok Glo,Vlach Macedonian,The Weavers (1905 film),6014,3
Blok Glo,Ottoman Rumelia,Category:Articles with Macedonian-language external links,6024,-1
Blok Glo,Scary Movie 5,"Bitola, Macedonia",6051,3
Blok Glo,"Bitola, Macedonia",Aladin (film),6052,4
Blok Glo,Talk:List of films of the Republic of Macedonia,John Alvin (actor),6074,-1
Blok Glo,List of active separatist movements in Europe,IMRO-DPMNU,6084,2
Blok Glo,IMRO-DPMNU,List of newspapers in Greece,6085,3
Blok Glo,User talk:74.77.228.134,Blank: A Vinylmation Love Story,6108,6
Blok Glo,User talk:Blok Glo,Knights of the Golden Circle,6124,4
Blok Glo,User talk:Blok Glo,Category:Gravity Falls,6138,-1
Blok Glo,User talk:Blok Glo,File:VMRO-DPMNElogo.png,6149,-1
Blok Glo,File:VMRO-DPMNElogo.png,IMRO - DPMNU,6150,-1
Blok Glo,IMRO - DPMNU,Alex Hirsch,6151,4
Blok Glo,Talk:Bulgarians in the Republic of Macedonia,League of Communists of Macedonia - Party for Democratic Renewal,6174,3
Blok Glo,League of Communists of Macedonia - Party for Democratic Renewal,League of Communists of Macedonia - Party for Democratic Transformation,6175,1
Blok Glo,User:Blok Glo,User:Blok Glo/Status,6190,-1
Blok Glo,File:Bill Cipher.jpg,User talk:Blok Glo/Archive 1,6229,-1
Blok Glo,User talk:Blok Glo,Talk:Gravity Falls/Archive 1,6233,-1
Blok Glo,''Bigfoot'' (TV series),19th of April Movement,6250,-1
Blok Glo,User:Blok Glo/My Status,Template:Did you know nominations/Clock Tower of Bitola,6263,-1
Blok Glo,"Macedonian local elections, 2013",Dimitar and Konstantin Miladinov,6269,2
Blok Glo,Balkans,Talk:List of most expensive paintings/Archive 1,6271,-1
Blok Glo,Wikipedia:Featured list candidates/List of most expensive paintings/archive1,Going Home,6275,-1
Blok Glo,User talk:DexDor,Mourousis family,6278,4
AntiWill,User:AntiWill,User:Millerc7,6381,-1
AntiWill,User:Markplzzz,User:AntiWill/sandbox,6385,-1
Lawlovesscalia,User:Lawlovesscalia/sandbox,Hazardous Materials Transportation Act,6417,5
GeronimoPascual,Kul Sidhu,The Academy School,6480,5
GeronimoPascual,The Academy School,List of tallest buildings in Dubai,6481,4
AnnaA357,Wikipedia:Changing username/Simple,User:AnnaA357,6498,-1
AnnaA357,User:AnnaA357,Kate (given name),6499,-1
Scientificaldan,Leonardo DiCaprio filmography,User:Scientificaldan,6505,-1
LabyrinthWolf,Spank! The Fifty Shades Parody,User:LabyrinthWolf,6508,-1
LabyrinthWolf,User:LabyrinthWolf,Spank! The Fifty Shades Parody,6509,-1
Marcuszaua,User talk:Marcuszaua,User:Marcuszaua,6519,-1
SavageLife863,Lil Boosie,User:SavageLife863,6528,-1
SavageLife863,User:SavageLife863,Dunk Ryders,6533,-1
A11HAV3FA113N,Brutal deathcore,Veil of Maya,6539,2
A11HAV3FA113N,User:A11HAV3FA113N,In Dying Arms,6545,-1
Joshakjohn,Wikipedia:Articles for deletion/Log/2013 March 28,Wikipedia:Articles for deletion/Flyforbeans,6552,-1
Joshakjohn,Wikipedia:Articles for deletion/Flyforbeans,User:Joshakjohn,6555,-1
Jmendes6,User:Jmendes6,Dubbing (filmmaking),6578,-1
Jmendes6,User:Jmendes6,WordPress,6581,-1
P.ierardi224,User:P.ierardi224,Killeen Independent School District,6592,-1
Pmipriyadarshi,User:Pmipriyadarshi/sandbox,User talk:Pmipriyadarshi,6597,-1
Pmipriyadarshi,User talk:Pmipriyadarshi,User:Pmipriyadarshi,6598,-1
Pmipriyadarshi,User:Pmipriyadarshi,User:Pmipriyadarshi/sandbox,6599,-1
EAllanAndersson,User:EAllanAndersson,User:EAllanAndersson/sandbox,6605,-1
EAllanAndersson,Forest dieback,Wikipedia:Wikipedia Education Program/Surveys/Students,6616,-1
EAllanAndersson,Wikipedia:Wikipedia Education Program/Surveys/Students,Talk:Forest dieback,6617,-1
Eric Messel,User:Eric Messel,Wilmar H. Shiras,6621,-1
Milkyjoe87,Yew Chung International School of Qingdao,User:Milkyjoe87,6636,-1
Milkyjoe87,Yew Chung International School of Beijing,Talk:Yew Chung International School of Beijing,6674,-1
Isabel.vanrooyen,User:Isabel.vanrooyen,SAM Broadcaster,6682,-1
Gloria sah,User talk:Gloria sah,User talk:Omgosh30,6715,-1
Gloria sah,User:The ed17/sandbox3,User talk:Ludwigzhou,6725,-1
Gloria sah,Category:User egl-N,Wikipedia:WikiProject Medicine/Translation task force/Sign up,6731,-1
Gloria sah,Wikipedia:WikiProject Medicine/Translation task force/Sign up,Wikipedia:WikiProject Medicine/Translation task force/People,6736,-1
Gloria sah,Wikipedia:WikiProject Medicine/Translation task force/People,Wikipedia:WikiProject Environment/participants,6737,-1
Goat Herd 2,.co,User:Goat Herd 2,6752,-1
Goat Herd 2,User:Goat Herd 2,Talk:List of longest novels,6755,-1
Goat Herd 2,User:Goat Herd 2,Microsoft Office 95,6764,-1
Goat Herd 2,User:Goat Herd 2,Observation on the Spot,6774,-1
Rckr,User:Rckr,Matthew Tipton,6800,1
Kitsunataiala,User:Kitsunataiala,User talk:Kitsunataiala,6806,-1
Dr farhan saif,User:Dr farhan saif,User:Dr farhan saif,6838,-1
Bivek Dutta Gupta,User talk:Bivek Dutta Gupta,User:Bivek Dutta Gupta,6857,-1
Armin oka,Živinice,User:Armin oka,6859,-1
Elizabeth geitz,Benedictine Sisters of Bethany,User:Elizabeth geitz,6912,-1
Elizabeth geitz,Benedictine Sisters of Bethany,User talk:Alexf,6923,-1
Dk113040,List of American Gothic episodes,List of The Agency episodes,7102,4
Dk113040,John Munch,User:Dk113040,7130,-1
Dk113040,Billy Idol (album),User talk:MelbourneStar,7235,-1
Dk113040,User talk:MelbourneStar,Pulp Fiction (soundtrack),7237,5
Dk113040,List of Criminal Minds episodes,User talk:Dk113040,7416,-1
Andrepoiy,List of communities in Ontario,User:Andrepoiy,7431,-1
Andrepoiy,User:Andrepoiy,List of vehicle speed records,7434,2
Andrepoiy,User:Andrepoiy,Pontiac Montana,7437,3
Vika007,User:Vika007,Lena Hades,7451,-1
Vika007,Thus Spoke Zarathustra,User talk:Vika007,7463,-1
Vika007,Also sprach Zarathustra (disambiguation),User talk:Michael Bednarek,7485,-1
Bencwallace,User:Bencwallace,Mixture distribution,7496,-1
Soulshinex,User:Soulshinex,University of New Hampshire,7503,-1
Soulshinex,Joan Tavares Avant,User talk:Ssenier,7523,-1
Joedog12,User talk:Joedog12,Magic (paranormal),7561,-1
Joedog12,User:Joedog12,Psychokinesis,7563,-1
Joedog12,User talk:Joedog12,User:Joedog12/Lois Albez,7577,-1
Chris troutman,User:Chris troutman,Wikipedia:Training/For Ambassadors/Training feedback,7591,-1
Chris troutman,Wikipedia:Training/For Ambassadors/Training feedback,User:Chris troutman,7592,-1
Chris troutman,User talk:Chris troutman,Dragon Seed (novel),7595,5
Chris troutman,"Howard F. Ahmanson, Sr.",Missing-man table,7607,5
Chris troutman,Wikipedia:Requested articles/Social sciences/Military and military history,Missing man table,7609,5
Chris troutman,User talk:Rachel1245,"English, Indiana",7626,-1
Chris troutman,User talk:Bayradioboss,Dione (moon),7670,-1
Chris troutman,User talk:Rawars,Samantha Ryan,7695,6
Chris troutman,User:Chris troutman,User talk:S.k.jhung,7698,-1
Chris troutman,User talk:Aehli,User:Verne white,7702,-1
Chris troutman,Pope Benedict XVI,User talk:Kushmody,7718,-1
Chris troutman,User talk:Dr Vinod Singh Sachan,User talk:Tony9999mo,7738,-1
Chris troutman,User talk:Tony9999mo,Blacksmoke (group),7739,6
Chris troutman,United States Naval Air Station Wexford,User talk:Wang0857,7742,-1
Chris troutman,User:Chris troutman,Wikipedia talk:Training/For students,7747,-1
Chris troutman,User talk:Zacharyzipper,User talk:Ayush24x7,7752,-1
Chris troutman,User talk:Ayush24x7,Thomas Becket,7753,3
Chris troutman,User talk:Chris troutman,User talk:Jazzycrazy,7761,-1
Chris troutman,User talk:Tassedethe,User talk:Famousarthur,7767,-1
Chris troutman,Wikipedia:Articles for deletion/Dragan Petrovic jazz pianist,Ron Clark (teacher),7777,-1
Chris troutman,User talk:Arthur King 9,Skeleton,7780,4
Chris troutman,User talk:Caseycarver1,User talk:Shaun,7786,-1
Chris troutman,User talk:Chris troutman,Wikipedia talk:Wikipedia Signpost/2013-03-04/Op-ed,7790,-1
Chris troutman,Wikipedia talk:Wikipedia Signpost/2013-03-04/Op-ed,Wikipedia:WikiProject Texas/Assessment,7791,-1
Chris troutman,User talk:Rizkuwait,User talk:AishunBao,7812,-1
Chris troutman,User talk:AishunBao,Wikipedia:Meetup/Wikipedia Loves West Hollywood (2013),7813,-1
Chris troutman,Wikipedia:Meetup/Wikipedia Loves West Hollywood (2013),User talk:Mesoper,7818,-1
Chris troutman,User talk:Jkapi13,User talk:Brendalyn7,7847,-1
Chris troutman,User talk:Brendalyn7,Joseph Dunninger,7848,-1
Chris troutman,Talk:Kurban Said,User talk:Beyond My Ken,7851,-1
Chris troutman,User talk:139.193.102.75,User talk:Inkblot svr,7855,-1
Chris troutman,User talk:Inkblot svr,Education Program talk:Pepperdine University/Personality (PSYC 321) (Spring 2013),7856,-1
Chris troutman,User talk:Chris troutman,Talk:Alice Eagly,7861,7
Chris troutman,User talk:Adoyle6,Paul Costa Jr,7865,-1
Chris troutman,Alexander Hamilton,Wikipedia talk:Protected Page Editor,7870,-1
Chris troutman,User:Chris troutman,User talk:Olegkagan,7872,-1
Chris troutman,Wikipedia:Meetup/LA/Invite,Talk:Shane J. Lopez,7874,-1
