username1,pagetitle1,pagetitle2,counter,hop
Jdocker420,User talk:Bonadea,Rollerball (band),5325,6
Newagenoah,Wesley,Time Force Power Rangers,5348,4
Newagenoah,Time Force Power Rangers,Irish potato candy,5349,5
Sweetthang1000000,The Stockyards Shopping Centre,Zellers,5384,1
Sweetthang1000000,The Stockyards Shopping Centre,Desperate Housewives,5438,3
Wavespin,User talk:Wavespin,Talk:Main Page,5472,-1
Kiranhannover,Panzer,User talk:Widr,5576,-1
Rossrocker09,User talk:John from Idegon,User talk:Rossrocker09,5832,-1
George dairy,Ty Pennington,User talk:Fraggle81,5837,-1
George dairy,User talk:Fraggle81,Tony Hawk,5838,4
Vsrocks101,User talk:Vsrocks101,Hit,5844,1
Goonerjonah,Nigel Reo-Coker,User:Goonerjonah,5890,-1
Davidlee804,Louis XIV of France,User talk:Davidlee804,5967,-1
Pawdew,List of Walt Disney Pictures films,User talk:Pawdew,5974,-1
Alfievorn,User talk:Alfievorn,Elul,6050,1
EricTheWhite,User talk:EricTheWhite,Conscription,6185,1
Yelevi,User talk:Acroterion,Jerusalem bulldozer attack 2008,6219,4
Soup business,Germanic Wars,User:Soup business,6228,-1
Soup business,User:Soup business,Franz Xaver Eder,6322,-1
Anklebreaker3,Mahram Tehran BC,User talk:Mohsen1248,6356,-1
Barrettc112,User:Barrettc112,User talk:Theopolisme,6374,-1
Skirisk,User:Skirisk,File:Versions of the Doctor.jpg,6386,-1
Meiam69,User:Djshark662,Marilyn Monroe,6470,-1
Andrewlyly,User talk:Andrewlyly,User:Vincentvandermarck,6540,-1
Andrewlyly,User:Vincentvandermarck,User talk:Faizanalivarya,6541,-1
Andrewlyly,User talk:Faizanalivarya,List of fast food restaurant chains,6542,5
Andrewlyly,List of fast food restaurant chains,User:Andrewlyly,6543,-1
Andrewlyly,User:Andrewlyly,List of United Nations peacekeeping missions,6545,-1
Wafflegazoffle,Far Cry (series),User:Wafflegazoffle,6590,-1
Wafflegazoffle,User:Wafflegazoffle,Tomb of the Eagles,6591,-1
Dokestheamazing,En passant,User talk:Bubba73,6598,-1
Dokestheamazing,User talk:Bubba73,"Central railway station, Sydney",6599,4
Xcq5678,Help:Archiving a talk page,User:Xcq5678,6649,-1
Xcq5678,User:Xcq5678,Digital object identifier,6650,-1
Xcq5678,Wikipedia:VisualEditor/User guide,User talk:Wanjan,6655,-1
Xcq5678,User talk:Wanjan,Wikipedia talk:Articles for creation/Xcq5678/sandbox,6656,-1
Xcq5678,Wikipedia talk:Articles for creation/Xcq5678/sandbox,User:Cacycle/wikEd help,6657,-1
Kaylamarie97,Shipping (fandom),Deep Heat (heat rub),6672,4
Mrplow98,Kandahar massacre,User talk:Mrplow98,6688,-1
Mrplow98,User talk:Mrplow98,Jordan Brown case,6689,5
IRadiatelove,Mandy Jiroux,Dev (singer),6730,2
Mr. Metal Head,"10,000 Days (Tool album)",User:Mr. Metal Head,6850,-1
Mr. Metal Head,User:Mr. Metal Head,Bon Scott,6858,-1
Mr. Metal Head,User:Mr. Metal Head,The Bleeding,6867,-1
Mr. Metal Head,User:Mr. Metal Head,Death Angel,6892,-1
Mr. Metal Head,User:Mr. Metal Head,Carcass (band),6986,-1
Mr. Metal Head,User:Mr. Metal Head,Dave Lombardo,6988,-1
Mr. Metal Head,User:Mr. Metal Head,File:Trouble - Psalm 9.jpg,6998,-1
Mr. Metal Head,User:Mr. Metal Head,File:Voivod - Nothingface.jpg,7025,-1
Mr. Metal Head,User:Mr. Metal Head,File:UFO - The Monkey Puzzle.jpg,7045,-1
Mr. Metal Head,User:Mr. Metal Head,Death to Tyrants,7066,-1
Mr. Metal Head,User:Mr. Metal Head,Talk:D.R.I. (band),7095,-1
Mr. Metal Head,The Best of Scorpions,File:Steve Vai - Flex-Able (Original).jpg,7255,-1
Mr. Metal Head,User:Mr. Metal Head,File:Annihilator - Metal.jpg,7318,-1
Athomasm,User:Zanoni/Paul Walker (footballer born 1992),Electroluminescence,7854,4
Mfwnoface,Intellectual disability,User talk:Ian.thomson,7895,-1
Mfwnoface,MattyBRaps,User talk:Mfwnoface,7898,-1
Mfwnoface,User talk:Mfwnoface,The Silmarillion,7904,4
Mfwnoface,The Silmarillion,Foobar (disambiguation),7906,5
Mfwnoface,Foobar (disambiguation),Death of Stevie Ray Vaughan,7907,4
Mfwnoface,User talk:Mfwnoface,List of weight training exercises,7927,4
Vorox the Glatorian,User:C.Fred,User talk:Vorox the Glatorian,7971,-1
Checkb4uwreck,User talk:Checkb4uwreck,Book of Moses,7990,2
Checkb4uwreck,Dog,User talk:Paul Erik,7993,-1
18fle06j,User talk:18fle06j,Lamington,8044,4
Yanniboy1996,Barack Obama,User talk:Yanniboy1996,8119,-1
Horsesarereallygreat,User talk:GeorgeGlock123,Detroit Red Wings,8157,-1
