username1,pagetitle1,pagetitle2,counter,hop
Musicloverkyleen,User talk:Musicloverkyleen,User:Musicloverkyleen,2527,-1
Musicloverkyleen,User talk:Musicloverkyleen,Talk:Sand,2529,-1
Ddk2130,Lagaan,User:Ddk2130,2566,-1
Ddk2130,User:Ddk2130,Dandiya Raas,2567,-1
Kmk982013,User:Kmk982013,Education Program talk:University of Michigan/CHEM 540 (Fall 2013)/Grading,2683,-1
Kmk982013,Education Program talk:University of Michigan/CHEM 540 (Fall 2013)/Grading,User:Physorgchem13/sandbox,2684,-1
Kmk982013,User:Physorgchem13/sandbox,User talk:Chemumich/sandbox,2689,-1
Patrakaar,Matri Shree Media Award,Talk:Matri Shree Media Award,2721,-1
SantiaguitoIII,Daniel Gabriel Fahrenheit,User talk:SantiaguitoIII,2856,-1
SantiaguitoIII,User talk:SantiaguitoIII,James Rodríguez,2857,4
Dtomasi11,User:Dtomasi11/sandbox,Talk:Environmental enrichment (neural),2919,-1
BarrettHess,Kakinada airport,Wikipedia:Cleanup/Members,2952,-1
MuhammadSAMIAttari,User:MuhammadSAMIAttari,User talk:MuhammadSAMIAttari,3024,-1
Clear Agency,User:Clear Agency,User:Clear Agency,3046,-1
HavenWikiWiki,Douen,User talk:EvergreenFir,3073,-1
HavenWikiWiki,Talk:Bad Blood (Haven),Bad Blood (Haven),3076,-1
HavenWikiWiki,Bad Blood (Haven),Lost and Found (Haven),3077,1
HavenWikiWiki,Bad Blood (Haven),User talk:Nikkimaria,3082,-1
HavenWikiWiki,User talk:Nikkimaria,Orion (constellation),3084,3
HavenWikiWiki,User talk:Nikkimaria,Mi'kmaq,3089,3
Newsmill,Intelligent design,User talk:Newsmill,3100,-1
Newsmill,User talk:Newsmill,Talk:Intelligent design,3101,4
Newsmill,Talk:Intelligent design,Wikipedia:WikiProject Creationism/Intelligent design,3102,-1
Newsmill,Wikipedia:WikiProject Creationism/Intelligent design,Creation science,3106,2
Newsmill,Ancient Astronauts Creation Theory,User:Newsmill,3406,-1
Newsmill,Wikipedia:WikiProject Creationism/Intelligent design,User talk:Wikiproject2013,3427,-1
Newsmill,Ancient Astronauts Creation Theory,Wikipedia:Articles for deletion/Ancient Astronaut Creation Theory,3433,-1
Knowledgeforyou101,Glee (Season Five),Marriage Equality Act 2013,3438,4
Knowledgeforyou101,"Australian Capital Territory General Election, 2012",John Gorton,3441,2
Knowledgeforyou101,Marriage Equality Act 2013,User:Knowledgeforyou101,3446,-1
Knowledgeforyou101,User:Knowledgeforyou101,Carrie Hope Fletcher,3447,-1
Rockyr1156,Armed Forces Bikers,User:Rockyr1156,3468,-1
Rockyr1156,User:Rockyr1156,User talk:Jimbo Wales,3469,-1
14DE998,User:14DE998,User:14DE998,3471,-1
CandiceWho,Wikipedia:School and university projects/WR496Lewis,User:CandiceWho/sandbox,3529,-1
Editorfun,Jean-Yves Empereur,Either Way,3570,4
Akohutnicki,Talk:Inferior temporal gyrus,Talk:McGill Picture Anomaly Test,3871,-1
Akohutnicki,Talk:McGill Picture Anomaly Test,Talk:Posterior cortical atrophy,3872,-1
Salla74,Wikipedia:Sandbox,User:Salla74,3874,-1
Salla74,User:Salla74,User:Salla74/sandbox,3875,-1
Papalpopper,User:Papalpopper,User:Papalpopper,3940,-1
Francinum,Learning with FuzzyWOMP,User talk:Francinum/Archive-1,3955,-1
Francinum,User talk:Francinum/TWA,La Excelencia,3958,-1
Francinum,User talk:Francinum,User talk:ExTnk,3970,-1
Francinum,Wikipedia:Articles for deletion/Arben Biba,User talk:Jinabnitt,3974,-1
Francinum,User talk:Francinum,Mian Banda,3985,5
Francinum,"Palm Beach, Florida",User talk:97.107.219.231,3999,-1
Francinum,User talk:97.107.219.231,User talk:ASDFGH,4000,-1
Francinum,User talk:ASDFGH,User talk:OsoArrogantPaPa,4001,-1
Francinum,User talk:117.221.83.151,User talk:Maninthemirror55,4010,-1
Francinum,User talk:142.28.225.57,User talk:104.2.242.219,4029,-1
Francinum,User talk:173.162.23.86,User talk:37.248.255.216,4040,-1
Francinum,User talk:37.248.255.216,Transformers: Armada,4041,4
Francinum,User talk:Neuron fire 94,User talk:PARCIULEA GHEORGHE,4050,-1
Francinum,User talk:134.159.168.75,User talk:113.199.211.87,4066,-1
Francinum,User talk:213.48.45.93,User talk:181.188.15.52,4070,-1
Francinum,User talk:2601:7:B00:4CB:BCD2:6B72:6E2F:FB9A,User talk:101.60.235.83,4086,-1
Francinum,User talk:Hategekimanacelestin,User talk:SJPearson93,4089,-1
Francinum,User talk:154.42.163.146,User talk:Adambhighfill,4095,-1
Francinum,User talk:Adambhighfill,User talk:38.130.73.50,4096,-1
Maszkovic,User:Maszkovic,Wikipedia:Requests for undeletion,4106,-1
KaminariTheFirst,User:KaminariTheFirst,Anastasia Date,4111,-1
Dr.Bob frank,Fish migration,User:Dr.Bob frank,4126,-1
MLA253,Gender role,User:MLA253,4132,-1
MLA253,User:MLA253,Barbara Risman,4133,-1
MLA253,User:Footballgrl3/sandbox,Education Program talk:University of Washington Tacoma/TSOC455 (2015),4141,-1
MLA253,Education Program talk:University of Washington Tacoma/TSOC455 (2015),User:MLA253/Sandbox,4143,-1
Illucidation,User:Illucidation,Sehome High School,4173,-1
Illucidation,Sehome High School,User talk:Illucidation,4174,-1
Jpclos,Appleton East High School,User talk:Anne Delong,4200,-1
Klreinhardt,User:Klreinhardt,"Spryfield, Nova Scotia",4350,-1
Ital gal,User:Ital gal,Aloys Loeher,4437,-1
StephanieKIP,User:StephanieKIP,Inti,4483,-1
Davidmarchi,User:Davidmarchi,User:Davidmarchi/Article namespace,4509,-1
Swedam,User:Swedam,Carin Mannheimer,4544,-1
Swedam,Carin Mannheimer,User:Swedam,4548,-1
Asdfghjklcss,User:Asdfghjklcss,Category:Wikipedia articles needing copy edit,4585,-1
Binishnb,User:Binishnb/sandbox,User:Binishnb,4616,-1
JamesFX2,User:JamesFX2,User talk:Ruida,4621,-1
Whittle88,User:Whittle88,User:Whittle88,4638,-1
Lamakufa,Template talk:Template sandbox,User:Lamakufa,4641,-1
Saeed.ali.zahrani,Al-Rajhi Bank,User:Saeed.ali.zahrani,4646,-1
Saeed.ali.zahrani,User:Saeed.ali.zahrani,Al-Rajhi Bank,4647,-1
Juliaverret,Bolton High School (Tennessee),User:Juliaverret,4652,-1
Juliaverret,"Talk:Family, Career and Community Leaders of America",Howard Gardner,4654,-1
Juliaverret,Bolton High School (Tennessee),Talk:Habitat for Hope,4665,-1
Sidra456,User:Sidra456,Lal Haveli,4670,2
Sidra456,"Northern University, Nowshera",Wikipedia talk:Articles for creation/BIIT,4712,3
Sidra456,Wikipedia talk:Articles for creation/BIIT,List of educational institutions in Rawalpindi,4718,2
Sidra456,Wikipedia talk:Articles for creation/BIIT,User talk:ChrisGualtieri,4723,-1
Sidra456,User talk:Northamerica1000,User:Candleabracadabra/archive2,4736,-1
Sidra456,User:Candleabracadabra/archive2,"Arid Agriculture University, Rawalpindi",4737,4
ChrisNolanH,Mark Etheredge,User:ChrisNolanH,4768,-1
Sunkins,User talk:Sunkins,Journal of Geophysical Research,4779,-1
Pakozm,User:Pakozm,Q-learning,4792,-1
Trmwikifa,Districts of Telangana,"Hyderabad, Telangana",4871,1
Trmwikifa,File:Location Map in India Telangana.png,User:Trmwikifa,4900,-1
Trmwikifa,Government of Telangana,Telangana tourism,4975,2
Rashmiranjan.rash,"Indira Gandhi Institute of Technology, Sarang",User:Rashmiranjan.rash,5219,-1
Hafaz Refrisa Maulana Aremania II,User:Hafaz Refrisa Maulana Aremania II/Soccer,User:Hafaz Refrisa Maulana Aremania II/Soccer/Player,5233,-1
Hafaz Refrisa Maulana Aremania II,User:Hafaz Refrisa Maulana Aremania II/Soccer/2014 FIFA World Cup,User:Hafaz Refrisa Maulana Aremania II/Soccer/2014 FIFA World Cup/Squads,5299,-1
Hafaz Refrisa Maulana Aremania II,User:Hafaz Refrisa Maulana Aremania II/Soccer,User:Hafaz Refrisa Maulana Aremania II/Soccer/License,5315,-1
Hafaz Refrisa Maulana Aremania II,User:Hafaz Refrisa Maulana Aremania II/Soccer,User:Hafaz Refrisa Maulana Aremania II/Soccer/Transfers,5326,-1
Zreeves211,Wikipedia:Teahouse/Questions,User:Zreeves211,5363,-1
Ounces,User:Ounces,User:Ounces,5395,-1
Bluesky987,Bangkok Airways,User:Bluesky987,5414,-1
Titan Baldwin,User:Titan Baldwin,User:Titan Baldwin/sandbox,5431,-1
Jameswonderland,West Johnston High School,User:Jameswonderland,5437,-1
Cafe1982,User:Cafe1982,Julia Gulliver,5948,-1
Dreadpiraterobrtz,Lagro High School,User:Dreadpiraterobrtz,5969,-1
Kiros Damodaran,User:Kiros Damodaran,User:Kiros Damodaran/sandbox,6005,-1
Amartulsiramlamichhane,RCA Mark II Sound Synthesizer,User:Amartulsiramlamichhane,6007,-1
Amartulsiramlamichhane,User:Amartulsiramlamichhane,User talk:Amartulsiramlamichhane,6008,-1
Peterhoo56,James R. Kincaid,User:Peterhoo56,6010,-1
Peterhoo56,User:Peterhoo56,James R. Kincaid,6012,-1
Zetherstone,User talk:Zetherstone,User:Zetherstone/Benjamin Wheatley,6021,-1
Zetherstone,User:Zetherstone/Benjamin Wheatley,Wikipedia:Teahouse/Questions,6025,-1
Strange Sharma,User:Strange Sharma,User:Strange Sharma,6030,-1
PadstaPasta,Brisbane,User:PadstaPasta,6046,-1
PadstaPasta,User:PadstaPasta,Chat room,6047,-1
Yogendra Singh Rathore,User:Yogendra Singh Rathore,Vijaynagar tehsil,6065,-1
Bapparoy326,User:Bapparoy326,Login,6115,-1
Bapparoy326,Login,User talk:Bapparoy326,6116,-1
Slaboy112,Hillel Weinberg,User:Slaboy112,6140,-1
Slaboy112,User:Slaboy112,Chardal,6142,-1
TheNorlo,Electronic cigarette,User talk:QuackGuru,6411,-1
TheNorlo,E-juice,Mech (disambiguation),6573,4
Julius Blum GmbH,Julius Blum,User talk:Julius Blum GmbH,6605,-1
Julius Blum GmbH,User talk:Julius Blum GmbH,User:Julius Blum GmbH,6607,-1
Julius Blum GmbH,User:Julius Blum GmbH,User:Julius Blum GmbH/sandbox,6628,-1
David Ullmann 1994,User:David Ullmann 1994/sandbox,User talk:Nphilip,6681,-1
David Ullmann 1994,User talk:Nphilip,Talk:Agraphia,6683,-1
CressbrookMcConnel,User talk:Mcconnelfamily,User talk:Ajgee93,6691,-1
Gummeh,User:Gummeh,User:Gummeh/sandbox,6702,-1
Wallydoggy,User:Roberticus,Wikipedia:Dispute resolution noticeboard/Volunteers,6719,-1
Renevarro,User:Renevarro/sandbox,User:Renevarro,6774,-1
Renevarro,User:Renevarro,Talk:PrognoCIS,6775,-1
BQUB13-Nanglada,User:BQUB13-Nanglada,Polyomavirus capsid protein (VP1),6778,-1
Gaathi,User:Gaathi,User talk:Gaathi,6815,-1
Gaathi,User talk:Gaathi,User:Gaathi,6816,-1
Hiteshptrivedi,Multipath I/O,User:Hiteshptrivedi,6822,-1
Ellaella9,User:Ellaella9,Wikimedia Commons,6836,-1
Williamleach510,User:Tibouchina,User:Williamleach510/sandbox,6846,-1
SharonHinnendael,User:SharonHinnendael,User:SharonHinnendael,6879,-1
Sid.tiger4,SRT,User:Sid.tiger4,6930,-1
Malik Mukhtar,User:Malik Mukhtar,User:Malik Mukhtar,6948,-1
Alec Landow,Physics of magnetic resonance imaging,User:Alec Landow,6957,-1
Winterfresh7,Large Underground Xenon experiment,User:Winterfresh7,7155,-1
Winterfresh7,User:Winterfresh7,Lockheed Martin,7156,-1
Jmwisebird,Wikipedia:Training/For students/Training feedback,User talk:CPBoyer,7170,-1
Jmwisebird,User talk:CPBoyer,User:Jmwisebird/sandbox,7172,-1
Jmwisebird,User:Jmwisebird/sandbox,Virginia Kidd,7181,2
Jmwisebird,User:Mahkahw/sandbox,User:Jmwisebird,7212,-1
DavenportM,User:DavenportM/sandbox,User:DavenportM/vector.js,7334,-1
GaryGMason,Wikipedia talk:WikiProject Politics of the United Kingdom,Talk:Mikhail Bakunin,7350,-1
GaryGMason,User talk:GaryGMason,User:GaryGMason,7374,-1
GaryGMason,User:GaryGMason,Nishinoshima (Ogasawara),7375,-1
GaryGMason,Taedonggang,Wikipedia talk:File Upload Wizard,7392,-1
Chimp1cards,User talk:Chimp1cards,Boat rental,7511,1
Chimp1cards,User:Chimp1cards,User talk:JohnInDC,7518,-1
Chimp1cards,User talk:JohnInDC,Wikipedia talk:Forward to Libraries,7522,-1
Puppylover1992,Wikipedia:Tutorial/Editing/sandbox,User:Puppylover1992/sandbox,7525,-1
Anony03271991,User:Anony03271991,Billboard charts,7551,3
Anony03271991,User:Jcl32791,Guy (band),7729,4
Anony03271991,Selfie (song),User talk:IndianBio,7775,-1
Anony03271991,User talk:IndianBio,Come with Me Now,7782,4
Anony03271991,The Black Keys discography,Shower (Becky G song),7835,3
Llyf Jennifer,User:Llyf Jennifer/sandbox,Hangzhou No.14 high school,7930,-1
Llyf Jennifer,Hangzhou No.14 high school,User:Mr. Straub/hang14/,7931,-1
Malcolm Barnard,Sam Barnard,User talk:Malcolm Barnard,7943,-1
Jullkarnainasso,User:Jullkarnainasso,User:Jullkarnainasso/sandbox,7947,-1
Drjimbonobo,Wikipedia talk:Articles for creation/Boxcar Averagers,User talk:Lixxx235,7962,-1
Jabrumbaugh,User:Jabrumbaugh,Wikipedia:Training/For students/Training feedback,8016,-1
Jabrumbaugh,Wikipedia:Training/For students/Training feedback,User talk:Jabrumbaugh,8017,-1
Jabrumbaugh,User talk:Jabrumbaugh,Talk:Face perception,8018,-1
Engineer Muhammad Zeeshan,User:Engineer Muhammad Zeeshan,User:Engineer Muhammad Zeeshan,8035,-1
Trocafish,User:Trocafish,Didn't It Rain (Hugh Laurie album),8039,-1
AdamDizzy,User:AdamDizzy,User talk:AdamDizzy,8063,-1
AdamDizzy,User talk:AdamDizzy,I'm So Lonesome I Could Cry,8064,-1
ChrisGibsonArt,User:ChrisGibsonArt,Free River Press,8077,6
Salcanzonieri1960,Noise rock,User:Salcanzonieri1960,8091,-1
Salcanzonieri1960,Electric Frankenstein,User talk:DPRoberts534,8095,-1
GMClarke1,User:GMClarke1,Jack Judge,8120,-1
FadeNNight,User:FadeNNight/sandbox,User:FadeNNight,8132,-1
BjornEriks,User:BjornEriks,Cash,8135,-1
AlbionRexha,User:AlbionRexha,User:AlbionRexha,8181,-1
Shantishri,User:Shantishri,User talk:Shantishri,8190,-1
Rebeccalutz,American Legislative Exchange Council,Wikipedia:Articles for deletion/List of wind turbines,8222,-1
Rebeccalutz,Talk:American Legislative Exchange Council,User talk:Clarkcj12,8256,-1
Sociallyfein,User:Sociallyfein,User:Sociallyfein,8336,-1
Sociallyfein,User:Sociallyfein,Help:Referencing for beginners,8337,-1
Sociallyfein,Help:Referencing for beginners,User talk:Lugia2453,8338,-1
Ajk.pkhan,Panjal Mastan,Bagh Valley,8392,1
Ajk.pkhan,Bagh Valley,"Kotla, Bagh",8421,3
Ajk.pkhan,Azad Kashmir,Kotla Waterfall,8542,1
Ajk.pkhan,Kotla Waterfall,Category:Bagh District,8547,-1
Ajk.pkhan,"Kotla, Bagh",Hari Parbat Peak,8580,3
Ajk.pkhan,Hari Parbat Peak,Maldiyal Mughal,8588,4
Ajk.pkhan,Maldiyal Mughal,User:Ajk.pkhan,8594,-1
Ajk.pkhan,User:Ajk.pkhan,Kazinag National Park,8595,-1
Shutei,User:Shutei,User:Shutei/sandbox/Constant Viscosity Elastic (Boger) Liquids,8627,-1
Akreuzman,Talk:Dorsolateral prefrontal cortex,Talk:Amorphosynthesis,8750,-1
JAYANTAA BEJ,User:JAYANTAA BEJ/Books/JAYANTA BEJ,User:JAYANTAA BEJ,8771,-1
Chipdong,User:Chipdong,Simhachalam Temple,8787,-1
SANTHAM MASIKA,Vatakara,User:SANTHAM MASIKA,8789,-1
Jenniisaac,Wikipedia:Training/For students/Training feedback,User:Jenniisaac,8792,-1
Jenniisaac,User talk:Akankshadas,Talk:Wishful thinking,8794,-1
KBPsych,User:KBPsych,Talk:Mind-wandering,8814,-1
Ronaldo11dani,User:Ronaldo11dani,User:Ronaldo11dani,8834,-1
AshleyMeltzer,User:AshleyMeltzer,Talk:OnSMASH,8916,-1
Walter H Scott,User talk:Walter H Scott,User:Walter H Scott,9061,-1
Langsdlc,User:Langsdlc,User:Langsdlc/sandbox,9119,-1
Michaeliannozzi,User:Michaeliannozzi,Faetar,9176,-1
Borek 9,Tractor Sazi F.C.,User talk:Borek 9,9247,-1
Borek 9,User talk:Borek 9,Sepahan F.C.,9248,4
Borek 9,Tractor Sazi F.C.,User talk:Bishonen,9253,-1
TheAlbertRoss,Lemon Wallet,User:TheAlbertRoss,9304,-1
Aleatorica,User:Aleatorica,Keith Jarrett,9347,1
Aleatorica,Wikipedia:Articles for deletion/Czechia - the name dispute,Czech Republic,9354,2
Danesvenson,User talk:Danesvenson,User:Danesvenson/sandbox,9357,-1
Danesvenson,User:Danesvenson/sandbox,MITACS,9373,-1
Quentin.Ncs,User:Quentin.Ncs,User:Ituta/Course page,9378,-1
Quentin.Ncs,User:Ituta/Course page,User:Quentin.Ncs/sandbox,9379,-1
Quentin.Ncs,User talk:Quentin.Ncs/sandbox,Gender and development,9416,-1
Quentin.Ncs,Gender and development,User talk:Quentin.Ncs,9423,-1
Quentin.Ncs,User talk:Quentin.Ncs,User:Kazushige Kobayashi/sandbox,9425,-1
XeiSawUK,Grand Prix of America,User:XeiSawUK,9430,-1
XeiSawUK,User:XeiSawUK,User:XeiSawUK/draft-article -on-amber-lounge,9431,-1
XeiSawUK,User:XeiSawUK,Monaco Grand Prix,9476,-1
