username1,pagetitle1,pagetitle2,counter,hop
Xodabandehbackup14,User:Xodabandehbackup14,User talk:Khodabandeh14/On Nizami Ganjavi Article,276,-1
Xodabandehbackup14,User:Khodabandeh14/On Nizami Ganjavi Article,User:Khodabandeh14,293,-1
Inspiring Art,User:Inspiring Art/sandbox,Wikipedia:Requested moves/Technical requests,366,-1
Inspiring Art,Wikipedia:Requested moves/Technical requests,User:Inspiring Art,368,-1
Don krapohl,User:Don krapohl,Decision-making,371,-1
Raheem shaker,User:Raheem shaker,User talk:Raheem shaker,377,-1
Raheem shaker,User talk:Raheem shaker,User:Raheem shaker,378,-1
LiveRail,History of the London Underground,File talk:London Underground 1890.jpg,408,-1
LiveRail,Phase-out of incandescent light bulbs,User talk:195.99.1.2,420,-1
LiveRail,Talk:Vacuum tube,Talk:Mullard–Philips tube designation,450,-1
LiveRail,Talk:Mullard–Philips tube designation,Talk:Coil (disambiguation),451,-1
LiveRail,Railway electrification system,User talk:Luuluu MuuMuu,467,-1
LiveRail,User talk:Luuluu MuuMuu,British Valve Association,482,4
LiveRail,Talk:Third rail,Wikipedia:Articles for deletion/Y-Gerät,543,-1
Saify Ahmed,User:Saify Ahmed,Heart of Slough,620,-1
MihalyLukacs,User:MihalyLukacs,Raleigh Police Department,629,-1
Dradilramzan,File talk:D.C. Moran.jpg,Wikipedia:Articles for deletion/Vibhinta Verma,739,-1
Dradilramzan,User talk:SuperMarioMan,Wikipedia:Articles for deletion/Vaishali Deepak,743,-1
Dradilramzan,Wikipedia:Articles for deletion/Vibhinta Verma,Wikipedia:Administrator review/J04n,745,-1
Dradilramzan,Wikipedia:Administrator review/J04n,Paracetamol,746,4
Mentabolism,Geevarghese Mar Philoxenos,User talk:Bonkers The Clown,837,-1
Mentabolism,User:Mentabolism,Wikipedia:Teahouse/Guests/Right column,878,-1
Mentabolism,Wikipedia:Teahouse/Questions,User:Mentabolism/Userboxes/IGNOU,900,-1
Mentabolism,Shaffi Mather,2013 Solar Panel Scam,982,4
Mentabolism,2013 Solar Panel Scam,P. C. George,1007,3
Mentabolism,Geevarghese Mar Philoxenos,User talk:Jcc,1024,-1
Mentabolism,User talk:Jcc,Kuttanad,1095,5
Mentabolism,K. M. Tharakan,User talk:Mian Kamran Mushtaq,1169,-1
Mentabolism,User talk:Mian Kamran Mushtaq,User talk:Agent Chanel Coast,1170,-1
Mentabolism,User talk:Mian Kamran Mushtaq,User:Mentabolism/Books/mypages,1172,-1
Mentabolism,2013 Solar Panel Scam,User talk:Shivamevolution,1208,-1
Mentabolism,User talk:Jcc,Shobhana George,1213,7
Mentabolism,Indrajaalam,User talk:Puneety3k,1247,-1
Mentabolism,User talk:Puneety3k,User talk:Sitush,1248,-1
Mentabolism,User talk:Jcc,Government of Kerala,1251,5
Mentabolism,Chevening Scholarship,User talk:Rejiomusic,1259,-1
Mentabolism,User talk:Rejiomusic,Ajai Malhotra,1260,-1
TheOriginalSoni 2,User:TheOriginalSoni 2,User talk:TheOriginalSoni 2,1267,-1
Trubadorridge,User:Trubadorridge,ABM Industries,1270,-1
Trubadorridge,Elder High School,User:Trubadorridge,1273,-1
Sonoflamont,User talk:Ducknish,Sam Ross,1291,-1
Sonoflamont,User talk:86.101.125.31,User talk:FIN-AutoBiography,1353,-1
Sonoflamont,User talk:Tyb222,Ed Negre,1376,4
Kevinmunro1970,Strathpeffer,User:Kevinmunro1970,1492,-1
Kevinmunro1970,User:Kevinmunro1970,Strathpeffer,1493,-1
Sandeeprahar,Kuldeep Bishnoi,User:Sandeeprahar,1495,-1
JeffpFontaine,User talk:JeffpFontaine,User talk:Lbkeane,1503,-1
JeffpFontaine,User talk:Lbkeane,User talk:Mojoandzevasmommy,1504,-1
JeffpFontaine,User talk:Mojoandzevasmommy,User:JeffpFontaine/sandbox,1508,-1
Jmsicily,"Fuyang, Zhejiang",User:Jmsicily/sandbox,1513,-1
Jmsicily,"Fuyang, Zhejiang",User:Jmsicily,1515,-1
Jmsicily,User:Jmsicily,User talk:Owen wise,1516,-1
Jmsicily,User:Jmsicily/sandbox,User:Mr. Straub/fuyangq,1518,-1
Jmsicily,User:Jmsicily/sandbox,User:JamesLuo1996/sandbox,1534,-1
BracketBot,User talk:A930913,User talk:Rushton2010,1541,-1
BracketBot,User talk:Bejnar,User talk:Acad Ronin,1543,-1
BracketBot,User talk:Ballardmark,User talk:Mungo Kitsch,1547,-1
BracketBot,User talk:Eddyspeeder,User talk:169.156.4.37,1554,-1
BracketBot,User talk:169.156.4.37,User talk:DGerman,1555,-1
BracketBot,User talk:DGerman,User talk:Comedian1018,1556,-1
BracketBot,User talk:Crowtime,User talk:Alynnj42,1559,-1
BracketBot,User talk:Utcursch/archive35,User talk:Veera Dheera Sooran,1561,-1
BracketBot,User talk:Veera Dheera Sooran,User talk:122.176.236.92,1562,-1
BracketBot,User talk:122.176.236.92,User talk:197.106.125.124,1563,-1
BracketBot,User talk:110.74.194.137,User talk:101.212.104.143,1569,-1
BracketBot,User talk:101.212.104.143,User talk:AzureCitizen,1571,-1
BracketBot,User talk:119.234.0.47,User talk:82.156.116.14,1575,-1
BracketBot,User talk:125.60.246.138,User talk:75.73.11.233,1578,-1
BracketBot,User talk:Wookie11,User talk:Kafkan,1583,-1
BracketBot,User talk:216.188.239.71,User talk:58.174.38.49,1597,-1
BracketBot,User talk:AzulAlmonte,User talk:Ocasoc,1599,-1
BracketBot,User talk:Ashleyleia,User talk:CWH,1605,-1
BracketBot,User talk:CWH,User talk:46.13.237.19,1606,-1
BracketBot,User talk:46.13.237.19,User talk:Jiraiya47,1607,-1
BracketBot,User talk:71.17.70.216,User talk:117.200.36.68,1610,-1
BracketBot,User talk:Ana1119,User talk:Megatof,1621,-1
BracketBot,User talk:2001:4C28:194:520:5E26:AFF:FEFE:86EC,User talk:82.57.5.75,1636,-1
BracketBot,User talk:Clothing4me,User talk:98.87.15.150,1649,-1
BracketBot,User talk:SaintVincentMary,User talk:68.171.231.85,1652,-1
BracketBot,User talk:Rtkat3,User talk:219.92.23.222,1668,-1
BracketBot,User talk:My very best wishes,User talk:195.46.185.37,1674,-1
BracketBot,User talk:BuzyBody,User talk:InternetMeme,1685,-1
BracketBot,User talk:Muboshgu,User talk:2602:306:BD71:360:11BD:7549:A:C722,1690,-1
BracketBot,User talk:98.215.183.61,User talk:Parkwells,1693,-1
BracketBot,User talk:84.234.174.145,User talk:Shiningroad,1712,-1
BracketBot,User talk:41.45.20.228,User talk:Pulkitsharmay2k1988,1714,-1
BracketBot,User talk:Rosiestep,User talk:81jsc,1717,-1
BracketBot,User talk:175.136.69.189,User talk:174.2.188.197,1719,-1
BracketBot,User talk:67.49.177.59,User talk:Sriram Vikram,1735,-1
BracketBot,User talk:Sriram Vikram,User talk:Hack,1736,-1
BracketBot,User talk:69.181.253.230,User talk:Tommieboi,1738,-1
BracketBot,User talk:JosephRhawn,User talk:174.93.34.116,1740,-1
BracketBot,User talk:Drchristopherjsmith,User talk:Mercurywoodrose,1742,-1
BracketBot,User talk:Mercurywoodrose,User talk:Lfstevens,1743,-1
BracketBot,User talk:Jerome Kohl,User talk:182.71.148.219,1746,-1
BracketBot,User talk:Filipjoe69,User talk:49.201.252.172,1749,-1
BracketBot,User talk:82.6.87.114,User talk:Bdboy300,1751,-1
BracketBot,User talk:117.228.243.195,User talk:63.172.40.32,1755,-1
BracketBot,User talk:124.123.220.131,User talk:Mmanchanthasouk,1757,-1
BracketBot,User talk:Gnomegame,User talk:85.96.18.31,1761,-1
BracketBot,User talk:122.31.6.121,User talk:Neutrality,1764,-1
BracketBot,User talk:Neutrality,User talk:203.88.6.36,1765,-1
BracketBot,User talk:Icsiacag,User talk:87.115.47.235,1770,-1
BracketBot,User talk:Martinr10,User talk:JamesBWatson,1774,-1
BracketBot,User talk:30 SW,User talk:DavidAnstiss,1812,-1
BracketBot,User talk:MDEVER802,User talk:106.202.36.179,1847,-1
BracketBot,User talk:Atconsul,User talk:98.222.76.177,1866,-1
BracketBot,User talk:Browncoffee,User talk:31.53.6.155,1874,-1
BracketBot,User talk:146.57.10.120,User talk:67.142.178.25,1884,-1
BracketBot,User talk:Koppapa,User talk:Huzayen,1911,-1
BracketBot,User talk:Ambivalence888,User talk:59.160.29.48,1959,-1
BracketBot,User talk:50.157.214.61,User talk:156.99.40.14,1982,-1
AlexandreJS,User:AlexandreJS,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,2042,-1
AlexandreJS,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,User:AlexandreJS/sandbox,2043,-1
Nawfa2000,Al-Markazul Islami As-Salafi,Wikipedia:Articles for deletion/Al-Markazul Islami As-Salafi,2097,-1
Nawfa2000,Al-Markazul Islami As-Salafi,User talk:Javed Kaisar,2173,-1
Nawfa2000,User talk:Javed Kaisar,Mansehra,2174,4
HazzaComfort,Sathiala,User:HazzaComfort,2184,-1
HazzaComfort,User:HazzaComfort,Rana Plaza,2186,4
HazzaComfort,User:HazzaComfort,Colored Teachers State Association of Texas,2206,5
HazzaComfort,Rana Plaza,2013 Savar building collapse,2209,1
HazzaComfort,Rana Plaza,User talk:HazzaComfort,2211,-1
HazzaComfort,User:HazzaComfort,User:HazzaComfort/sandbox,2223,-1
PaulAmendola,User:PaulAmendola/sandbox,User:PaulAmendola,2232,-1
Well-ml,User:Well-ml,User talk:DerMeisterMike,2242,-1
Well-ml,User talk:Lbkeane,User:Well-ml/sandbox,2248,-1
HandIsNotNookls,User:HandIsNotNookls/sandbox,Wikipedia talk:VisualEditor,2285,-1
HandIsNotNookls,Wikipedia talk:VisualEditor,Talk:A Gruesome Twosome,2286,7
HandIsNotNookls,User:HandIsNotNookls,Tommy Morrison,2291,-1
NormaGehring,User:NormaGehring,User talk:NormaGehring,2349,-1
NormaGehring,User talk:NormaGehring,User:NormaGehring,2350,-1
JimmyYuGG,User:JimmyYuGG/sandbox,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,2381,-1
Scottkenway,Neuros Social Network,User talk:RadioFan,2393,-1
Scottkenway,Waiz Wasey,User talk:Bender235,2421,-1
Scottkenway,User talk:Bender235,United States Medical Licensing Examination,2423,4
Akh81,User talk:Akh81,Simpson's paradox,2466,-1
Mc peko,User:Mc peko,Stephen Coronel,2473,-1
Mc peko,Dinosaur Jr.,User:Mc peko,2476,-1
Mc peko,User:Mc peko,Wikipedia:Articles for deletion/Dead Cool Records,2492,-1
Mc peko,Wikipedia:Articles for deletion/Dead Cool Records,User talk:Mc peko,2493,-1
Mc peko,User talk:Mc peko,Wikipedia:Possibly unfree files/2013 October 16,2494,-1
Mc peko,WaveLab,User talk:The Bushranger,2496,-1
Mc peko,User talk:The Bushranger,Impulse Tracker,2497,6
Mc peko,Greg D'Angelo,Talk:Parmesan,2499,-1
Meggie love,Brandi Glenn Cyrus,User:Meggie love,2502,-1
Adamentane,Francine Caron,User talk:Adamentane,2506,-1
Adamentane,User talk:Adamentane,Francine Caron,2507,1
Denvergreene,Wikipedia:Communicate OER Team,Connexions,2513,2
OBXSEXfan011809011401,Discography of Ariana Grande,Talk:Discography of Ariana Grande,2574,-1
OBXSEXfan011809011401,Discography of Ariana Grande,User:OBXSEXfan011809011401,2577,-1
Kvnswat,Wikipedia:Sandbox,User:Kvnswat,2605,-1
Johnnywrightjr,User:Johnnywrightjr,User:Johnnywrightjr,2608,-1
Flankattack,User:Flankattack,User talk:Flankattack,2625,-1
Flankattack,User talk:Flankattack,Political gaffe,2626,-1
Flankattack,User talk:Flankattack,Randall Munroe,2628,-1
Nizam raihan,Maravattam,User:Nizam raihan,2642,-1
Nizam raihan,Maravattam,User talk:Nizam raihan,2645,-1
Sigmankatie,User talk:Blmarti2,Wikipedia talk:Training/For students/Talk pages,2647,-1
Sigmankatie,User:Sigmankatie/sandbox,User:Sigmankatie,2650,-1
Konstantinos Stoubas,User:Konstantinos Stoubas,User:Konstantinos Stoubas,2652,-1
DWshuffle,User:DWshuffle,User talk:DWshuffle,2740,-1
DWshuffle,User talk:DWshuffle,User:DWshuffle,2742,-1
Peggyb1946,User:Peggyb1946,John Gidding,2746,-1
LILSOULJA SWAGG OUT,User:LILSOULJA SWAGG OUT,User:LILSOULJA SWAGG OUT,2778,-1
Y2kiliyas,User:Y2kiliyas,User talk:Y2kiliyas,2787,-1
RickyStevens18,The Tenors,User:RickyStevens18,2807,-1
RickyStevens18,User:RickyStevens18,Los Angeles County High School for the Arts,2808,-1
Prakash Neupane,User talk:Prakash Neupane,User talk:Jimfbleak,2810,-1
Prakash Neupane,User talk:Jimfbleak,"Wikipedia:Meetup/International Women's Day 2013, Nepal",2812,-1
Prakash Neupane,User:Prakash Neupane,User talk:Ktr101,2817,-1
Prakash Neupane,User talk:Ktr101,Education Program talk:Islington College/A 12-week assignment to write Wikipedia articles (Piloting)/Course description,2818,-1
Prakash Neupane,Education Program talk:Islington College/A 12-week assignment to write Wikipedia articles (Piloting)/Timeline,Languages of Nepal,2820,-1
Sheikhf6,User:Sheikhf6,User:Sheikhf6/sandbox,2854,-1
Breathing human,User:Breathing human,Whitey Bulger,2893,-1
Sms2014-20,User:Sms2014-20/sandbox,User:Sms2014-20,2899,-1
Sms2014-20,User:Sms2014-20,User talk:Sms2014-20,2902,-1
Sms2014-20,User talk:Sms2014-20,"Saint Michael's School (Cranford, New Jersey)",2903,-1
MetalBlindSolver,User:MetalBlindSolver,La Rose de Fer,2905,-1
Haytham Malkawi,User:Haytham Malkawi,User:Haytham Malkawi,2912,-1
Manada feroz,User:Manada feroz,Once Lobos,2915,-1
NathanFalk1,User:NathanFalk1,Second baseman,2935,-1
GravRidr,Wikipedia:Typo Team/Members,User:Ecjmartin,2966,-1
GravRidr,History of Canada,Leslie Jeffers,3227,-1
GravRidr,Portal:Vancouver/News/Archive,Neural control of limb stiffness,3427,4
Delangle9,Devoted to Your Memory,User talk:Delangle9,3648,-1
Delangle9,If Not for You (album),Clodagh Rodgers (album),3682,3
Delangle9,Clodagh Rodgers (album),Clodagh Rodgers,3685,1
Delangle9,Take Two (Diane Solomon album),The Diane Solomon Showcase,3723,-1
Delangle9,The Diane Solomon Showcase,Brian Hyland,3732,4
Delangle9,User:Delangle9,Michael McDonald discography,3824,-1
Delangle9,User talk:Delangle9,Guy Mitchell,3841,4
Delangle9,User talk:Delangle9,User talk:AusChartMan,3847,-1
Delangle9,User talk:Delangle9,Hazel O'Connor,3850,4
Delangle9,User talk:Delangle9,What About Me (Anne Murray album),3883,5
Delangle9,User talk:Delangle9,File:The Hits of Hank Snow LP.jpg,3925,-1
Red Army Legacy,Persepolis F.C.,User talk:Tabarez,4033,-1
Red Army Legacy,User talk:Shahin.shn,Mansour Ebrahimzadeh,4088,2
Red Army Legacy,User talk:Tabarez,User:Red Army Legacy,4149,-1
Alexander.reese,User talk:Sethant,"Vancouver, Washington",4203,4
Alexander.reese,User talk:Sethant,User:Alexander.reese/sandbox,4205,-1
Alexander.reese,User:Alexander.reese/sandbox,Electrochemical battery,4206,2
Alexander.reese,User talk:Sethant,User:KVuong/sandbox,4213,-1
Alexander.reese,User talk:Sethant,Fuel cell,4215,1
Scatsscout,Mail carrier,User:Scatsscout,4226,-1
Landcamel,User:Landcamel,Ethics of eating meat,4230,-1
Coolgama,"Baner, Pune",Talk:Deenanath Mangeshkar Hospital,4242,-1
Coolgama,User talk:Coolgama,Nagar,4295,-1
Coolgama,Nanasaheb Peshwa,User talk:PamD,4300,6
Coolgama,Lanka Dahan,Vinayak Chaturthi,4383,2
Coolgama,Chaitra Purnima,Sankrant,4421,1
Coolgama,Sankrant,Kumar Ketkar,4424,3
Coolgama,K. V. L. Narayan Rao,Bharat Kumar Raut,4440,-1
Coolgama,Talk:Sindhudurg,Template:Western Ghats,4525,-1
Coolgama,Viththal,Vitthala-Rakhumai,4540,0
Coolgama,Vitthala-Rakhumai,Tamhini Ghat,4541,2
Coolgama,Rajasthani people,Pra Ke Atre,4576,2
Coolgama,Bal Thakre,Mulshi (disambiguation),4580,-1
Coolgama,Mulshi,Jijau,4587,3
Coolgama,User talk:Coolgama,Dhayari,4590,-1
Coolgama,"Selu, India",Sports in Pune,4605,4
Coolgama,Talegaon,Tata Motors,4616,3
Coolgama,Milwaukee Institute of Technology,MIT (disambiguation),4632,5
Rajnitigya,User:Rajnitigya,Vijay Goel,4736,4
Rajnitigya,Pakkam Kottur,Fuel Master,4738,-1
Boyede Ojomu,User:Boyede Ojomu,User:Boyede Ojomu,4746,-1
Boyede Ojomu,User:Boyede Ojomu,Oyin-Akoko,4748,5
Maysam saleheh,User:Maysam saleheh,User talk:Maysam saleheh,4768,-1
JoannaZahreddine,User:JoannaZahreddine/sandbox,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,4778,-1
Jamesgregoire,Ben & Jerry's,User:Jamesgregoire,4832,-1
BadKittieKat76,History of the Los Angeles Lakers,User:BadKittieKat76,5137,-1
BadKittieKat76,User talk:BadKittieKat76,Piccalilli,5283,-1
BadKittieKat76,Johnny Marzetti,User talk:Binksternet,5305,-1
Annie.mk,User:Annie.mk,User:Annie.mk,5419,-1
Arabians lover,Wikipedia:Teahouse/Questions,User talk:Ushau97/archive,5435,-1
Europe350,User:Europe350/1947 Pacific typhoon season,User:Europe350/1948 Pacific typhoon season,5444,-1
Europe350,User:Europe350/1948 Pacific typhoon season,User:Europe350/1950 Pacific typhoon season,5445,-1
Europe350,User:Europe350,User:Europe350/1952 Pacific typhoon season,5449,-1
Europe350,User:Europe350/1952 Pacific typhoon season,User:Europe350/1949 Pacific typhoon season,5450,-1
Brynnblackwood,Wikipedia:Canada Education Program/Courses/The Rhetoric of Digital and Interactive Media Environments WI13 (Rhonda McEwen)/Students,User talk:Hannahe.turner,5481,-1
Techie007,User talk:MrBurns,List of Microsoft Windows components,5523,3
Techie007,List of Microsoft Windows components,User talk:Techie007,5525,-1
Techie007,User talk:Techie007,User talk:MBisanz,5596,-1
Techie007,User talk:Techie007,User:Techie007,5614,-1
Techie007,Vorbis,Wikipedia talk:Protected Page Editor,5628,-1
Techie007,Wikipedia talk:Protected Page Editor,"Shahpur, Pakistan",5632,5
Techie007,User talk:Techie007,Cathode ray tube,5637,3
Techie007,"Talk:Comparison of CRT, LCD, Plasma, and OLED",Herd,5682,4
Sundaramtiwari,Rajiv Dixit,User:Sundaramtiwari,5774,-1
Smacorder,User:Smacorder,User talk:Missionedit,5785,-1
Smacorder,User talk:INeverCry,User talk:Madman,5787,-1
Smacorder,User talk:Madman,Dev Ross,5788,-1
Smacorder,Dev Ross,User talk:Reddogsix,5803,-1
Smacorder,Dev Ross,Wikipedia:Articles for deletion/Dev Ross,5807,-1
Smacorder,Dev Ross,User talk:Jimfbleak,5832,-1
Smacorder,Wikipedia:Arbitration Committee/Audit Subcommittee/2013 appointments/Guerillero,Trusty (band),5842,4
Smacorder,User talk:Reddogsix,"List of University of California, Los Angeles people",5848,4
Smacorder,User talk:Smacorder,Wikipedia:Teahouse/Guests/Left column,5864,-1
Smacorder,Dev Ross,User talk:Yunshui,5881,-1
Smacorder,"List of University of California, Los Angeles people",User talk:Smacorder/The Rocks (TV show),5908,-1
Smacorder,User talk:Smacorder,Boonshoft School of Medicine,5915,4
Danipamies,User:Danipamies,User:Danipamies,5933,-1
Asiruvedita,Matugama,User:Asiruvedita,5986,-1
Harm From Da Rich,User:Harm From Da Rich,User:Harm From Da Rich,6023,-1
Musicfanlondon,Session musician,User:Musicfanlondon,6051,-1
Musicfanlondon,User:Musicfanlondon,Wikipedia:Teahouse/Guests/Left column,6054,-1
Musicfanlondon,Wikipedia:Teahouse/Guests/Left column,Wikipedia:Articles for deletion/The AllStars,6055,-1
Musicfanlondon,Wikipedia:Articles for deletion/The AllStars,Wikipedia:Sockpuppet investigations/Musicfanlondon,6056,-1
Musicfanlondon,Wikipedia:Sockpuppet investigations/Musicfanlondon,Wikipedia:Articles for deletion/Paul Pacifico,6071,-1
Musicfanlondon,Wikipedia:Articles for deletion/Paul Pacifico,Harrow School,6072,-1
Beilimen ing,User:Beilimen ing,User:Beilimen ing/sandbox,6143,-1
Akent18,User:Akent18/sandbox,User:Akent18,6203,-1
Eight Fold Path Music,User:Eight Fold Path Music,User:Eight Fold Path Music,6234,-1
Hopscotch13,M. Night Shyamalan,Talk:Trial by Self,6254,-1
Julie.palacios4,User:Julie.palacios4,User:Schacko91/sandbox,6274,-1
Narenkumar123,User:Narenkumar123,User:Narenkumar123/Minimum Common Substring Problem,6290,-1
Wan498l7,User:Wan498l7,User:Wan498l7,6344,-1
Nathadd,Thomas Pellow,User:Nathadd,6355,-1
Jessoo123,User talk:Jessoo123,Avon,6419,5
Jessoo123,Avon,User talk:Jessoo123,6421,-1
Jessoo123,Cocker Spaniel,User talk:Dr. Kadzi,6423,-1
Jessoo123,User talk:Dr. Kadzi,User:Jessoo123,6424,-1
KennedyOkolie,User:KennedyOkolie,User:KennedyOkolie/sandbox,6430,-1
Nijoakim,User:Nijoakim,Carl Hamilton novels,6433,-1
AJW7X,Wikipedia:WikiProject Australian rules football/Players/ToDo,Wikipedia:Articles for deletion/Peter Baxter (footballer),6587,-1
AJW7X,Wikipedia:Articles for deletion/Grant Bartholomaeus,José Feliciano,6603,5
OI-12-m.ferreira,User talk:OI-12-m.ferreira,User:OI-12-m.ferreira,6669,-1
OI-12-m.ferreira,User:OI-12-m.ferreira,Wikipedia:Articles for creation/Redirects,6684,-1
OI-12-m.ferreira,User:OI-12-m.ferreira/Betizu,Betizu,6686,3
DownPourBluegrass,List of bluegrass bands,User talk:DownPourBluegrass,6723,-1
Niebs123,User talk:Lbkeane,User talk:Meyerzachary,6726,-1
Niebs123,User talk:Meyerzachary,User talk:TheKIDisSICKbold-en,6727,-1
Niebs123,User talk:TheKIDisSICKbold-en,User:Niebs123/sandbox,6728,-1
Arabness,Armenian Independence Cup 2007,Armenian Independence Cup 2007,6731,1
Arabness,User:Arabness,2002 Armenian Cup,6747,-1
Williamlandon98,Bob Seger,User:Williamlandon98,7289,-1
Ketinker,User:Ketinker,Aronia,7313,-1
Emholz,User:Sdfeiner/sandbox,User:Emholz/sandbox,7339,-1
Emholz,Experimental theatre,Wikipedia:WikiProject Wisconsin/Culture,7462,-1
Emholz,List of Jewish American playwrights,Wikipedia:WikiProject Wisconsin/Participants,7487,-1
Emholz,User:Emholz/sandbox,Wikipedia:WikiProject Theatre/Participants,7492,-1
Masterofthepages,Wikipedia:Articles for deletion/Evolution and Culture,Evolutionary psychology,7510,1
Htmlhero2013,Wood Lake (British Columbia),User:Htmlhero2013,7521,-1
JBCGP,User:JBCGP,"Draft:The International Journal of Technology, Knowledge, and Society",7567,-1
JBCGP,"Draft:The International Journal of Technology, Knowledge, and Society",User talk:MatthewVanitas,7575,-1
JBCGP,User talk:MatthewVanitas,User talk:Mark Arsten,7576,-1
Sparkle butterfly,User:Sparkle butterfly,User talk:Sparkle butterfly,7620,-1
Sparkle butterfly,User:Sparkle butterfly,Wonder (Palacio novel),7623,-1
Brittanym918,User:Brittanym918,User talk:Accidentalskydiver,7627,-1
Brittanym918,User:Brittanym918,Feminist stripper,7630,-1
Ebernhardson,User:Ddilinger,Talk:Ducati 998,7693,-1
Ebernhardson,Peace lines,User:Ebernhardson,7695,-1
Ebernhardson,User:Ebernhardson,Laravel,7698,-1
Jamozk Ekhiss,User:Jamozk Ekhiss,Saxion,7702,-1
Billybob2002,User:Billybob2002,Wikipedia:Files for deletion/2013 April 7,7747,-1
Billybob2002,User talk:Billybob2002,"Moorhead, Minnesota",7876,3
Billybob2002,User:Billybob2002,User talk:Barney the barney barney,8067,-1
Billybob2002,User talk:Billybob2002,"United States presidential election debates, 2012",8144,3
Hollomandious,User talk:68.113.228.113,User talk:174.254.199.201,8208,-1
Hollomandious,User talk:Hollomandious,User:Hollomandious,8222,-1
Hollomandious,User:Hollomandious,User talk:71.89.23.183,8224,-1
Jkgiesler,Wikipedia:Requests for permissions/Confirmed,User talk:Jkgiesler,8240,-1
Jkgiesler,User talk:Jkgiesler,User talk:Alexbateman,8282,-1
Jkgiesler,User talk:Alexbateman,Talk:SH3D21,8283,-1
Jabberwocky Slayer,Wikipedia:WikiProject Guild of Copy Editors/Blitzes/April 2013,User:Jabberwocky Slayer/vector.js,8301,-1
Jabberwocky Slayer,User:Jabberwocky Slayer/vector.js,User talk:Stfg,8302,-1
Jabberwocky Slayer,User talk:Stfg,User:Jabberwocky Slayer/sandbox,8303,-1
Jabberwocky Slayer,User talk:Stfg,European Union Science Olympiad,8305,7
Jabberwocky Slayer,European Union Science Olympiad,User:Jabberwocky Slayer/EditCounterOptIn.js,8374,-1
Automaton wiki,Art game,Media art,8384,1
Automaton wiki,Media art,New media art,8385,1
Automaton wiki,Sexual slavery,User talk:Automaton wiki,8416,-1
Boarder89,Talk:David Ricardo,User:Boarder89,8436,-1
