username1,pagetitle1,pagetitle2,counter,hop
Neath14,Wikipedia:Teahouse/WikiProjects,User talk:NawlinWiki/Archive 83,7287,-1
Neath14,User talk:NawlinWiki/Archive 83,User talk:Morningcrow,7288,-1
Gamzeeleijon,User:Gamzeeleijon,Jesus in Islam,7292,-1
Lolderp,Practical joke,Wikipedia:Edit filter/False positives/Reports,7311,-1
Bobbylatimore,User:Kotare,User talk:Kotare,7358,-1
Arunmohanpavi,Dileep (actor),User:Arunmohanpavi,7405,-1
Arunmohanpavi,User:Arunmohanpavi,Pranav Mohanlal,7413,-1
BEASTY73,First video game,User:BEASTY73,7430,-1
BEASTY73,User:BEASTY73,Wikipedia talk:Edit requests,7431,-1
Drchandlerbing,Priestnall School,User talk:CanadianLinuxUser,7468,-1
Drchandlerbing,User talk:CanadianLinuxUser,Zac Efron,7469,4
Freduu,File talk:Sheetheads.jpg,User:Wilhelmina Will,7476,-1
Barrara,User talk:74.130.39.141,Talk:UEFA Euro 2020 bids,7507,-1
Barrara,Talk:2014 Formula One season,User talk:Barrara,7516,-1
Barrara,User talk:Barrara,Högvålen,7517,-1
Nubbygarter,User talk:Nubbygarter,"Steamtown, U.S.A.",7554,5
Djmo mortuza,Humberto Megget,User:Djmo mortuza/sandbox,7595,-1
Zyker,User talk:Zyker,Norway,7640,-1
Zyker,User talk:Zyker,User:Åse Pedersen,7643,-1
Liyahpooh100,User:Liyahpooh100,Talk:Christopher Columbus,7680,-1
Vavdeev,Ski binding,User talk:Vavdeev,7736,-1
Willem.h.rob,User:Willem.h.rob,Nichrome,7745,-1
TheEpicRants,Juan Manuel Márquez,User talk:Tentinator,7765,-1
TheEpicRants,User talk:Tentinator,User:Jahalive,7766,-1
TonyandLorraine69,Mount Rex,User talk:TonyandLorraine69,7826,-1
Hynar123,Meanings of minor planet names: 362001–363000,User:Hynar123,7856,-1
Hynar123,User:Hynar123,User talk:Hynar123,7857,-1
Bohsman1890,Anthony Elding,User talk:Bohsman1890,7877,-1
Bradleyhowell9,Takapuna Rugby Football Club,Wikipedia:Edit filter/False positives/Reports,7890,-1
Sharkato,The Binding of Isaac (video game),User talk:Sharkato,8152,-1
Snebula,Green Acres,User talk:Snebula,8170,-1
Snebula,User talk:Snebula,User:Snebula,8171,-1
Snebula,User:Snebula,Tom Hiddleston,8173,-1
Scottmeredith82,User talk:Scottmeredith82,List of Playboy Playmates of 1980,8183,5
SupDuc,User:SupDuc/sandbox,Daft Punk,8237,-1
WilfredTheSheep,Arsenal F.C.,User:WilfredTheSheep,8287,-1
Honghavokconroy,User talk:Barek/alternate,User talk:Honghavokconroy,8318,-1
Michael484,User talk:Michael484,Talk:Great Depression,8361,-1
Michael484,User:Michael484,Neutral powers during World War II,8380,-1
Jsprocks101,Orchestra,User talk:Jsprocks101,8452,-1
Jsprocks101,User talk:Jsprocks101,Oboes in popular music,8454,-1
Jsprocks101,User talk:Jsprocks101,User:Jsprocks101,8457,-1
Jsprocks101,User talk:Jsprocks101,"Talk:United Kingdom general election, 2015",8496,-1
Jsprocks101,User talk:Jsprocks101,Codsall Community High School,8508,-1
MarcAlexanderReed,User:MarcAlexanderReed,Sadistic personality disorder,8552,-1
Mcndogg,Wangaratta,User talk:Mcndogg,8600,-1
Matman55555,User:Matman55555,User:Matman55555,8624,-1
Matman55555,User:Matman55555,Running,8637,-1
Israjan,Wikipedia:Requests for undeletion,User talk:Israjan,8641,-1
Israjan,User talk:Israjan,User talk:Jni,8653,-1
Put your body upside-down,User:Put your body upside-down,Adventures of Sonic the Hedgehog,8679,-1
