username1,pagetitle1,pagetitle2,counter,hop
Synsepalum2013,User talk:CactusWriter,Snedding,1744,6
Synsepalum2013,User talk:CactusWriter,User talk:Bellerophon,1756,-1
Synsepalum2013,Pantheism,User talk:69.14.233.93,1774,-1
Synsepalum2013,User talk:69.14.233.93,Wikipedia:Teahouse/Questions,1775,-1
Synsepalum2013,Wikipedia:Feedback request service,User talk:Buffbills7701,1778,-1
Synsepalum2013,User talk:Buffbills7701,Auditory hallucination,1779,5
Synsepalum2013,Wikipedia:WikiProject Articles for creation/Help desk/Archives/2014 January 4,Psychotronics,1783,5
Synsepalum2013,Psychotronics,Wikipedia:Articles for deletion/Voice to skull,1784,-1
Synsepalum2013,Wikipedia:Articles for deletion/Voice to skull,Directed-energy weapon,1788,3
Synsepalum2013,User talk:Synsepalum2013,User talk:GDallimore,1790,-1
Synsepalum2013,User talk:GDallimore,Psychic driving,1791,2
Synsepalum2013,Talk:Auditory hallucination,Talk:Microwave auditory effect,1828,-1
Synsepalum2013,Talk:Auditory hallucination,User talk:111.220.209.227,1840,-1
Synsepalum2013,User:Synsepalum2013/sandbox,User talk:Jeremyb,1858,-1
Synsepalum2013,User talk:Σ,Talk:Electronic harassment,1862,-1
Synsepalum2013,Wikipedia:Teahouse/Questions,User talk:LukeSurl,1864,-1
Synsepalum2013,User:Synsepalum2013/sandbox,Wikipedia:Requested moves/Technical requests,1870,5
Synsepalum2013,Wikipedia:Requested moves/Technical requests,User talk:EdJohnston,1871,-1
Synsepalum2013,User talk:EdJohnston,Voice to skull,1874,4
Synsepalum2013,Wikipedia:Miscellany for deletion/Wikipedia:Articles for creation/Voice to skull,User talk:JamesBWatson,1904,-1
NCOCEO,Mineral lick,User:NCOCEO,1942,-1
Faizannehal,Eminem,User talk:STATicVapor,1976,-1
Elohim100,Hugo Gutmann,User:Elohim100,2047,-1
Bioscopic,John Szarkowski,User:Bioscopic/sandbox,2092,-1
Bioscopic,User:Bioscopic/sandbox,The Blacksmith,2336,4
Bioscopic,User:Bioscopic/sandbox,Wikipedia:WikiProject Articles for creation/Help desk,2533,-1
Philipweiss,User:Philipweiss,Guitar and Lute Workshop,2609,-1
Guru chai,Kanishka,User:Guru chai,2614,-1
Guru chai,User:Guru chai,Culex vishnui,2615,-1
Omert33,User:Omert33,User talk:Feliks,2844,-1
Omert33,User talk:Feliks,Wikipedia:Articles for deletion/The Center for Jewish-Christian Understanding and Cooperation (CJCUC),2845,-1
Omert33,Wikipedia:Articles for deletion/The Center for Jewish-Christian Understanding and Cooperation (CJCUC),User talk:Eric Shalov,2846,-1
Husn shujaat,User:Husn shujaat,Future Technology,2881,4
Xt0rt3r,User:Xt0rt3r,Page Kennedy,2888,-1
Xt0rt3r,Page Kennedy,Money Maker Reloaded,2894,4
Xt0rt3r,User:Xt0rt3r,Jack Lawrence (musician),2900,-1
Xt0rt3r,User:Xt0rt3r,Template:Cryptocurrencies,2903,-1
Xt0rt3r,Froggy Fresh,Wikipedia:Link colours,2907,-1
Xt0rt3r,User:Xt0rt3r,Dr. Mario,2910,-1
Xt0rt3r,Dr. Mario,User talk:MadenssContinued,2911,-1
Xt0rt3r,User:Xt0rt3r,Dawngate,2914,-1
Xt0rt3r,User:Xt0rt3r,South Park video games,2922,-1
Xt0rt3r,South Park video games,Sage,2923,5
Xt0rt3r,Template:Sage the Gemini,Dominic Wynn Woods,2925,-1
Xt0rt3r,Dominic Woods,Talk:Sage the Gemini,2927,-1
Xt0rt3r,User:Xt0rt3r,User:Xt0rt3r/List of official wikis,2929,-1
Xt0rt3r,User:Xt0rt3r,Halo: Spartan Assault,2950,-1
Xt0rt3r,Halo: Spartan Assault,Tumblr.,2951,3
Xt0rt3r,Tumblr.,Nestalgia,2952,4
Xt0rt3r,User:Xt0rt3r,Wikipedia:Sandbox,2964,-1
Xt0rt3r,User:Xt0rt3r,Adventure Time: Battle Party,2967,-1
Xt0rt3r,User:Xt0rt3r/List of official wikis,List of Orange Is the New Black characters,2970,5
Paulgallender,User:Paulgallender,Muhammad Ali vs. Sonny Liston,2977,-1
Ebg23swimmer,User:Ebg23swimmer,List of captive orcas,2988,-1
Don Lancaster,"Prehistoric Bajada ""hanging"" canals of southeastern Arizona",User:Don Lancaster,3017,-1
Sumitpitliyaartist,User:Sumitpitliyaartist,User:Sumitpitliya/sandbox,3027,-1
MichaHalle,User:MichaHalle,User:MichaHalle,3041,-1
MichaHalle,User:MichaHalle,User:MichaHalle/Protein cross-linking,3044,-1
Parmeshwar1993,User talk:Parmeshwar1993,User:Parmeshwar1993,3053,-1
Talking goldfish,User:Talking goldfish,User:Talking goldfish/Draft Article on SFF,3159,-1
Talking goldfish,User:Talking goldfish/Draft Article on SFF,Glastonbury Festival,3165,-1
Talking goldfish,User:Talking goldfish/Draft Article on SFF,User:Talking goldfish/Draft Article on Cattows Farm,3183,-1
Metropajihb,User:Metropajihb,William Wilson Hunter,3197,-1
Pkalk10,Paul Kalkbrenner,User talk:Pkalk10,3257,-1
RoroOnions,User:RoroOnions,Akon,3272,4
Dexterouslad14,User talk:Coren,Surface water,3276,-1
Dexterouslad14,Venus Raj,User talk:Uncle Milty,3278,-1
Dexterouslad14,User:Dexterouslad14,User talk:Σ,3280,-1
Jschrade5,User:Jschrade5,"Talk:Hoagland, Indiana",3283,-1
Spencerer19,SC Alba,Shuddhi (film),3299,5
Spencerer19,Shuddhi (film),User talk:Spencerer19,3300,-1
Spencerer19,User:Spencerer19,Breast enlargement supplements,3303,-1
Wilsonsherman2008,User:Wilsonsherman2008,Olmstead Williams Communications,3310,-1
Pgadd,User:Pgadd/sandbox,User:Pgadd/Books/Creating your own website,3326,-1
Ulti737fs Wiki,User:Ulti737fs Wiki,IOS 8,3335,-1
Golam rahman,User:Golam rahman,User:Golam rahman,3339,-1
Bwang0,Radial basis function network,User:Bwang0,3364,-1
Bwang0,User:Bwang0,Multilayer perceptron,3366,-1
Red House Telescope,Myland,User:Red House Telescope,3386,-1
Destructopuppy,User:Destructopuppy,Talk:Dota 2,3389,-1
Miltonmazariego12345,User:Miltonmazariego12345,Wikipedia:Protection policy,3402,-1
Nadeemzangi,Talk:Tolti Kharmang,User:Nadeemzangi,3436,-1
Gjpallen46,Template:PBB/1585,User talk:Boghog,3463,-1
Gjpallen46,User talk:Boghog,User talk:Gjpallen46,3466,-1
Tickkle,The Maze Runner (film),User:Tickkle,3471,-1
Tickkle,User:Tickkle,Peter Craig,3472,-1
Marijana12,User:Marijana12,Electric vehicle conversion,3480,-1
Anvaldez,User:Anvaldez,Three-parent baby,3489,-1
Jose villalta computer engineer,User talk:Jose villalta computer engineer,User:Jose villalta computer engineer,3497,-1
Raghav63,Phoebe (plant),User:Raghav63,3517,-1
Raghav63,User:Raghav63,Chitrangada,3522,-1
POLY1956,Condition (philosophy),User:POLY1956,3578,-1
Paolacam,Eurocadres,User:Paolacam,3588,-1
Doug Kepple,Dave Myers (baseball),User:Doug Kepple,3606,-1
Gauraviit,User:Gauraviit,Air Education Training Command Collaboration Portal,3644,-1
Wikijoehead,User talk:Wikijoehead,Wikipedia:Articles for deletion/Beautiful chess,3654,-1
Inbara,User:Inbara/Bibliography,User:Inbara,3662,-1
Chaoxu08,Miss Earth 2014,User:Chaoxu08,3665,-1
Chaoxu08,User:Chaoxu08,Binibining Pilipinas 2014,3666,3
Chaoxu08,User:Chaoxu08,Miss Grand International,3686,1
RRRFootprint,"Altoona, Iowa",User:RRRFootprint,3708,-1
RRRFootprint,User:RRRFootprint,Richard Kinder,3709,5
Joe9go,Rock cycle,User:Joe9go,3732,-1
Joe9go,User:Joe9go,User talk:Joe9go,3737,-1
Bethcataldo,User:Bethcataldo,Wikipedia talk:Articles for creation/The Little Prince (Grammy Award-Winner “Best Children’s Recording”),3748,-1
ValleyOfTheSmalls,Thakazhi Sivasankara Pillai,User:ValleyOfTheSmalls,3758,-1
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Benjamin Netanyahu,3759,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,"Dahlonega, Georgia",3762,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Ellery Queen,3765,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Chinese Crested Dog,3772,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Sutton Hoo,3775,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Columbine,3777,-1
ValleyOfTheSmalls,Bush Presidential Lieberry,Buckminsterfullerene,3783,-1
ValleyOfTheSmalls,"Alabama, John Cherokee",1951 Princeton Tigers football team,3790,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Skull and Bones,3793,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Oprah Winfrey's endorsement of Barack Obama,3819,4
ValleyOfTheSmalls,User:ValleyOfTheSmalls,Espionage Act of 1917,3821,3
Berhan Akcadag,User:Berhan Akcadag,User:Berhan Akcadag,3824,-1
Bao Junior,Icy Tower,User:Bao Junior/Subpage 2,3841,-1
Bao Junior,User talk:Bao Junior,User:Bao Junior/TWA/Earth/2,3877,-1
Bao Junior,User:Bao Junior/TWA/Earth/2,User:Oddmartian2/Things of the World,3950,-1
Abdul Rafay Zahir Butt,User:Abdul Rafay Zahir Butt,Atmospheric thermometer,3973,-1
Sdweatherman,User:Sdweatherman/sandbox,User:Sdweatherman/sandbox,3985,-1
Ortcham,User:Ortcham,Crown American,3991,-1
James Holliday,Invisible Man,User talk:James Holliday,4052,-1
James Holliday,Return of the Secaucus 7,Wikipedia:WikiProject Film/Participants/Active,4063,-1
James Holliday,Wikipedia:WikiProject Film/Participants/Active,Side by Side (2012 film),4064,2
Melschevy,Letters patent,User talk:Melschevy,4073,-1
Arumillisrinivas,Payyavula Keshav,User:Arumillisrinivas,4078,-1
Tupetot,User talk:Tupetot,CBS Evening News,4093,-1
Marie Carline Gaspard,User:Marie Carline Gaspard/sandbox,User:Marie Carline Gaspard,4097,-1
Sepsinato,User:Sepsinato,Talk:Typhoon Haiyan,4152,-1
Heman1100,Thanaipur,User:Heman1100,4157,-1
Alejandro Luis Tanael,User:Alejandro Luis Tanael,User:Tanael M,4187,-1
Alejandro Luis Tanael,User:Alejandro Luis Tanael,File:Picture for my source.jpg,4190,-1
Pournami12,User:Pournami12,Ex post facto law,4195,-1
Efirstdoctor,User:Efirstdoctor/sandbox,User:Efirstdoctor,4256,-1
LogFTW,Syrian Kurdistan campaign (2012–present),File talk:Rif Aleppo2.svg,4359,-1
LogFTW,Talk:Cities and towns during the Syrian Civil War,File talk:Rif Damashq.svg,4382,-1
LogFTW,Talk:Cities and towns during the Syrian Civil War,User talk:Hanibal911,4400,-1
LogFTW,User talk:Hanibal911,File talk:Syrian civil war.png,4402,-1
LogFTW,Equipment of the Syrian Army,User talk:Spesh531,4408,-1
LogFTW,User talk:Spesh531,Arab Nationalist Guard,4432,5
LogFTW,User talk:Spesh531,Talk:Shabiha,4579,-1
LogFTW,User talk:LogFTW,File talk:Syria and Iraq 2014-onward War map.png,4616,-1
LogFTW,User talk:Spesh531,Talk:2014 Israel–Gaza conflict,4635,-1
LogFTW,Template:Syrian Civil War detailed map,User:LogFTW,4656,-1
LogFTW,User talk:LogFTW,Module:Syrian Civil War detailed map,4676,6
Wikiwikiman777,Siegbert Tarrasch,User:Wikiwikiman777,4690,-1
Wikiwikiman777,User:Wikiwikiman777,Viswanathan Anand,4692,-1
Wikiwikiman777,User:Wikiwikiman777,Wikipedia:Service awards,4721,-1
AlexBandStreetTeamUS,The Calling,User:AlexBandStreetTeamUS,4761,-1
Kylrth,User:Kylrth,Nexus 5,4790,-1
SaraNedrich,User:SaraNedrich,Ohio State University,4796,-1
Ecoffey92,User:Ecoffey92,Gene Patenting,4814,2
Ecoffey92,Gene Patenting,User:Ecoffey92/sandbox,4817,-1
Nawinrai,Novyi Kanal,User:Nawinrai,4826,-1
Nawinrai,User talk:Nawinrai,User:Nawinrai/Books/Autobiography,4831,-1
Holdol26,User:Holdol26,User talk:Holdol26,4847,-1
Coalblakk,Robert Benjamin Hilton,User:Coalblakk,4852,-1
Coalblakk,User:Coalblakk,User:Coalblakk/UserProfileIntro,4853,-1
Luisa Sam,User:Luisa Sam,User talk:Luisa Sam/sandbox,4862,-1
Luisa Sam,User talk:Luisa Sam/sandbox,Aelfinn and Eelfinn,4863,4
Viennea,User talk:Viennea,Danny Kaye,4876,3
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,Management accounting,4887,3
Mgt88drcr,User talk:Reddogsix,SQL,4895,4
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,Hyperion Planning,4898,5
Mgt88drcr,Hyperion Planning,User talk:Squeamish Ossifrage,4901,-1
Mgt88drcr,Multiway data analysis,User talk:Mgt88drcr,5031,-1
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,User talk:Largoplazo,5067,-1
Mgt88drcr,Wikipedia:Articles for deletion/AVESTA computing issues,User talk:WikiDan61,5072,-1
Mgt88drcr,User talk:WikiDan61,Problem,5075,4
Mgt88drcr,User talk:WikiDan61,Accounting software,5077,4
Mgt88drcr,User talk:WikiDan61,User talk:EvergreenFir,5090,-1
Mgt88drcr,User talk:Mgt88drcr,User:Mgt88drcr,5096,-1
Mgt88drcr,User:Mgt88drcr,User talk:Kuru,5101,-1
Mgt88drcr,User:Mgt88drcr,User:Mgt88drcr/project01,5191,-1
Mgt88drcr,User:Mgt88drcr/project01,User talk:Folklore1,5207,-1
Mgt88drcr,User:Mgt88drcr/project01a,User:Mgt88drcr/project03,5317,-1
Mgt88drcr,User:Mgt88drcr/project01,User:Mgt88drcr/project01b,5353,-1
Barkenhum,Child Ballads,User:Barkenhum,5411,-1
Nicolelouis,Sheldon Peck,User talk:MatthewVanitas,5589,-1
Terao Tar,User:Terao Tar,Talk:Istaria: Chronicles of the Gifted,5663,-1
Andersf98,Patrice Evra,User:Andersf98,5679,-1
The Global Shutterbug,User talk:The Global Shutterbug,Prince Ferfried of Hohenzollern,5691,-1
Lincean,Talk:LGBT rights opposition,User:Lincean,5706,-1
Lincean,User:Lincean,Universities’ China Committee in London,5707,-1
Lincean,LGBT rights by country or territory,User talk:Softlavender,5725,-1
GreekHistorian,User talk:Jack Greenmaven,User:GreekHistorian,5731,-1
GreekHistorian,User:GreekHistorian,Battle of Crete,5733,3
GreekHistorian,User:GreekHistorian,Epiphany (holiday),5735,3
GreekHistorian,User:GreekHistorian,User talk:GreekHistorian,5743,-1
GreekHistorian,User talk:GreekHistorian,Kingdom of Greece,5744,-1
Bobbie112,Quicken Loans,User:Bobbie112,5762,-1
Bobbie112,User:Bobbie112,Woodcrest Christian High School,5763,-1
Bobbie112,Silicon on sapphire,Talk:Silicon on sapphire,5770,-1
Serkanelden,User:Serkanelden,Outland (Gary Numan album),5787,-1
Ronniemaor,Expectation–maximization algorithm,User:Ronniemaor,5793,-1
Ronniemaor,User:Ronniemaor,Expectation–maximization algorithm,5795,-1
Gagarism,Satellite,User:Gagarism,5797,-1
Gagarism,User:Gagarism,European Data Relay System,5798,-1
Sjstorms2,User:Sjstorms2,User:Sjstorms2/sandbox,5805,-1
Sjstorms2,User:Sjstorms2/sandbox,"Talk:Crawfordsville, Indiana",5806,-1
Sjstorms2,User:Sjstorms2/sandbox,User talk:CharlesDCluff/sandbox,5808,-1
Sjstorms2,User talk:Haley149/sandbox,Epsilon Sigma Alpha,5811,-1
Jolobster,London Skolars,User:Jolobster,5858,-1
Samj519,Brian McCann (baseball),User:Samj519,5864,-1
Samj519,User:Samj519,Carlos Beltrán,5865,-1
Gmrodeghero,User:Gmrodeghero/sandbox,Talk:Jo Ann M. Gora,5873,-1
Gmrodeghero,User:Gmrodeghero/sandbox,Jeffrey Anderson-Gunter,5875,-1
Sai Weng,User:Sai Weng/TWA/Earth/2,Talk:Svoboda (political party),5977,-1
Sai Weng,Euromaidan,Wikipedia talk:Today's featured article,5995,-1
Sai Weng,Wikipedia talk:Today's featured article,List of airports in Western Norway,5996,-1
Sai Weng,List of airports in Western Norway,Wikipedia:Articles for deletion/Louise Frishwasser,5998,-1
Sai Weng,Wikipedia:Articles for deletion/Louise Frishwasser,Arkhangelsk Oblast,5999,-1
Glory mhay,User talk:NinaAsar,User:Glory mhay,6030,-1
Krishnadahal12,Baal Veer,SAB TV Award Show,6075,3
Krishnadahal12,User talk:Jackmcbarn,Skaa,6138,-1
Krishnadahal12,User:Krishnadahal12,User:Krishnadahal12/sandbox,6157,-1
Krishnadahal12,User:Krishnadahal12/sandbox,C.I.D. (Indian TV series),6158,3
Krishnadahal12,Sab Ke Anokhe Awards,User talk:DGG,6210,-1
Krishnadahal12,User talk:Jackmcbarn,Wikipedia:Teahouse/Questions,6287,-1
Krishnadahal12,Kids' Choice Awards,User talk:Seattle,6315,-1
Krishnadahal12,Talk:Dev Joshi,Bollywood Hungama,6362,2
Krishnadahal12,User:Krishnadahal12,Shama Sikander,6413,3
Krishnadahal12,Talk:Jo Biwi Se Kare Pyaar,Kids' Choice Awards (India),6517,-1
Benstuart1,"Lincoln, Nebraska",User:Benstuart1,6539,-1
Bikermacska,User:Bikermacska/sandbox,User:Bikermacska,6542,-1
Zedric Holmes,User:Zedric Holmes,Thanks of Congress,6562,-1
Eigenbra,DPR,User:Eigenbra/sandbox,6574,-1
Eigenbra,User:Eigenbra/sandbox,Smoothed octagon,6579,-1
Eigenbra,User:Eigenbra/sandbox,List of mathematics categories,6604,-1
Eigenbra,User:Eigenbra/sandbox,Packing density,6606,-1
Eigenbra,Ulam's packing conjecture,Packing Density,6608,1
Eigenbra,User:Eigenbra,List of unsolved problems in mathematics,6631,3
Eigenbra,User:Eigenbra/sandbox,List of aperiodic sets of tiles,6638,-1
Eigenbra,User:Eigenbra/sandbox,Packing Fraction,6645,-1
Eigenbra,Wikipedia talk:WikiProject Mathematics,List of shapes with known packing constant,6647,4
Eigenbra,User:Eigenbra,Subhash Khot,6651,4
Eigenbra,User:Eigenbra/sandbox,Phase transition,6670,-1
Eigenbra,User:Eigenbra/sandbox,Talk:Gibbs measure,6673,-1
Eigenbra,Gibbs random field,Particulate (disambiguation),6675,4
Eigenbra,User:Eigenbra/sandbox,Unimodular lattice,6696,-1
Eigenbra,Unimodular lattice,User:Eigenbra/common.js,6701,-1
Eigenbra,Gibbs ensemble,Charles Grodin,6707,5
Eigenbra,Evgeny Lifshitz,Ulam conjecture,6717,-1
Impsswoon,History of Bitcoin,Andrew Marshall (futurist),6769,3
Impsswoon,Names of God,Twist-hinged dissection,6794,4
Impsswoon,Twist-hinged dissection,Volgograd railway station,6796,5
Impsswoon,Volgograd railway station,Rie Ino'o,6811,5
Impsswoon,Rie Ino'o,Cunningham chain,6812,4
Impsswoon,Twist-hinge dissection,Ibn Sīnā hospital,6822,-1
Impsswoon,Ibn Sīnā hospital,Art destruction,6823,-1
Impsswoon,Art vandalism,2014 Crimean crisis,6825,3
Impsswoon,Talk:Samantha Smith (actress),"Win–stay, lose–shift",6857,-1
Impsswoon,Hiroyuki Sanada,User:Impsswoon/Science memes,6869,-1
Impsswoon,User:Impsswoon/Science memes,Morcombelake,6893,5
Impsswoon,User:Impsswoon,Fimbriation,6905,5
Impsswoon,Fimbriation,Stackelberg model,6906,4
Impsswoon,User:Impsswoon/Science memes,Strange nonchaotic attractor,6938,1
Impsswoon,Strange,Larkin–Ovchinnikov–Fulde–Ferrell phase,6985,-1
Impsswoon,User:Impsswoon/Science memes,Tree shaping,7009,5
Impsswoon,Manorial estate,Libya,7139,2
Jonscottlingstonexplorer,User:Jonscottlingstonexplorer,User talk:Jonscottlingstonexplorer,7226,-1
A i blyth,Karl Albert Scherner,User:A i blyth,7333,-1
A i blyth,User:A i blyth,James Hillman,7335,4
Tomrowe109,Talk:W. R. Grace and Company,User:Tomrowe109,7337,-1
Tomrowe109,User:Tomrowe109,Talk:W. R. Grace and Company,7338,-1
EmesReporter,Nissan Neminov,User:EmesReporter,7396,-1
Rik Castillo,User:Rik Castillo,User:Rik Castillo,7398,-1
JDgeek1729,User talk:Charming.wiki,Taraknagar,7444,5
JDgeek1729,Talk:Kashoo,User talk:The Cosmos Master,7453,-1
JDgeek1729,User:JDgeek1729,Wikipedia:Articles for deletion/Eyeprint Verification,7455,-1
JDgeek1729,User:JDgeek1729,Wikipedia:Articles for deletion/New age riot grrrl,7457,-1
JDgeek1729,Wikipedia:Articles for deletion/New age riot grrrl,Notch of Rivinus,7458,-1
JDgeek1729,Wikipedia:Requests for permissions/Confirmed,User talk:Godofthewiki,7464,-1
JDgeek1729,User talk:EatsShootsAndLeaves,Wikipedia:Articles for deletion/2013 Perlis FA season,7483,-1
JDgeek1729,User talk:Boring user id,Rodney Lewis,7545,5
JDgeek1729,Wikipedia:Village pump (idea lab),Intentional Misspelling,7577,4
JDgeek1729,User:JDgeek1729,Purposeful misspelling,7586,-1
Narottam datam,"National Public School, Hazaribagh",User talk:Ireneshih,7619,-1
Nawaf Almalki,User:Nawaf Almalki,User:Nawaf Almalki/sandbox,7671,-1
Sunlk456,User:Sunlk456/sandbox,Combes quinoline synthesis,7772,2
Trippingrabbit,Wikipedia:Sandbox,User:Trippingrabbit,7813,-1
Trippingrabbit,User:Trippingrabbit,User:Trippingrabbit/sandbox,7814,-1
Passionatemusician,Lawrence University Conservatory of Music,User talk:Passionatemusician,7874,-1
Eaterglen,Arts Center of the Ozarks,User:Eaterglen,7912,-1
Eaterglen,User:Eaterglen,Irish people in mainland Europe,7913,-1
Student educator,User:Student educator,Wikipedia:Example requests for permission,7921,-1
Shania Johnson,User:Shania Johnson,User:Shania Johnson,7933,-1
Myfri9694,User:Myfri9694,User talk:Pygarcia/sandbox,7971,-1
Ramhorn2,Sophia (deity),Sophia (goddess),7978,1
Ramhorn2,Sophia (goddess),User talk:Ramhorn2,7979,-1
Ramhorn2,User talk:Ramhorn2,Cherub,7980,-1
