username1,pagetitle1,pagetitle2,counter,hop
Moviebharat,User talk:Moviebharat,Pravarakhyudu,601,-1
Aferghes,User talk:Kathovo,User:Aferghes,606,-1
Aferghes,Talk:Semitic languages,User talk:Kathovo,616,-1
Laurenwking,User:Laurenwking,User:Laurenwking,620,-1
Laurenwking,User:Laurenwking/laurenwkingsandbox,User talk:Klortho,624,-1
Laurenwking,User:Laurenwking/laurenwkingsandbox,Wikipedia:USEP/Courses/JHU MolBio Ogg 2013/Group 81F,633,-1
Laurenwking,User talk:Nguych01,Wikipedia:USEP/Courses/JHU MolBio Ogg 2013/Articles 81,636,-1
Laurenwking,User talk:Klortho,Talk:Cell–cell interaction,642,-1
Laurenwking,User talk:Nguych01,Cell–cell interaction,648,5
Laurenwking,User talk:Nguych01,Talk:RNA silencing,662,-1
Laurenwking,User talk:Nguych01,Talk:Silent mutation,673,-1
Kpprodduturi,Pooja Bose,User:Kpprodduturi,702,-1
Kpprodduturi,User:Kpprodduturi,Haripriya,703,-1
David CMT,User:David CMT,Microcontroller,705,-1
David CMT,Microcontroller,User:David CMT,706,-1
David CMT,Power MOSFET,User:SebastianGumpp/Renesas Electronics Europe,725,-1
David CMT,User:David CMT,User:David CMT/draft article Gadget Renesas,737,-1
David CMT,User:David CMT/draft article Gadget Renesas,RX microcontroller family,738,-1
PurpleMesa,Sandy Upper School,Wikipedia:Articles for deletion/Chris Ward (Social Entrepreneur),787,-1
PurpleMesa,Wikipedia:Articles for deletion/Chris Ward (Social Entrepreneur),Wikipedia:Requests for permissions/Confirmed,788,-1
PurpleMesa,Talk:Operation Foxley,User talk:Smellyburrito42,802,-1
PurpleMesa,Wikipedia:Articles for deletion/Alec Morton,Talk:Indie Gala,812,-1
ViaJFK,User:ViaJFK,Google driverless car,828,-1
Jjj1238,User:Jjj1238,Dia Frampton,839,3
Jjj1238,Pentatonix,User:Jjj1238,856,-1
Jjj1238,User:Jjj1238,Face Off (season 4),857,4
Jjj1238,Forever (Haim song),Sex Yeah,884,3
Jjj1238,Gibby (TV series),User talk:Bensci54,934,-1
Jjj1238,LYLAS (American Group),Emblem3,954,2
Jjj1238,User:Jjj1238/sandbox,Elvis Duran and the Morning Show,982,3
Jjj1238,Icona Pop,Manners (song),988,1
Jjj1238,Wikipedia:WikiProject Music/Participants,Johnny Keyser,1021,5
Jjj1238,User:Jjj1238,Little Mix,1025,3
Jjj1238,Swimming (song),Shannon Saunders,1056,3
Jjj1238,Shannon Saunders,Heart of Blue,1058,1
Jjj1238,It Ends Tonight,Laelah,1072,4
Jjj1238,Icona Pop,You (Ha Ha Ha),1077,2
Jjj1238,You (Ha Ha Ha),Amanda Lepore,1078,3
Jjj1238,Red (Dia Frampton album),Pink Fields,1083,4
Jjj1238,The X Factor (UK series 8),Genesis (Grimes song),1125,3
Jjj1238,Genesis (Grimes song),Lights (Ellie Goulding song),1126,4
Jjj1238,Wide Awake (Katy Perry song),Vanessa (Grimes song),1129,3
Jjj1238,Vanessa (Grimes song),The Veronicas,1130,4
Jjj1238,With Ur Love,Aluna George,1143,3
Jjj1238,Aluna George,Alive (Krewella song),1144,4
Jjj1238,Sam & Cat,User talk:Orlady,1187,-1
Jjj1238,Hummingbird Heartbeat,User talk:SnapSnap,1193,-1
Jjj1238,Vanessa Morgan,State of Emergency (song),1196,3
Jjj1238,State of Emergency (song),Come & Get It (Selena Gomez song),1197,3
Jjj1238,Come & Get It (Selena Gomez song),$$$EX,1199,2
Jjj1238,Kaya Scodelario,Playa Boi,1210,3
Jjj1238,Playa Boi,Demons (Imagine Dragons song),1211,3
Jjj1238,True Romance (Charli XCX album),This Love (Will Be Your Downfall),1213,3
Jjj1238,Gin Wigmore,List of current Def Jam Recordings artists,1231,2
Jjj1238,User:Jjj1238,The Lonely Hearts Club Tour,1233,3
Jjj1238,Emmelie de Forest,Teen Idle,1272,3
Jjj1238,List of Long Islanders,Aino Jawo,1277,3
Jjj1238,Caroline Hjelt,Electra (disambiguation),1279,4
Jjj1238,Wizard101,I Just Want Your Kiss,1309,5
Jjj1238,I Just Want Your Kiss,The Broken Ones,1310,-1
Rezaeeali,User:Rezaeeali,User:Rezaeeali,1339,-1
Sannybear,User talk:97.106.187.28,Squatting position,1391,-1
Sannybear,User talk:97.106.187.28,User talk:Jimbo Wales,1394,-1
Sannybear,User talk:124.6.181.79,Global wind patterns,1412,6
Sannybear,User talk:76.26.5.80,Electronic dance music,1416,4
Sannybear,User talk:118.90.62.168,Memory,1420,-1
Cairn2,User:Cairn2,Talk:Anti-Quebec sentiment,1464,-1
Aisha Hamid,Wikipedia:School and university projects/York College CUNY Industrial/Organizational Psychology,User talk:Nae0408,1479,-1
Aisha Hamid,User talk:PAGETURNER22,User talk:Hmehta0120,1481,-1
Aisha Hamid,User talk:Dr Ashton/Assignment 2,User:Aisha Hamid,1484,-1
Aisha Hamid,User:Aisha Hamid,User:Aisha Hamid/sandbox,1496,-1
Aisha Hamid,User:Aisha Hamid/sandbox,User talk:Hmehta0120/sandbox,1519,-1
Aisha Hamid,User talk:PAGETURNER22/sandbox,Talk:Industrial and organizational psychology,1523,-1
Aisha Hamid,Theory X and Theory Y,User talk:Aman11040/sandbox,1528,-1
Articlar,User talk:Articlar,User talk:Articlar/Sajith Geethanjana,1536,-1
Mongobongohongo,User talk:Mongobongohongo,Talk:Hull City A.F.C.,1552,-1
Mongobongohongo,User talk:Mongobongohongo,User:Mongobongohongo/sandbox,1568,-1
Tempo manic,User:Tempo manic/sandbox,User:Tempo manic,1578,-1
Stiven2394,RTV Ora News,User:Stiven2394,1608,-1
Stiven2394,User:Stiven2394,User talk:Edgar181/Archive28,1610,-1
Stiven2394,User talk:Edgar181/Archive28,Wikipedia:Changing username/Simple,1611,-1
Teamdulwich,User:Teamdulwich,User:Teamdulwich/sandbox,1628,-1
Teamdulwich,User:Teamdulwich/sandbox 2,Chilean rock,1665,2
Teamdulwich,User:Teamdulwich/sandbox 2,User talk:I am One of Many,1672,-1
Teamdulwich,User:Teamdulwich/sandbox 2,De Saloon,1680,3
Teamdulwich,User:Teamdulwich/sandbox 2,Manuel García (singer-songwriter),1692,4
Teamdulwich,User:Teamdulwich/sandbox,La Moneda Palace,1703,2
Teamdulwich,User:Teamdulwich/sandbox,Fernando Milagros,1721,4
Teamdulwich,Fernando Milagros,User talk:Teamdulwich,1732,-1
Teamdulwich,User:Teamdulwich/sandbox,Young and Wild,1750,3
Teamdulwich,User:Teamdulwich/sandbox,Cinema of Chile,1762,2
Teamdulwich,User:Teamdulwich/sandbox,Post Mortem (2010 film),1774,3
Teamdulwich,User:Teamdulwich/sandbox,Pastel de choclo,1786,2
Teamdulwich,User:Teamdulwich/sandbox,Hiking in Chile,1790,3
Teamdulwich,User:Teamdulwich/sandbox,Lollapalooza Chile,1804,3
Teamdulwich,User:Teamdulwich/sandbox,Flowering desert,1811,2
Teamdulwich,User:Teamdulwich/sandbox,Chilean art,1816,3
Teamdulwich,Chilean art,Art of Chile,1821,1
Teamdulwich,User:Teamdulwich/sandbox,Juan Francisco González,1827,4
Teamdulwich,Estacion Los Dominicos,Los Dominicos Park,1849,2
Teamdulwich,User:Teamdulwich/sandbox,Santiago Metro Line 4A,1854,2
Teamdulwich,Estacion Elisa Correa,Las Mercedes metro station,1858,2
Teamdulwich,Estacion Las Mercedes,Protectora de la Infancia metro station,1862,2
Teamdulwich,Hospital Sótero del Río metro station,Linea 4A Metro Santiago,1869,-1
Teamdulwich,Elisa Correa metro station,Aguas Calientes Salt Flat,1898,3
Teamdulwich,Sammy Benmayor,Carlos Maturana,1918,3
Teamdulwich,User:Teamdulwich/sandbox,"La Higuera, Chile",1932,2
Teamdulwich,User:Teamdulwich/sandbox,The Three Days Rule,1934,4
Teamdulwich,User:Teamdulwich/sandbox,Chorito,1982,3
Teamdulwich,User:Teamdulwich/sandbox,Picarones,1989,3
Teamdulwich,User:Teamdulwich/sandbox,Prieta,2003,2
Teamdulwich,Anticuchos,User talk:Rosiestep,2011,-1
Teamdulwich,User:Teamdulwich,User talk:Invertzoo,2024,-1
Teamdulwich,User talk:Invertzoo,"Bororo, painter",2025,6
Teamdulwich,User:Teamdulwich/sandbox,Things as They Are (film),2044,3
Teamdulwich,Las cosas como son (2012),Pucón,2046,2
Teamdulwich,Eolica Talinay,Taltal wind farm,2051,1
Teamdulwich,Parque eólico Taltal,Taltal,2053,1
Teamdulwich,Maule Valley Wine,Curicó Province,2093,2
Teamdulwich,San Felipe de Aconcagua,Aconcagua Valley,2100,0
Teamdulwich,User:Teamdulwich/sandbox,Start-Up Chile,2104,4
Teamdulwich,Economy of Chile,Limari Valley,2118,2
Teamdulwich,Limarí Valley,Colchagua Valley,2121,-1
Teamdulwich,Elqui Province,Maipo Valley,2124,2
Hellodough,User:Hellodough,User:Hellodough/sandbox,2137,-1
Hellodough,User:Hellodough/sandbox,User talk:JZBolton,2145,-1
Hellodough,Buying decision process,Wikipedia:Wikipedia Education Program/Surveys/Students,2178,-1
SteveAntosca,User:SteveAntosca,User:SteveAntosca/sandbox,2184,-1
SteveAntosca,User:SteveAntosca,California Institute of the Arts,2188,-1
Nattamkar.farooqueahmed,User:Nattamkar.farooqueahmed,User:Nattamkar.farooqueahmed,2192,-1
Nattamkar.farooqueahmed,User:Nattamkar.farooqueahmed,User:Nattamkar.farooqueahmed/sandbox,2199,-1
Johncolbyjr,User talk:Johncolbyjr,User talk:Beyond My Ken,2207,-1
Mangai Vellingiri,Vijay (actor),User:Mangai Vellingiri,2254,-1
Jeddo makawe,User talk:Jeddo makawe,User:Jeddo makawe,2269,-1
Rk195057,User:Rk195057,User talk:Rk195057,2280,-1
Rk195057,User talk:Rk195057,Category:Jain nuns,2281,-1
Rk195057,User talk:Rk195057,Tirtha,2283,-1
Rk195057,User talk:MelbourneStar,User:Rk195057,2286,-1
Cabledatasheet,Draft:Masterofcable,User:Cabledatasheet,2291,-1
JLM003,User:JLM003,User talk:Jbaron88,2321,-1
JLM003,User talk:ToniSant,Wikipedia:Teahouse/Questions,2364,-1
JLM003,Wikipedia:Teahouse/Questions,User talk:JLM003/sandbox,2365,-1
Benescreve85,Chilean mythology,User:Benescreve85,2445,-1
Benescreve85,User:Benescreve85,Brazilian painting,2457,-1
Benescreve85,Brazilian painting,User talk:Zigzig20s,2476,-1
Benescreve85,User talk:Zigzig20s,Benjamin Moore Norman,2477,6
Benescreve85,User talk:Zigzig20s,User talk:Benescreve85,2480,-1
FunnyPika,User:FunnyPika,User talk:FunnyPika,2500,-1
FunnyPika,List of breweries in Nevada,User talk:Widefox,2503,-1
FunnyPika,User talk:Widefox,Juniper Lake (Nova Scotia),2505,-1
FunnyPika,Juniper Lake (Nova Scotia),Wikipedia:Articles for deletion/100年後,2506,-1
FunnyPika,Wikipedia:Articles for deletion/100年後,October 2006 in video gaming,2507,-1
FunnyPika,Nu (letter),Wikipedia:Articles for deletion/Alsbridge,2522,-1
FunnyPika,Wikipedia:Articles for deletion/Alsbridge,Wikipedia:Articles for deletion/Censorship of The Amazing World of Gumball in the United States,2523,-1
FunnyPika,Battle of Culloden,Wikipedia:Articles for deletion/Fatmess,2557,-1
FunnyPika,Wikipedia:Articles for deletion/East Antarctic two-thousanders,Wikipedia:Articles for deletion/Mindf+,2561,-1
FunnyPika,Wikipedia:Articles for deletion/Compass Art,AdventureQuest Worlds,2563,-1
FunnyPika,Tomasz Majewski,Wikipedia:Articles for deletion/Mangsuk,2616,-1
FunnyPika,Wikipedia:Articles for deletion/Mangsuk,Wikipedia:Articles for deletion/Other Worlds: Notions of Self and Emotion among the Lohorung Rai,2618,-1
FunnyPika,Wikipedia:Articles for deletion/Other Worlds: Notions of Self and Emotion among the Lohorung Rai,Template:User Eng Counties Visited,2619,-1
FunnyPika,Michio Yamauchi,Wikipedia:Articles for deletion/Kazuki Sakamoto,2638,-1
FunnyPika,Wikipedia:Articles for deletion/Kazuki Sakamoto,Form 8850,2639,5
FunnyPika,Wikipedia:Articles for deletion/Rhodes on Mobile App,Wikipedia:Articles for deletion/6G (cellular network),2646,-1
FunnyPika,Drennan,Kuwait Airways Flight 221,2667,4
FunnyPika,Kuwait Airways Flight 221,Takeshi Ito,2668,4
FunnyPika,Takeshi Ito,Stanley the Bugman (Nintendo character),2669,4
FunnyPika,User talk:FunnyPika,Wikipedia talk:WikiProject Articles for creation,2671,-1
FunnyPika,"User talk:Truth, reality and justice",Wikipedia:Articles for deletion/Wu Shu-fen,2674,-1
FunnyPika,Wikipedia:Articles for deletion/Wu Shu-fen,Wikipedia:Articles for deletion/Kaurwaki,2675,-1
FunnyPika,Wikipedia:Articles for deletion/Kaurwaki,"Glidden, Iowa",2676,6
FunnyPika,"Glidden, Iowa",Wikipedia:Articles for deletion/Dazi Bridge,2678,-1
FunnyPika,User talk:Americanfreedom,User talk:Ursy21,2684,-1
FunnyPika,User talk:Ursy21,User talk:58.107.185.77,2685,-1
FunnyPika,User talk:JenningsAshley,Wikipedia:WikiProject Gaelic games,2687,-1
FunnyPika,Marty Boyle,User talk:Excel88,2703,-1
FunnyPika,User talk:FunnyPika,User talk:Alexia Stuart,2705,-1
FunnyPika,Wikipedia talk:WikiProject Articles for creation,User talk:Rystheguy,2708,-1
FunnyPika,Spartak Tennis Club,Wikipedia:Articles for deletion/IGuidance,2711,-1
FunnyPika,Wikipedia:Articles for deletion/IGuidance,User talk:83.40.154.194,2712,-1
FunnyPika,User talk:83.40.154.194,Wikipedia:Articles for deletion/Spartak Tennis Club (2nd nomination),2713,-1
FunnyPika,Wikipedia:Articles for deletion/Spartak Tennis Club (2nd nomination),Wikipedia:Articles for deletion/List of FC Seoul transfers,2714,-1
FunnyPika,Wikipedia:Sockpuppet investigations/Don't Feed the Zords,Wikipedia:Requested articles/Arts and entertainment/Internet and tech culture,2740,-1
FunnyPika,Wikipedia:Requested articles/Arts and entertainment/Internet and tech culture,User talk:Musicaficta816,2741,-1
FunnyPika,User talk:Musicaficta816,Wikipedia:Articles for deletion/Cheng Huang Temple,2742,-1
FunnyPika,Wikipedia:Articles for deletion/Cheng Huang Temple,Wikipedia:Articles for deletion/Kyle Bekker,2743,-1
FunnyPika,Wikipedia:Articles for deletion/Kyle Bekker,User talk:ERP Software,2745,-1
FunnyPika,User talk:69.207.146.141,User talk:Rokie,2750,-1
FunnyPika,User talk:Rokie,User talk:CloudNine Marketing,2751,-1
FunnyPika,User talk:Jjj1238,Comparison of download managers,2754,4
FunnyPika,"Barack Obama, Sr.",Wikipedia:Articles for deletion/松山,2757,-1
FunnyPika,Wikipedia:Articles for deletion/松山,Wikipedia:Articles for deletion/List of foreign football players in Vodafonedeildin,2758,-1
FunnyPika,Wikipedia:Articles for deletion/List of foreign football players in Vodafonedeildin,Wikipedia:Articles for deletion/Niu Ben,2759,-1
FunnyPika,Wikipedia:Articles for deletion/Niu Ben,Wikipedia:Articles for deletion/Kingdom of andala,2761,-1
FunnyPika,Wikipedia:Articles for deletion/Kingdom of andala,Wikipedia:Articles for deletion/Detroj (tehsil),2763,-1
FunnyPika,Detroj,User talk:Andersoen,2767,-1
FunnyPika,Wikipedia:Sockpuppet investigations/Don't Feed the Zords,User talk:The Collective of Craig,2781,-1
FunnyPika,User talk:Baauer,User talk:Ssurekagksc,2813,-1
FunnyPika,User talk:Ssurekagksc,2013 Copa del Sol,2814,-1
FunnyPika,Angle Shades,Wikipedia:Articles for deletion/Amy Purdy (2nd nomination),2850,-1
FunnyPika,Wikipedia:Articles for deletion/Amy Purdy (2nd nomination),United States at the 1932 Summer Olympics,2851,4
FunnyPika,Irish Open (tennis),Girl on Fire Tour,2861,4
FunnyPika,Girl on Fire Tour,Wikipedia:Articles for deletion/Huang He (actor),2862,-1
FunnyPika,Wikipedia:Articles for deletion/Amy Purdy (2nd nomination),User:Redgem2001/sandbox,2864,-1
FunnyPika,Template:Southern Cross Austereo,Template:Austereo Radio Network,2880,-1
FunnyPika,Wyscout,Wikipedia:Articles for deletion/Liu Xingtu,2886,-1
FunnyPika,User talk:FunnyPika,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/FunnyPika,2893,-1
FunnyPika,User talk:Djsnake86,Mercedes C11,2901,4
FunnyPika,User:Excirial/AFCBuddy,Wikipedia:WikiProject Articles for creation/Help desk,2916,-1
FunnyPika,Wikipedia:WikiProject Articles for creation/Help desk,Form 2E,2918,4
FunnyPika,Form 2E,Form 3CB,2919,1
FunnyPika,User talk:Sharmapriya5590,Wikipedia:Articles for deletion/Jessica Asato,2930,-1
FunnyPika,Wikipedia:Articles for deletion/Jessica Asato,Maggie Batson,2931,7
FunnyPika,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/FunnyPika,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/Ritchie333,2955,-1
FunnyPika,User talk:Lgcsmasamiya,User talk:Meatplate,2968,-1
FunnyPika,User talk:Heavyh2o Andrew,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/Zhaofeng Li,2974,-1
FunnyPika,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/Mephistophelian,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/CharmlessCoin,2981,-1
FunnyPika,User talk:FunnyPika,Wikipedia talk:Articles for creation/Arthaus Musik,2989,-1
FunnyPika,Wikipedia talk:Articles for creation/Arthaus Musik,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/JHUbal27,2990,-1
FunnyPika,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/JHUbal27,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/CAWylie,2991,-1
FunnyPika,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/Eclipsed,Oxford and Cambridge college stamps,2993,-1
FunnyPika,Oxford and Cambridge college stamps,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/78.26,2994,-1
FunnyPika,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/78.26,Wikipedia:WikiProject Articles for creation/January 2013 Backlog Elimination Drive/Avs5221,2996,-1
Newhousj,User:Newhousj/sandbox,Talk:General Grant Grove,3013,-1
Newhousj,User:Newhousj/sandbox,User talk:Ruehlmann/sandbox,3088,-1
Newhousj,User:Newhousj/sandbox,Newton South High School,3105,4
Newhousj,Wikipedia talk:WikiProject California,User:Newhousj,3184,-1
Flamelive 55,User:Flamelive 55,Gourd,3188,-1
Xanco,"Warhammer 40,000: Storm of Vengeance",User:Xanco,3225,-1
Xanco,User:Xanco,I Can Has Cheezburger?,3226,-1
Xkcdreader,Talk:Star Trek Into Darkness,User talk:Fletcher,3240,-1
Sweevle,B.A.P (band),User:Sweevle,3736,-1
Chrsimon,User:Chrsimon,Wikipedia:Training/For students/Training feedback,3754,-1
Chrsimon,Wikipedia:Training/For students/Training feedback,Turing machine,3755,-1
Dkoallpro,User talk:RYBIOLOGY,User:Dkoallpro,3774,-1
Dkoallpro,User:Dkoallpro,Autosomal dominant cerebellar ataxia,3776,-1
Dkoallpro,Grinker myelinopathy,Talk:Grinker myelinopathy,3781,-1
Knackerednewdad,User talk:Rangoon11,User:Knackerednewdad,3787,-1
Knackerednewdad,User:Knackerednewdad,Blinkbox,3788,-1
Polonius7011,Wikipedia:Tutorial/Formatting/sandbox,User:Polonius7011/sandbox,3797,-1
Jooster b,User:Jooster b,Microwork,3811,-1
Wiki4Blog,Template:Wikipedias,Talk:Bashkir Wikipedia,3875,-1
Wiki4Blog,Wikipedia:Administrators' noticeboard/Incidents,Burmese Wikipedia,3878,3
Wiki4Blog,User talk:West.andrew.g,Robotics,3883,-1
Wiki4Blog,Ayushmann Khurrana,Wikipedia:Articles for deletion/Isaak James,3944,-1
Wiki4Blog,Kai Po Che!,User talk:Dadialgooi,3953,-1
TheRobotPants,User:TheRobotPants,User:TheRobotPants/sandbox,3958,-1
RMANREY2003,User:RMANREY2003/sandbox,User:RMANREY2003,4037,-1
ClassicNickelodeon Fan 1,User:ClassicNickelodeon Fan 1,List of Level Up episodes,4039,-1
2CurlyBoys,User:2CurlyBoys,User talk:ASway24,4089,-1
2CurlyBoys,User talk:Jayers07,User talk:Coharris,4091,-1
2CurlyBoys,User talk:Emelders,Wikipedia:Sandbox,4093,5
2CurlyBoys,Child care licensing in North Carolina,Talk:Food Desert Oasis Act of 2009,4114,-1
2CurlyBoys,User talk:2CurlyBoys/sandbox,User talk:Jayers07/sandbox,4122,-1
2CurlyBoys,User talk:Jayers07/sandbox,User talk:Deputygirl/sandbox,4123,-1
Cognoblaze 13,Anjali (film),User:Cognoblaze 13,4128,-1
Somepersonyouknow,User:Somepersonyouknow,Cherry Tree High Comedy Club,4135,-1
MU77,User talk:MMBiology,User:Bzastrow/Tumefactive Multiple sclerosis,4152,-1
MU77,User:Bzastrow/Tumefactive Multiple sclerosis,User:MU77/sandbox,4153,-1
MU77,User:MU77/sandbox,User:Bzastrow/paroxysmal dyskinesia,4154,-1
MU77,User:Bzastrow/paroxysmal dyskinesia,User:MU77,4171,-1
MU77,User talk:MMBiology,User:MU77/proposal,4178,-1
Bensmyers,User:Bensmyers,User:Bensmyers,4289,-1
Bensmyers,User:Bensmyers,User:Bensmyers/sandbox,4296,-1
Bensmyers,User:Bensmyers/sandbox,User talk:Bensmyers,4298,-1
Bensmyers,User:Bensmyers,Talk:Social cognitive theory,4348,-1
Bensmyers,User:Bensmyers,Talk:Fight-or-flight response,4385,-1
Bensmyers,User:Bensmyers,Rueben Randle,4397,5
Colsen09,User talk:Colsen09,User:Colsen09,4399,-1
Colsen09,User:Colsen09,User talk:Colsen09,4401,-1
Colsen09,User talk:Colsen09,User:Colsen09/sandbox,4416,-1
Polten,User talk:Ukexpat,Eesti Ekspress,4443,5
Kcsmit,Wikipedia:Training/For students/Training feedback,Wikipedia:Training/For students/Training feedback,4464,-1
Ckbiology,User talk:MMBiology,User:Ckbiology,4629,-1
Ckbiology,User:Ckbiology,Grinker myelinopathy,4632,4
Brianna S.G.,User:Brianna S.G.,Networked advocacy,4668,-1
Server1234,User:Server1234,Wikipedia talk:Articles for creation/Serge Rodnunsky,4676,-1
D-Dawg,User:D-Dawg,User:D-Dawg,4680,-1
D-Dawg,User:D-Dawg,Wikipedia:Requests for permissions/Confirmed,4687,-1
Sushimaster1999,Francisco de Orellana,User:Sushimaster1999,4708,-1
Ruy costa,User:Ruy costa,Roman Catholic Archdiocese of Cape Town,4790,-1
Ruy costa,Garret Óg Fitzgerald,Thomas James Conaty,5144,5
The Giant Purple Platypus,Talk:Man-hour,User talk:The Giant Purple Platypus,5329,-1
The Giant Purple Platypus,Train (band),User talk:Ronny200,5377,-1
The Giant Purple Platypus,Westboro Baptist Church,Wikipedia:Articles for deletion/Log/2013 January 27,5398,-1
The Giant Purple Platypus,User talk:Killerlxt,Kiss (Carly Rae Jepsen album),5404,5
The Giant Purple Platypus,User talk:Generalnesmith,Wikipedia:Articles for deletion/Owen Roberts (aviator),5418,-1
The Giant Purple Platypus,Wikipedia:Articles for deletion/Owen Roberts (aviator),Wikipedia:Articles for deletion/Zero Dark Thirty (disambiguation),5419,-1
The Giant Purple Platypus,Wikipedia:Articles for deletion/Zero Dark Thirty (disambiguation),Portia de Rossi,5420,4
The Giant Purple Platypus,Wu Tien-chang,Wikipedia:Categories for discussion/Log/2013 April 27,5513,-1
The Giant Purple Platypus,Wikipedia:Categories for discussion/Log/2013 April 27,Defense of infancy,5514,3
The Giant Purple Platypus,Defense of infancy,User talk:Damoon4all,5515,-1
The Giant Purple Platypus,Pretoria Chinese School,Wikipedia:WikiProject Wikify/Participants,5638,-1
Jomerinwiki,User:Jomerinwiki,User:Bukinwiki,5736,-1
Loopsyel,Isthmus of Panama,User:Loopsyel,5741,-1
Loopsyel,User:Loopsyel,Same-sex marriage law in the United States by state,5742,-1
Amaggiemay4295,"Bourne House, East Woodhay",User:Amaggiemay4295,5744,-1
Amaggiemay4295,User:Amaggiemay4295,La Niña,5745,-1
LukeBK,Talk:G4 (TV channel),User talk:AdamDeanHall,5805,-1
LukeBK,Dexter (TV series),Wikipedia:Articles for deletion/Twin Galaxies,5815,-1
LukeBK,Talk:Rendezvous with Rama,Wikipedia:Articles for deletion/Bob Ufer,5827,-1
UWRishi,Top Gear (2002 TV series),User:UWRishi,5855,-1
UWRishi,User:UWRishi,File:TEDxUofW Logo.png,5860,-1
UWRishi,User:UWRishi/sandbox,TEDxUofW,5863,2
UWRishi,TEDxUofW,Wikipedia:WikiProject Technology,5864,4
Starfish513,User talk:Iswnerd,Talaqie TV,5881,-1
Starfish513,Talaqie TV,User:Starfish513,5882,-1
Starfish513,User:Starfish513,Talk:Television in Syria,5885,-1
LaurieHardman,User:LaurieHardman/sandbox,Wikipedia:Training/For students/Training feedback,5903,-1
