username1,pagetitle1,pagetitle2,counter,hop
ScreamingDuck,User:ScreamingDuck/sandbox/List of Granitoons characters,User:ScreamingDuck/Wearers of Jersey No. 13 at the FIFA World Cup,900,-1
ScreamingDuck,User:ScreamingDuck/Wearers of Jersey No. 13 at the FIFA World Cup,User:ScreamingDuck/sandbox/1985 International Formula 3000 Medal Standings,901,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1985 International Formula 3000 Medal Standings,User:ScreamingDuck/sandbox/2003 International Formula 3000 Medal Standings,902,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2003 International Formula 3000 Medal Standings,User:ScreamingDuck/sandbox/1993 International F3000 Round of Donington,903,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1993 International F3000 Round of Donington,User:ScreamingDuck/sandbox/1995 International F3000 Round of Silverstone,904,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1995 International F3000 Round of Silverstone,User:ScreamingDuck/sandbox/If the Tour de France was part of the F1 calendar...,905,-1
ScreamingDuck,User:ScreamingDuck/sandbox/If the Tour de France was part of the F1 calendar...,User:ScreamingDuck/sandbox/List of Tour de France riders,906,-1
ScreamingDuck,User:ScreamingDuck/sandbox/List of Tour de France riders,User:ScreamingDuck/sandbox/List of Tour de France riders: A,907,-1
ScreamingDuck,User:ScreamingDuck/sandbox/List of Tour de France riders: A,User:ScreamingDuck/sandbox/List of Tour de France riders: B,909,-1
ScreamingDuck,User:ScreamingDuck/sandbox/List of Tour de France riders: B,User:ScreamingDuck/sandbox/2013 April-anpolis 500,910,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2013 April-anpolis 500,User:ScreamingDuck/2013 April Grand Prix,911,-1
ScreamingDuck,User:ScreamingDuck/2013 April Grand Prix,User:ScreamingDuck/sandbox/Formula One Non-World Championship drivers,915,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Formula One Non-World Championship drivers,User:ScreamingDuck/sandbox/1983 WRC Asian Cars season,916,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1983 WRC Asian Cars season,User:ScreamingDuck/sandbox/Deagostini WRC models,917,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Deagostini WRC models,User:ScreamingDuck/sandbox/Jochen Rindt Nations Cup,918,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Jochen Rindt Nations Cup,User:ScreamingDuck/sandbox/2013 Famous Characters Grand Prix,920,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2013 Famous Characters Grand Prix,User:ScreamingDuck/sandbox/International F3000 Non-Points Scorers Championship,921,-1
ScreamingDuck,User:ScreamingDuck/sandbox/International F3000 Non-Points Scorers Championship,User:ScreamingDuck/sandbox/International F3000 Non-Points Scorers Championship (Silverstone),922,-1
ScreamingDuck,User:ScreamingDuck/sandbox/International F3000 Non-Points Scorers Championship (Silverstone),User:ScreamingDuck/sandbox/1985 International F3000 Non-Points Scorers Championship season,923,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1985 International F3000 Non-Points Scorers Championship season,User:ScreamingDuck/sandbox/1986 International F3000 Non-Points Scorers Championship season,925,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Deagostini WRC models,User:ScreamingDuck/sandbox/1987 International F3000 Non-Points Scorers Championship season,927,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1987 International F3000 Non-Points Scorers Championship season,User:ScreamingDuck/sandbox/1999 Formula One Team Principals' Championship season,928,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1999 Formula One Team Principals' Championship season,User:ScreamingDuck/sandbox/2012 Macau motorcycle Grand Prix,929,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2012 Macau motorcycle Grand Prix,FIM Motocross Junior World Championship,930,-1
ScreamingDuck,FIM Motocross Junior World Championship,User:ScreamingDuck/sandbox/List of winners of the first stage of the Tour de France,931,-1
ScreamingDuck,User:ScreamingDuck/sandbox/List of winners of the first stage of the Tour de France,User:ScreamingDuck/sandbox/The Complete List of Tour de France riders,936,-1
ScreamingDuck,User:ScreamingDuck/sandbox/The Complete List of Tour de France riders,User:ScreamingDuck/sandbox/List of Winter Olympics champions,939,-1
ScreamingDuck,User:ScreamingDuck/sandbox/List of Winter Olympics champions,User:ScreamingDuck/sandbox/Randomicity Olympian Award,940,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Randomicity Olympian Award,User:ScreamingDuck/sandbox/1960 Randomicity Olympian Award,942,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Randomicity Olympian Award,User:ScreamingDuck/sandbox/2013 WRC Privateers' season,944,-1
ScreamingDuck,User:ScreamingDuck/sandbox/World Helicopter Racing Champions,User:ScreamingDuck/sandbox/2006 WRC Privateers' season,946,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1999 WRC Co-Driver Standings,User:ScreamingDuck/sandbox/1999 WRC Full standings,954,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1999 WRC Full standings,User:ScreamingDuck/sandbox/2005 WRC Privateers' season,955,-1
ScreamingDuck,Tooned,User:ScreamingDuck/sandbox/2006 Driver Database Popularity Ranking,958,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2006 Driver Database Popularity Ranking,User:ScreamingDuck/sandbox/2013 Formula One Points Combination Nations Cup,959,-1
ScreamingDuck,User:ScreamingDuck/sandbox/The Complete List of Tour de France riders,Perry (given name),963,-1
ScreamingDuck,Perry (given name),User:ScreamingDuck/sandbox/Winners of the most stages in the Tour de France by year,964,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Winners of the most stages in the Tour de France by year,FIM Veteran Motocross World Cup,965,-1
ScreamingDuck,FIM Veteran Motocross World Cup,User:ScreamingDuck/sandbox/2000 WRC Co-Driver Standings,967,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2000 WRC Co-Driver Standings,User:ScreamingDuck/sandbox/2000 WRC full results,968,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2000 WRC full results,"User:ScreamingDuck/""If The Losers Won"" Grand Slam men's singles champions",969,-1
ScreamingDuck,"User:ScreamingDuck/""If The Losers Won"" Grand Slam men's singles champions",2013 European Junior Cup season,970,5
ScreamingDuck,2013 European Junior Cup season,List of teams and cyclists in the 2014 Tour Down Under,971,4
ScreamingDuck,List of teams and cyclists in the 2014 Tour Down Under,User:ScreamingDuck/2014 Dakar Rally entry list,976,-1
ScreamingDuck,User:ScreamingDuck/2014 Dakar Rally entry list,User:ScreamingDuck/sandbox/2014 WRC Privateers' season,977,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2014 WRC Privateers' season,User:ScreamingDuck/sandbox/1995 WRC Privateers' season,978,-1
ScreamingDuck,User:ScreamingDuck/sandbox/The Complete List of Tour de France riders,User:ScreamingDuck/sandbox/1973 WRC driver standings after R1,982,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1973 WRC driver standings after R1,User:ScreamingDuck/sandbox/1973 WRC driver standings after R2,983,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1973 WRC driver standings after R2,User:ScreamingDuck/sandbox/1995 WRC Co-Driver Standings,984,-1
ScreamingDuck,User:ScreamingDuck/sandbox/1995 WRC Co-Driver Standings,User:ScreamingDuck/sandbox/The Complete List of 24 Hours of Le Mans drivers,985,-1
ScreamingDuck,User:ScreamingDuck/sandbox/The Complete List of 24 Hours of Le Mans drivers,1984 European Rallycross Championship season,986,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2014 WRC Privateers' season,List of World Rally Championship co-drivers,989,3
ScreamingDuck,User:ScreamingDuck/sandbox/2005 WRC Privateers' season,User:ScreamingDuck/sandbox/Clean WRC,1011,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2014 Clean WRC,User:ScreamingDuck/sandbox/2010 Clean WRC,1027,-1
ScreamingDuck,User:ScreamingDuck/sandbox/List of Winter Olympics champions,User:ScreamingDuck/sandbox/2014 Winter Olympics - Athlete table,1032,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2014 Winter Olympics - Athlete table,User:ScreamingDuck/sandbox/Stopvernment,1033,-1
ScreamingDuck,Connie M'Gadzah,User:ScreamingDuck/sandbox/2014 ERC Ladies' Trophy,1038,-1
ScreamingDuck,User:ScreamingDuck/sandbox/2014 ERC Ladies' Trophy,List of female World Rally Championship drivers,1039,-1
ScreamingDuck,List of female World Rally Championship drivers,User:ScreamingDuck/sandbox/Granitoons: The Movie,1055,-1
ScreamingDuck,User:ScreamingDuck/sandbox/Granitoons: The Movie,List of World Rally Championship drivers,1056,4
ScreamingDuck,User:Anti-lag/2014 WRC,User:ScreamingDuck/1997 WRC,1107,-1
ScreamingDuck,User:ScreamingDuck/1997 WRC,2014 GP3 Series season,1108,3
ScreamingDuck,2014 World Rally Championship season,Template:F1 rejects original drivers,1197,-1
ScreamingDuck,2014 Ypres Rally,User:ScreamingDuck/2014 ERC,1214,-1
ScreamingDuck,User:ScreamingDuck/2014 ERC,UAE Sportbike Championship,1228,-1
ScreamingDuck,List of World Rally Championship drivers,Kornél Lukács,1340,1
ScreamingDuck,Kornél Lukács,List of 2014 motorsport champions,1342,6
ScreamingDuck,User:ScreamingDuck/2014 ERC,2014 Great North Run,1354,-1
Esha Wagle,Geography of Karnataka,User:Esha Wagle,1381,-1
Dabomb44,User:Dabomb44,List of volcanoes in New Zealand,1384,-1
Rrobi332,User:Rrobi332,User:Rrobi332/sandbox,1408,-1
Nicecap,User:Nicecap,User:Nicecap/sandbox,1416,-1
Nicecap,User:Nicecap/sandbox,User talk:Nicecap/sandbox,1417,-1
SSp3,User talk:SSp3,Kumiko Haba,1427,-1
Shreshta chatterjee,Talk:Indian National Congress,User:Shreshta chatterjee,1430,-1
Gingeroscar,User talk:Gingeroscar,User talk:Thankyoubaby,1461,-1
Gingeroscar,User talk:Thankyoubaby,Metro Line,1462,2
Gingeroscar,User talk:Secret,Talk:Edmonton Light Rail Transit,1533,-1
Gingeroscar,User talk:117Avenue,Template talk:Metro Line,1568,5
Gingeroscar,User:Gingeroscar/sandbox,Valley Line (Edmonton),1584,2
Gingeroscar,Metro Line,User:Gingeroscar,1648,-1
Gingeroscar,Talk:Edmonton Transit System,User talk:Tikuko,1692,-1
Gingeroscar,Edmonton Light Rail Transit,User talk:A930913,1781,-1
Gingeroscar,Metro Line,User talk:JMHamo,1807,-1
Gingeroscar,User talk:JMHamo,Federal subjects of Russia,1809,3
Gingeroscar,Russian ruble,User talk:Jni,1812,-1
Gingeroscar,User talk:Jni,Ukraine,1813,-1
Gingeroscar,User talk:117Avenue,Coriolis effect,1905,4
Smuggli,User talk:Smuggli (usurped),BlueSpice for MediaWiki,2039,-1
Verogreg,Wikipedia talk:Articles for creation/Arnott Inc.,User talk:Huon,2148,-1
Verogreg,User talk:Huon,User:Verogreg,2149,-1
Verogreg,User talk:Darkwind,Air suspension,2152,-1
Danwe From the Other Planet,User:Danwe From the Other Planet,User talk:Danwe From the Other Planet,2224,-1
Rogers Bildadi Mfinanga,User:Rogers Bildadi Mfinanga/sandbox,User:Rogers Bildadi Mfinanga,2233,-1
Hedonil,User talk:Petrb,User talk:Coren,2245,-1
Hedonil,User talk:Coren,Talk:Mikhail Semyonovich Shoyfet,2247,-1
Hedonil,Talk:Mikhail Semyonovich Shoyfet,Wikipedia:Disambiguation,2248,-1
Hedonil,Wikipedia:Disambiguation,User talk:Hedonil,2253,-1
Hedonil,User talk:Scottywong,User talk:Nightscream,2257,-1
Hedonil,User talk:Nightscream,User talk:TonyTheTiger,2258,-1
Hedonil,User talk:TonyTheTiger,User talk:Slaporte,2259,-1
Hedonil,User talk:Slaporte,User talk:Cyberpower678,2260,-1
Hedonil,User talk:Cyberpower678,User talk:TParis,2267,-1
Hedonil,User talk:TParis,Wikipedia talk:Version 1.0 Editorial Team/Index,2273,-1
Hedonil,User talk:Hedonil,User:Hedonil/common.js,2275,-1
Hedonil,User:Hedonil/common.js,Wikipedia:Village pump (technical),2276,-1
Seherring,User:Seherring,Talk:Superelement,2319,-1
Topu Barua,User:Topu Barua,User:Topu Barua,2487,-1
Brianjh59,Sitting tenant,User:Brianjh59,2515,-1
Mydriver1998,User:Mydriver1998,Ayrton Senna,2524,-1
Chaoarren,Art Basel,User:Chaoarren,2545,-1
Chaoarren,User:Chaoarren,Project Spark,2546,-1
Zafar.saqi,User:Zafar.saqi,User talk:Zafar.saqi,2548,-1
Aseemdgr8,Bareilly,User:Aseemdgr8,2558,-1
Josevemmeli,User:Josevemmeli,User talk:Josevemmeli,2566,-1
Josevemmeli,User talk:Josevemmeli,User:Josevemmeli/sandbox,2567,-1
Futurecelebrities,User:Futurecelebrities,User talk:Futurecelebrities,2584,-1
Perazza,User:Perazza,Infinite Comics,2588,2
Perazza,Marvel Comics,User talk:78.26,2591,5
Eliot1966,Talk:Eugenia Manolidou,User:Eliot1966,2603,-1
AugurNZ,User talk:AugurNZ,User:AugurNZ/Signature,2674,-1
AugurNZ,User talk:AugurNZ/Signature,User talk:AugurNZ/Editnotice,2676,-1
AugurNZ,User talk:AugurNZ/Editnotice,User:AugurNZ/Talkback,2677,-1
AugurNZ,User talk:EdJohnston,User:AugurNZ/Talkback/doc,2679,-1
AugurNZ,User:AugurNZ/Talkback/doc,User talk:AugurNZ/Talkback,2680,-1
AugurNZ,User talk:AugurNZ/Talkback,User:AugurNZ/common.js,2681,-1
AugurNZ,User:AugurNZ/common.js,User:AugurNZ/common.css,2682,-1
AugurNZ,User:AugurNZ/common.css,User talk:Obsidian Soul,2684,-1
AugurNZ,Wikipedia talk:WikiProject New Zealand,User talk:Salvidrim!,2688,-1
AugurNZ,User talk:Salvidrim!,Wikipedia:Teahouse/Guests/Right column,2692,-1
AugurNZ,Wikipedia:Teahouse/Guests/Right column,Wikipedia:Teahouse/Questions,2693,-1
AugurNZ,Wikipedia:WikiProject Disability,Wikipedia talk:WikiProject Disability,2715,-1
AugurNZ,Wikipedia talk:WikiProject Disability,Wikipedia:WikiProject Disability/Sandbox,2716,-1
AugurNZ,InterACT Disability Arts Festival,Wikipedia:WikiProject Countering systemic bias/members,2735,-1
AugurNZ,Wikipedia talk:WikiProject Disability,"Horsham, Victoria",2738,4
AugurNZ,Wikipedia:GLAM/State Library of New South Wales/Paralympics Workshop,User talk:Liz,2747,-1
AugurNZ,User talk:Liz,Wikipedia:WikiProject Australia/To-do,2748,-1
AugurNZ,Wikipedia talk:WikiProject New Zealand,User talk:Adabow,2757,-1
AugurNZ,User talk:Adabow,User talk:Timeshifter,2760,-1
AugurNZ,KFC,User:AugurNZ/Sig,2775,-1
AugurNZ,User:AugurNZ/Talkback,User talk:Yunshui,2797,-1
AugurNZ,User:AugurNZ,User talk:Jlittlenz,2800,-1
AugurNZ,Wikipedia talk:WikiProject Discrimination,User talk:Beeblebrox,2805,-1
AugurNZ,User talk:Beeblebrox,Education Program talk:Cornell University/Online Communities (Fall 2013),2807,-1
AugurNZ,Education Program talk:Cornell University/Online Communities (Fall 2013),Template:User Hemisphere Neutral,2809,-1
AugurNZ,Template talk:User Hemisphere Neutral,Wikipedia:Teahouse/Host landing,2816,-1
AugurNZ,Talk:Sisters of War,User talk:Lightsout,2825,-1
AugurNZ,User:Carlotm/sandbox,User talk:Hyacinth,2831,-1
AugurNZ,Wikipedia talk:Teahouse/Host lounge,User talk:LeshedInstructor,2836,-1
AugurNZ,User talk:Farrtj,Wikipedia talk:WikiProject Countering systemic bias,2847,-1
Bekhouche Salah Eddine,Adrar Province,User:Bekhouche Salah Eddine,2857,-1
Bekhouche Salah Eddine,User:Bekhouche Salah Eddine,Provinces of Algeria,2858,-1
Xontia,Zakaria Bakkali,User:Xontia,2868,-1
Xontia,User:Xontia,Alessandro Del Piero,2870,3
Pocketkings,User:Pocketkings,Pharaoh ant,2878,-1
Pocketkings,Talk:Pharaoh ant,User talk:J Milburn,2903,-1
Pocketkings,Dorylus,Ecitoninae,2948,1
DBrown SPS,Invincible (Michael Jackson album),Wikipedia:Teahouse/Guests/Right column,3019,-1
DBrown SPS,Billboard 200,Talk:List of best-selling R&B albums in the United States,3182,-1
DBrown SPS,Talk:List of best-selling R&B albums in the United States,M.O. (album),3183,-1
DBrown SPS,Bone Thugs-n-Harmony,Talk:Tamar Braxton discography,3219,-1
DBrown SPS,Tamar Braxton discography,The Atlantic Group,3259,3
DBrown SPS,The Atlantic Group,Grammy Award for Best Urban Contemporary Album,3260,3
DBrown SPS,The W,Lords (album),3305,-1
DBrown SPS,List of Billboard number-one R&B/Hip-Hop albums of 2014,User talk:STATicVapor,3343,-1
DBrown SPS,User talk:STATicVapor,ASAP Rocky,3344,2
DBrown SPS,Rap Albums,Man vs. Machine II: The Robot Takeover,3350,2
DBrown SPS,Man vs. Machine II: The Robot Takeover,Street King Immortal,3351,2
DBrown SPS,Javotti Media,Protect Ya Neck Records,3416,3
DBrown SPS,Testimony (August Alsina album),Liquid Swords Entertainment,3420,3
DBrown SPS,List of Billboard number-one rap albums of 2014,Wu-Tang Killa Birds,3428,-1
DBrown SPS,List of Billboard number-one R&B/Hip-Hop albums of 2014,Artium Recordings,3482,-1
DBrown SPS,ARTium,Nobody's Smiling,3485,1
Sinpucas,Eric Gagnon,User:Lars Nagel,3533,-1
Sinpucas,Talk:Eric Gagnon,User talk:Sinpucas,3550,-1
Sinpucas,Talk:Eric Gagnon,User:Sinpucas,3572,-1
Sinpucas,User:The El Caminos,User:Sinpucas/sandbox/,3574,-1
Sinpucas,Talk:Eric Gagnon,User:Sinpucas/sandbox,3591,-1
Lwarrenwiki,Plants and Birds and Rocks and Things,User:Lwarrenwiki/sandbox,3616,-1
Lwarrenwiki,Scott Miller,User:Lwarrenwiki/vector.js,3717,-1
Lwarrenwiki,Talk:Scott Miller (pop musician),User:Lwarrenwiki/Userboxes/19thCBritNov,3726,-1
Lwarrenwiki,Scott Miller (pop musician),User talk:Cuchullain,3734,-1
Lwarrenwiki,Talk:Scott Miller (pop musician),User talk:Rms125a@hotmail.com,3873,-1
Lwarrenwiki,Tris McCall,User talk:Lwarrenwiki/Tris McCall,3912,-1
Lwarrenwiki,Scott Miller (country musician),User:Lwarrenwiki/Maintenance,3916,-1
Lwarrenwiki,User:Lwarrenwiki/sandbox,User talk:Walter Görlitz/Archived Talk to 2014-03,3960,-1
Lwarrenwiki,Game Theory (band),User talk:Rankersbo,3980,-1
Lwarrenwiki,Scott Miller (pop musician),User talk:Nikkimaria,4018,-1
Lwarrenwiki,Enigma Records,Zachary smith,4026,3
ProKro,User:ProKro,Rúben Lima,4113,-1
ProKro,Serbs,User:ProKro,4118,-1
ProKro,Minecraft,User talk:Hellknowz,4235,-1
ProKro,User talk:ProKro,Leon Benko,4240,4
ProKro,User:ProKro,1970,4246,-1
ProKro,User:ProKro,Kantakuzina Katarina Branković Serbian Orthodox Secondary School,4254,-1
ProKro,User talk:ProKro,Wikipedia:WikiProject Video games/Members,4257,-1
ProKro,User:ProKro,User:ProKro/Userboxes/Userbox Name,4259,-1
ProKro,User:ProKro/Userboxes/Userbox Name,Dolph Lundgren,4263,-1
ProKro,User:ProKro/Userboxes/Userbox Name,George Carlin,4269,-1
ProKro,Wikipedia:Administrator intervention against vandalism,Wikipedia:WikiProject Animation/Participants/Active,4287,-1
ProKro,User:ProKro/Userboxes/Userbox Name,Josip Šimunić,4289,-1
ProKro,User:ProKro/Userboxes/Userbox Name,Niko Kranjčar,4338,-1
ProKro,User talk:ProKro,Prva HNL,4346,3
ProKro,User:ProKro,2013–14 Scottish Cup,4363,-1
ProKro,User talk:110.147.202.103,User talk:Cloudz679,4399,-1
ProKro,User talk:TheLongTone,List of South Park episodes,4481,3
ProKro,User talk:ProKro,Mummy,4484,4
ProKro,User talk:82.42.228.161,Television in Croatia,4554,3
ProKro,Jeff Bridges,Wikipedia:Featured article candidates/Death on the Rock/archive2,4599,-1
ProKro,User talk:ProKro,BioShock (series),4601,4
ProKro,Akira Toriyama,User talk:Xfansd,4607,-1
ProKro,User talk:Xfansd,List of Dragon Ball Z Kai episodes,4608,5
KayleeS17,User:KayleeS17,User:KayleeS17/sandbox,4616,-1
KayleeS17,User:KayleeS17/sandbox,User talk:Madelynne Dudas,4625,-1
Mohsinadia,User talk:Mohsinadia,Wikipedia:Sandbox,4628,-1
Srahuls,User talk:Srahuls,User:Srahuls,4640,-1
Rati Ranjan Roy,User:Rati Ranjan Roy,User:Rati Ranjan Roy,4643,-1
Seeann,User:Seeann,The Kauai Bus,4655,-1
Ericwillies663,User:Ericwillies663,Multiplayer game,4661,-1
CollectiveWisdomAtom,User:CollectiveWisdomAtom,Effective medium approximations,4663,-1
Jeffelliott1986,David Gorski,User:Jeffelliott1986,4668,-1
Brian McInnis,Ron Gilbert,User:Brian McInnis,4681,-1
CAChristiansen,Harold Addison Woodruff,User talk:CAChristiansen,4738,-1
CAChristiansen,User:CAChristiansen,User talk:Huon,4740,-1
Irfanbodla,Pakistan,User:Irfanbodla,4763,-1
Irfanbodla,User:Irfanbodla,User:Irfanbodla/sandbox,4767,-1
Vivekchaudhary1,Futsukaichi Rest Home,User:Vivekchaudhary1/sandbox,4784,-1
Vivekchaudhary1,User:Vivekchaudhary1/sandbox,User:Vivekchaudhary1,4785,-1
Vivekchaudhary1,User:Vivekchaudhary1,User talk:Vivekteotia3,4788,-1
Jeevan King,Panaji,Template:Mayors of the largest cities in the world by GDP,4813,3
Jeevan King,Template:Mayors of the largest cities in the world by GDP,Yanam district,4814,-1
Jeevan King,Visakhapatnam City Police,User talk:Visakha veera,4879,-1
Matheus de Sousa Lopes,The Adventures of Doki,Doki (TV series),5020,1
Matheus de Sousa Lopes,User talk:Bgwhite,Mountain Blue,5022,5
Matheus de Sousa Lopes,Sushi Girl,User:Matheus de Sousa Lopes,5026,-1
Matheus de Sousa Lopes,User:Matheus de Sousa Lopes,User:Matheus de Sousa Lopes/UP,5030,-1
Pontobaggins,Richard J. Leon,User:Pontobaggins,5040,-1
Pontobaggins,User:Pontobaggins,Mike Brennan (basketball),5041,-1
Waimouri,User:Waimouri,User:Waimouri,5043,-1
Ouraboros,Trieste Commodity Exchange,User:Ouraboros,5064,-1
Ouraboros,User:Ouraboros,Young World Quiz,5065,-1
Yulemorelli,User:Yulemorelli,User:Yulemorelli,5073,-1
Yulemorelli,User:Yulemorelli,Wikipedia:GLAM/Frick,5079,-1
Yulemorelli,Wikipedia:GLAM/Projects,Wikipedia:GLAM/Metropolitan New York Library Council/Scope,5119,-1
Yulemorelli,User:Yulemorelli/vector.css,Katherine McCook Knox,5142,-1
XXX8906,Teenage Mutant Ninja Turtles (2012 TV series) (season 1),Kill screen,5183,3
XXX8906,Kill screen,List of best-selling video game franchises,5184,2
XXX8906,Kill screen,Talk:List of video games notable for negative reception,5188,-1
XXX8906,Kill screen,History of video games,5197,2
XXX8906,List of Teenage Mutant Ninja Turtles (2012 TV series) characters,User talk:XXX8906,5243,-1
XXX8906,User talk:XXX8906,User:XXX8906,5244,-1
XXX8906,Pawn Stars,User talk:Cyphoidbomb,5250,-1
XXX8906,User talk:Cyphoidbomb,Bugsy Siegel,5251,4
XXX8906,List of Teenage Mutant Ninja Turtles (2012 TV series) characters,Wikipedia:WikiProject Video games/Members,5270,-1
XXX8906,User:XXX8906,Wikipedia:Pending changes,5305,-1
