username1,pagetitle1,pagetitle2,counter,hop
Miss jetwing,"Theatre Royal, Hobart",User:Miss jetwing,4674,-1
Turdas,User:Turdas,User talk:108.64.173.33,4683,-1
Turdas,User talk:Turdas,Talk:Myers-Briggs Type Indicator,4687,-1
Turdas,Talk:Dingleberry,User:Turdas/vector.css,4702,-1
Turdas,User:Turdas/vector.css,Lemon (color),4704,-1
Ap34910,User:Ap34910,User:Ap34910,4731,-1
Ap34910,User talk:Ap34910,User:Ap34910/common.css,4748,-1
Ap34910,User:Ap34910,User:Ap34910/vector.js,4750,-1
Ap34910,User:Ap34910/vector.js,User:Ap34910/hide-header.js,4755,-1
Ap34910,User:Ap34910/vector.js,User:Ap34910/vector.css,4757,-1
Toonfilm,User:Toonfilm,THQ,4765,-1
Toonfilm,Klasky Csupo,User:Toonfilm,4779,-1
Toonfilm,User:Toonfilm,DNA Productions,4780,-1
Toonfilm,User:Toonfilm,Hatena (company),4796,-1
Toonfilm,User:Toonfilm,The Lego Movie,4800,-1
IPLRecordsUpdateBot,User:IPLRecordsUpdateBot/Source/IPLRecordsUpdateBot UI.js,List of Indian Premier League records and statistics,4806,-1
IPLRecordsUpdateBot,Wikipedia:Sandbox,User:IPLRecordsUpdateBot/test page,4819,-1
Jcmeberhard,User:Jcmeberhard,User talk:Jcmeberhard,4838,-1
Jcmeberhard,User talk:Barney the barney barney,Wikipedia:Articles for deletion/Amit Mahipal (physician),4841,-1
Jcmeberhard,User talk:Barney the barney barney,User talk:DragonflySixtyseven,4844,-1
Jcmeberhard,Wikipedia talk:WikiProject Medicine,User talk:LeadSongDog,4846,-1
Jcmeberhard,User talk:Jcmeberhard,Wikipedia:Articles for deletion/Mokenge P. Malafa (2nd nomination),4853,-1
TriggTaylor,Charlotte metropolitan area,User:TriggTaylor,4892,-1
TriggTaylor,User:TriggTaylor,File:Downtown Lancaster.jpg,4893,-1
Humongous125,"United Kingdom general election, 1997",File talk:CairngormsEV.jpg,4955,-1
Humongous125,File talk:CairngormsEV.jpg,"List of endorsements in the Scottish independence referendum, 2014",4956,-1
Humongous125,Members of the 4th Scottish Parliament,User talk:Jmorrison230582,4976,-1
Mardochee1,Talk:Pyotr Ilyich Tchaikovsky,User talk:70.114.142.140,5071,-1
Mardochee1,Johann Georg Heinrich Feder,User talk:Frimoussou,5083,-1
Mardochee1,Dado (painter),User talk:Asdklf;,5115,-1
Mardochee1,User talk:Mardochee1,Wikipedia:Administrators' noticeboard/Edit warring,5195,-1
Mardochee1,User talk:Mardochee1,"Antonio Starabba, Marchese di Rudinì",5202,4
Keeptyping,Kyōiku kanji,User:Keeptyping,5226,-1
Keeptyping,User:Keeptyping,Taekwondo,5228,-1
Jcarr16,Dogs For Defense,User:Jcarr16,5235,-1
Jcarr16,User:Jcarr16,Reciprocal liking,5236,-1
BGatLSE,Brian Abel-Smith,User:BGatLSE,5250,-1
Cheeneee,Bukit Brown MRT Station,User talk:Cheeneee,5267,-1
Cheeneee,User talk:Cheeneee,Xiang Yun,5268,-1
Cheeneee,User talk:Cheeneee,Ah Beng,5276,-1
Cheeneee,User talk:Cheeneee,Downtown MRT Line,5297,-1
Cheeneee,User talk:Sni56996,User:Cheeneee,5314,-1
Cheeneee,The Ghosts Must Be Crazy,Prisons in Singapore,5348,4
Barbie879,Talk:Tiger,User:Barbie879,5356,-1
Barbie879,User:Barbie879,User:BrandanB,5362,-1
Barbie879,User:BrandanB,User:Stephen.hawkes,5363,-1
Judson.weaver,Qtile,User talk:Codename Lisa,5411,-1
UKAmerican,Maya Angelou,Wikipedia:Articles for deletion/Comodo Antivirus,5551,-1
EricSkaggs,Talk:YouTube,User:EricSkaggs,5554,-1
EricSkaggs,User:EricSkaggs,Chad Hurley,5555,-1
Khifler,User talk:Khifler,Talk:Oculus VR,5578,-1
ReKG,User:ReKG,Software Engineering Body of Knowledge,5619,-1
Ganziljoseph,User:Ganziljoseph,Nokia Lumia 520,5645,-1
Attorneyrobert,Agogwe,User:Attorneyrobert,5668,-1
Wipur,Administrative divisions of Poland,User talk:Wipur,5679,-1
Wipur,User:Wipur,Mieszko I of Poland,5681,-1
Wipur,User:Wipur,Wikipedia:Requests for permissions/Confirmed,5685,-1
Cacacacan,User:Cacacacan,2013 Belmont Stakes,5699,-1
Ziakhankashmiri786,User:Ziakhankashmiri786,User:Ziakhankashmiri786,5735,-1
Jimmypagestar,You Shook Me,User talk:A930913,5772,-1
Jimmypagestar,User talk:A930913,"Monsters, Inc.",5773,-1
Jimmypagestar,User:Jimmypagestar,Led Zeppelin,5801,-1
Ahson Hassan Khan,User:Ahson Hassan Khan,User talk:Ahson Hassan Khan,5807,-1
Not panda bear,Napoleon Dynamite,User talk:Not panda bear,5812,-1
Not panda bear,User talk:Not panda bear,Elden Henson,5813,5
Not panda bear,Sublime (band),User talk:Roberticus,5816,-1
Not panda bear,User:Not panda bear,Niagara Catholic High School,5818,-1
MatthewHoobin2,User talk:MatthewHoobin2,User:MatthewHoobin2/sandbox,5823,-1
Byjinglemen,Virtua Tennis Challenge,User:Byjinglemen,5835,-1
Byjinglemen,Jetpack Joyride,User talk:Byjinglemen,5888,-1
Byjinglemen,User talk:Byjinglemen,"Wikipedia:Requested articles/Applied arts and sciences/Computer science, computing, and Internet",5901,-1
Byjinglemen,"Wikipedia:Requested articles/Applied arts and sciences/Computer science, computing, and Internet",Talk:Gyana,5903,-1
Byjinglemen,User talk:DanHakimi,Cliff Richard,5916,-1
Byjinglemen,Talk:Ripley St Thomas Church of England Academy,Isner Mahut,5919,-1
Byjinglemen,Isner Mahut,One half,5921,4
Byjinglemen,FIFA 14,Trinidad and Tabago,5933,3
Byjinglemen,Trinidad and Tabago,Glossary of tennis terms,5934,3
Borgew,User:Borgew/sandbox,User:Borgew,5946,-1
Borgew,User talk:Borgew,Wikipedia:Tutorial/Formatting/sandbox,5948,-1
Borgew,Wikipedia:Tutorial/Formatting/sandbox,Wikipedia:Teahouse/Questions,5949,-1
Borgew,Wikipedia:Teahouse/Questions,Wikipedia:Tutorial/Editing/sandbox,5950,-1
Borgew,User:Borgew,Social marketing,5952,-1
Borgew,Social marketing,User talk:Theroadislong,5958,-1
R0stam,Maurya Empire,User:R0stam,5961,-1
R0stam,Rationalization,Minangkabau Wikipedia,5998,4
R0stam,Minangkabau Wikipedia,Make al shoara Bahar,5999,-1
R0stam,Make al shoara Bahar,Al-Masafi Stadium,6000,6
R0stam,Jamal ad-Din al-Afghani,User talk:George Ho/Archives/2014/January,6005,-1
R0stam,User talk:George Ho/Archives/2014/January,Police Academy (franchise),6008,4
R0stam,Iranian Azerbaijanis,User talk:Plot Spoiler,6013,-1
R0stam,Wikipedia:Articles for deletion/Log/2014 February 28,Anniken Hauglie,6021,-1
R0stam,Glenn Howerton,User talk:Jestelmann,6025,-1
R0stam,Jamal ad-Din al-Afghani,User talk:46.196.251.38,6031,-1
R0stam,User talk:60.240.54.216,User talk:Sfan00 IMG/Archive 19,6035,-1
R0stam,User talk:Sfan00 IMG/Archive 19,Fritillaria cirrhosa,6037,4
R0stam,Ashraf Hotaki,Washington's 48th Legislative District,6040,4
R0stam,Washington's 48th Legislative District,User:R0stam/common.js,6044,-1
Murtaza raza,User:Murtaza raza,User talk:Murtaza raza,6047,-1
Mjwaterloo,Ernesto Serra,User:Mjwaterloo,6169,-1
Mjwaterloo,User:Mjwaterloo,Henri Joseph Thomas,6250,5
Jbuckley1120,User:Jbuckley1120,User:Jbuckley1120/sandbox,6305,-1
Cody Iyall,Xbox,User:Cody Iyall,6438,-1
52taehwan,User:52taehwan,Gwanju News,6448,-1
Battypip,User:Battypip,Bread and Roses Award,6455,-1
I really like Cartoons,SpongeBob's Robotic Adventure,Madeline,6465,-1
Pushpendrakhadka,User:Pushpendrakhadka,Yasok,6475,1
Marchioness8,User:Marchioness8,Draft:Inga Borga Hedvik,6491,-1
Henry Watkins,User:Henry Watkins,User:Henry Watkins,6511,-1
SnClee,SN Systems,Wikipedia:Articles for deletion/ProDG (software),6528,-1
SnClee,Wikipedia:Articles for deletion/ProDG (software),User:SnClee/sandbox,6529,-1
TheBillAngus,Wikipedia:Requests for undeletion,User:TheBillAngus,6558,-1
Vibrationexpert,Talk:Mechanical amplifier,User:Vibrationexpert,6561,-1
Vibrationexpert,User:Vibrationexpert,Talk:Mechanical amplifier,6563,-1
Voxletum,User:Voxletum/Open Broadcaster Software,Rob Zombie,6612,4
The real glf,Rayleigh number,User:The real glf,6615,-1
Grizoulas,Talk:Ilias Makryonitis,User:Grizoulas,6665,-1
Grizoulas,User:Grizoulas,Anderson de Lima Freitas,6666,4
Grizoulas,Anderson de Lima Freitas,Wikipedia:Teahouse/Guests/Right column,6670,-1
Grizoulas,Talk:Konstaos Nikolopoulos,Rafina,6694,-1
Mike Pritchett,User:Mike Pritchett,User:Mike Pritchett,6705,-1
HECallaghan,Bella Clara Landauer,User:HECallaghan,6710,-1
Dylan J Gomila,User:Dylan J Gomila/sandbox,User:Dylan J Gomila,6744,-1
AbiLtoC,Stellar aberration (derivation from Lorentz transformation),Talk:Stellar aberration (derivation from Lorentz transformation),6871,-1
AbiLtoC,Stellar aberration (derivation from Lorentz transformation),Aberration of light (non-dependence of star's velocity),6921,1
Simon Le Messurier,Talk:Dorset Ooser,User:Simon Le Messurier,7013,-1
Kevinjasper3,Kennis Music,User:Kevinjasper3,7021,-1
Editingeddie,User:Editingeddie,Category talk:Introduction articles,7054,-1
Editingeddie,Wikipedia talk:Make technical articles understandable,Template:Pre-read,7056,-1
Editingeddie,Template talk:Pre-read,Wikipedia:WikiProject Prerequisites Project,7059,-1
Editingeddie,Wikipedia:WikiProject Prerequisites Project,Template:Pre-requisites,7064,-1
OCTAGRAM,User:OCTAGRAM,X86 virtualization,7069,-1
Security333,Judy Blume,User:Security333,7078,-1
Vivekamrao,User:Vivekamrao,User:Rpnikhil.blr,7080,-1
Gcross311,User:Gcross311,User:Gcross311,7083,-1
Ratha yavaniya,User:Ratha yavaniya,Pitaya,7086,-1
Axmbaxm,User:Axmbaxm,User:Axmbaxm,7088,-1
Axmbaxm,User:Axmbaxm,User:Axmbaxm/2014 FIFA World Cup,7100,-1
Ofpersia2,Student marketing,User talk:Ofpersia2,7105,-1
AmitWikiCool,User:AmitWikiCool,User:AmitWikiCool/Editnotice,7130,-1
AmitWikiCool,User:AmitWikiCool/Editnotice,Indian National Skill Development Agency,7131,-1
Grahamepp,Sir Winston Churchill Secondary School (St. Catharines),User:Grahamepp,7182,-1
ColeLoki,User:ColeLoki,Tesoro High School,7185,-1
ColeLoki,User talk:Colejohnson66,First Vision,7196,-1
ColeLoki,User talk:ColeLoki,IOS SDK,7225,-1
ColeLoki,User:Morenooso/Roberto Cantoral ws,Geometric series,7235,4
Ashwin.tiss,User:Ashwin.tiss,Tata Institute of Social Sciences,7253,-1
Sammylusher,User:Sammylusher,Jeffree Star discography,7263,-1
Dark Death13,User:Dark Death13,"Neptune Township, New Jersey",7275,-1
BreaK82,Blackcurrant,User:BreaK82,7280,-1
BreaK82,User:BreaK82,Blackcurrant,7283,-1
Tejanorules,Elida Reyna,User talk:Phospheros,7347,-1
Tejanorules,User talk:TreyGeek,User talk:Tejanorules,7356,-1
Tejanorules,List of The Big Bang Theory characters,User talk:AussieLegend,7473,-1
Tejanorules,User talk:Mbssbs,Latin American music,7591,3
Tejanorules,Shivaree (band),User talk:G S Palmer,7676,-1
Tejanorules,User talk:G S Palmer,List of Reba characters,7681,5
Techie2013,User:Techie2013,List of League of Super Evil characters,7691,-1
446rtd,User:446rtd/xpt1,Basement,7739,-1
Correct Stated Facts,William H. Steele,User:Correct Stated Facts,7741,-1
Oleg3280,User:Oleg3280,Internet Download Accelerator,7744,-1
Oleg3280,Offline reader,User:Oleg3280,7749,-1
Waseemkhanbugti,User:Waseemkhanbugti/sandbox,User:Waseemkhanbugti,7753,-1
Waseemkhanbugti,User:Waseemkhanbugti,User:Waseemkhanbugti/Cadet College Pishin,7755,-1
Dream Eater,User talk:196.15.16.100,User talk:RealAgent,7797,-1
Dream Eater,User talk:RealAgent,User talk:Dream Eater,7798,-1
Dream Eater,User talk:Acnaren,User talk:Howicus,7814,-1
Dream Eater,Wikipedia:Biographies of living persons/Noticeboard,User talk:Sean.hoyland,7835,-1
Dream Eater,User:Dream Eater,Great Famine of 1876–78,7926,-1
Dream Eater,Swami Nithyananda,User talk:Jackmcbarn,7948,-1
Dream Eater,User talk:Dream Eater,RICE (medicine),7962,4
Dream Eater,User:Dream Eater,The Story of Philosophy,7968,-1
Dream Eater,User talk:Acnaren,Wikipedia:Neutral point of view/Noticeboard,7996,-1
Dream Eater,Swami Nithyananda,Hamwi method,8010,3
Dream Eater,User:Dream Eater,Eugen Sandow,8019,-1
Dream Eater,Graphology,User talk:Enonesohc/God Destruction (band),8086,-1
Dream Eater,Lactose intolerance,Wikipedia:Articles for deletion/Rakesh Biswas,8101,-1
Dream Eater,Wikipedia:Articles for deletion/Rakesh Biswas,Talk:Steve Reeves,8105,-1
Bashkaali,User:Bashkaali,User:Bashkaali,8118,-1
Drekim,User:Drekim,User:Drekim,8129,-1
Drekim,User:Drekim,User:Denny Mawalla,8130,-1
Rus793,User talk:Rus793,Philanthropy,8135,-1
Rus793,Club Universidad de Guadalajara,User:Rus793,8143,-1
Rus793,User:Rus793,Daniel Boone,8144,-1
Dinkar786,User:Dinkar786,Aircel,8191,-1
Stillrockwood,User:Stillrockwood,Kievan Rus',8326,-1
Stillrockwood,Kievan Rus',User talk:Laszlo Panaflex,8328,-1
Stillrockwood,User talk:Laszlo Panaflex,User talk:Martin451,8329,-1
Stillrockwood,Talk:Kievan Rus',User talk:Iryna Harpy,8341,-1
Stillrockwood,User talk:Iryna Harpy,User talk:Stillrockwood,8342,-1
Neegzistuoja,Australian Canadian,User talk:84.254.5.166,8378,-1
Neegzistuoja,Korean Australian,User:Neegzistuoja,8385,-1
Neegzistuoja,User:Neegzistuoja,Portal:Current events/2013 October 8,8386,-1
Mchantry16,Turtle Bay Resort,User:Mchantry16,8427,-1
HgandVenus,Wikipedia:Teahouse/Questions,User talk:Writ Keeper,8445,-1
HgandVenus,Tinotenda Mutombodzi,User talk:Zince35,8473,-1
HgandVenus,Wikipedia:WikiProject Cricket,User talk:Safakhojamli,8521,-1
HgandVenus,Tino Mawoyo,Wikipedia:Articles for deletion/Stivasoft Hotel Booking Software Review,8541,-1
HgandVenus,User talk:HgandVenus,User talk:96.48.216.56,8547,-1
HgandVenus,Wikipedia:WikiProject Spaceflight/Members,Venera 16,8576,4
HgandVenus,Rohit Sharma,User:HgandVenus/EditCounterOptIn.js,8620,-1
HgandVenus,User:HgandVenus/EditCounterOptIn.js,People's Republic of Zanzibar and Pemba,8621,-1
HgandVenus,User:HgandVenus/sandbox,Qutb Shahi dynasty,8687,-1
HgandVenus,User talk:Ashobiz,Wikipedia:Miscellany for deletion/Wikipedia:WikiProject Puntland,8729,-1
HgandVenus,User:HgandVenus/sandbox,Iridium 77,8759,-1
HgandVenus,User talk:Williamflieger81867,Austria's Next Topmodel,8799,-1
HgandVenus,Pablo Manavello,User talk:Bornayuan,8810,-1
HgandVenus,User talk:Oghuz Sungurlar,Pharaoh,8816,-1
HgandVenus,User talk:114.143.189.165,Indian people,8850,-1
HgandVenus,User talk:122.60.124.208,Wikipedia:Redirects for discussion/Log/2014 March 28,8852,-1
HgandVenus,Wikipedia:Redirects for discussion/Log/2014 March 28,User talk:Crooj17,8853,-1
HgandVenus,Wikipedia:Redirects for discussion/Log/2014 March 28,Warehouse control system,8858,4
HgandVenus,User:HgandVenus,Wikipedia:Redirects for discussion/Log/2014 March 29,8921,-1
Vedant212,User:Vedant212,User talk:Vedant212,8930,-1
Kalungi karim marex,User:Kalungi karim marex,User:Kalungi karim marex,8938,-1
Rcaspillo,User:Rcaspillo,Toni Collette,8954,-1
Peukaloista,User:Peukaloista,User:Peukaloista,8957,-1
Peukaloista,User:Peukaloista,User:Peukaloista/sandbox,8968,-1
Frederick Kibbedi,User:Frederick Kibbedi,User:Frederick Kibbedi,8986,-1
Goneforsoldiers,Talk:Joseph Liebgott,User:Goneforsoldiers,8992,-1
Goneforsoldiers,User:Goneforsoldiers,Sitsiritsit,8993,-1
Jfblondet,Wikipedia talk:Articles for creation/RoomSync,Wikipedia:Sandbox,9088,-1
Angrynerdo,Andrew Jennings,User:Angrynerdo,9112,-1
Angrynerdo,User:Angrynerdo,Andrew Jennings,9113,-1
R.Z. Edwards,Talk:Spirit Lake (Iowa),Pizza Ranch,9170,-1
R.Z. Edwards,Toro (company),User talk:TenPoundHammer,9172,-1
R.Z. Edwards,User talk:TenPoundHammer,Wikipedia:Administrators' noticeboard/Incidents,9179,5
R.Z. Edwards,User:R.Z. Edwards,User talk:Deb,9182,-1
Ali Asghar Soomro,Youm-e-Takbir,User:Ali Asghar Soomro,9190,-1
Ali Asghar Soomro,User:Ali Asghar Soomro,Empress Market,9192,3
Ali Asghar Soomro,User:Ali Asghar Soomro,Gorakh Hill,9195,3
Michaelfaraday1791,User:Michaelfaraday1791,User talk:Michaelfaraday1791/Mechanical amplifier,9218,-1
Michaelfaraday1791,User talk:Michaelfaraday1791/Mechanical amplifier,User talk:Woona,9222,-1
Answerbkd,User:Answerbkd,User talk:Answerbkd,9237,-1
UserWaechter,User:UserWaechter,Mount St. Joseph University,9260,-1
BSCD128,User:BSCD128,WestJet Encore,9273,-1
Elliotasakennethprest,User:Elliotasakennethprest,Next to You (Chris Brown song),9365,-1
Elliotasakennethprest,Next to You (Chris Brown song),User:Elliotasakennethprest,9367,-1
Gmwikipedier,Ottawa bus-train crash,User:Gmwikipedier,9440,-1
Gmwikipedier,John Diefenbaker,User talk:Gmwikipedier,9507,-1
Gmwikipedier,User talk:Gmwikipedier,William Lyon Mackenzie King,9508,3
SergeiBlakz,National Civil Police of El Salvador,User:SergeiBlakz,9582,-1
SergeiBlakz,User:SergeiBlakz,Enver Hoxha,9584,-1
SergeiBlakz,User:SergeiBlakz,Norman Quijano,9587,-1
SergeiBlakz,Francisco Flores Pérez,User talk:Uajat,9608,-1
SergeiBlakz,User talk:Uajat,"Santa Tecla, El Salvador",9611,3
Erobg,Eritrea,User:Erobg,9624,-1
