username1,pagetitle1,pagetitle2,counter,hop
Mcleodm3,User:Mcleodm3,Caprica (TV series),936,-1
Bradley J. Fest,Tamara (play),User:Bradley J. Fest,942,-1
Untold Unfold,Jabalpur,User:Untold Unfold,951,-1
Untold Unfold,Mural,User talk:Carptrash,961,-1
Untold Unfold,User talk:Carptrash,Fresco-secco,962,4
Untold Unfold,Jabalpur,User talk:Untold Unfold,972,-1
Sissle2013,Charles Hommann,User:Sissle2013,996,-1
Sissle2013,User:Sissle2013/sandbox,Irving Berlin,1002,1
Shantala Phatarphod,User:Shantala Phatarphod,User:Shantala Phatarphod/sandbox,1074,-1
Shantala Phatarphod,User:Shantala Phatarphod/sandbox,Ritu menon,1075,-1
Ppacaramel,User:Ppacaramel/Beginner,User:Ppacaramel/Véronique Azan,1081,-1
Ppacaramel,User:Ppacaramel/Véronique Azan,Draft:Véronique Azan,1082,-1
Jurassictim,Taekwondo,User:Jurassictim,1089,-1
Saidbasirkarimi,User:Saidbasirkarimi,User:Saidbasirkarimi,1094,-1
Cathydommer,User:Cathydommer,Electronic cigarette,1100,-1
David Dariel Lewis,User:David Dariel Lewis,User:David Dariel Lewis,1105,-1
Keefcann,Spider-Woman (2009 series),User:Keefcann,1109,-1
Markus Bodensee,CONCACAF,User talk:Nafsadh,1188,-1
Markus Bodensee,User talk:Nafsadh,Chadwickryggen,1189,4
FireflySixtySeven,Polymer Fibers,Continuous-time convolution,1256,3
FireflySixtySeven,Travelling wave antenna,Ain't Nobody Got Time for That,1258,4
FireflySixtySeven,Chromotropism,Lean in,1280,5
FireflySixtySeven,Projection onto convex sets,Wikipedia:Articles for deletion/Tiger Mom,1282,-1
FireflySixtySeven,Wikipedia:Articles for deletion/Tiger Mom,Backwards diffusion equation,1285,5
FireflySixtySeven,Backwards diffusion equation,Auxiliary line,1286,4
FireflySixtySeven,Z plane,Mean field annealing,1298,-1
FireflySixtySeven,Class inequality,Basic dress,1329,-1
FireflySixtySeven,Gustav Ehrhart,Wikipedia:Articles for deletion/Hassan II (imam),1415,-1
FireflySixtySeven,Wikipedia:Articles for deletion/Hassan II (imam),Talk:Gustav Ehrhart,1416,-1
FireflySixtySeven,Talk:Otto Casmann,J Presper Eckert,1433,-1
FireflySixtySeven,Talk:Heinrich Bruns,Bandelwerk,1467,-1
FireflySixtySeven,Heinrich Bruns,Philipp Friedrich Buchner,1469,4
FireflySixtySeven,Heinrich Freiherr von Herzogenberg,Gottfried Wilhelm Fink,1473,4
FireflySixtySeven,Karl Bühler,User talk:Hamham31,1543,-1
FireflySixtySeven,User talk:Hamham31,Trinomial triangle,1544,5
FireflySixtySeven,Hanover school of architecture,Trinomial Triangle,1560,-1
FireflySixtySeven,Hanover school of architecture,User talk:Braddy478/sandbox,1563,-1
FireflySixtySeven,Ernst Peschl,Bisu (festival),1625,3
FireflySixtySeven,Bisu (festival),Wikipedia talk:Articles for creation/Martin McEvoy,1631,-1
FireflySixtySeven,Ain't Nobody Got Time for That,User talk:Jr98712,1654,-1
FireflySixtySeven,User talk:Jr98712,Molly Cramer,1655,-1
FireflySixtySeven,Molly Cramer,Talk:Christian Scharnweber,1666,-1
FireflySixtySeven,Talk:Christian Scharnweber,Fred Sexton,1667,-1
FireflySixtySeven,Talk:Gotthardt Kuehl,Wikipedia:Deletion review/Log/2013 September 11,1712,-1
FireflySixtySeven,Wikipedia:Deletion review/Log/2013 September 11,Mooqui,1713,5
Vijay singh2013,User:Vijay singh2013/sandbox,User talk:Vijay singh2013/sandbox,1781,-1
Oneuno,User:Oneuno,User:Oneuno,1785,-1
Bob Random Thoughts,Florian Henckel von Donnersmarck,User:Bob Random Thoughts,1794,-1
Bob Random Thoughts,User talk:Bob Random Thoughts,The Tourist (2010 film),1796,-1
Bob Random Thoughts,Florian Henckel von Donnersmarck,User talk:Millahnna,1798,-1
Bob Random Thoughts,User talk:Millahnna,The Lives of Others,1799,-1
Bob Random Thoughts,The Tourist (2010 film),Wikipedia:Articles for deletion/Redbox Movie Awards,1803,-1
Bob Random Thoughts,Wikipedia:Articles for deletion/Redbox Movie Awards,Redbox Movie Awards,1804,1
Canadaiscool74,Dianne Feinstein,User:Canadaiscool74,1814,-1
Canadaiscool74,User:Canadaiscool74,User talk:Canadaiscool74,1815,-1
Smoro100,Ace (disambiguation),User:Smoro100/sandbox,1821,-1
Smoro100,User:Smoro100/sandbox,User:Smoro100,1822,-1
Ketheeswaran sithrawel,Erazm Otwinowski,User:Ketheeswaran sithrawel,1829,-1
Clayton.mcbride,Ku-ring-gai Creative Arts High School,User:Clayton.mcbride,1835,-1
Clayton.mcbride,User:Clayton.mcbride,Titus,1837,-1
Manresa1234,User:Manresa1234,"Boise, Idaho",1840,-1
PRINCE KISHAN RAO,User:PRINCE KISHAN RAO/sandbox,User talk:PRINCE KISHAN RAO,1855,-1
Kudos23,User:Kudos23,Save Me Hollywood,1870,-1
Wajju bhai786,Abū Ḥanīfa,User:Wajju bhai786,1915,-1
Wajju bhai786,User:Wajju bhai786,Bizu,1919,5
Wajju bhai786,User:Wajju bhai786,Durood,1950,3
Liam Hayes,User:Liam Hayes,Supercapacitor,1975,-1
Yny501,User:Yny501,Memory in Death,2045,-1
Pegagnerot,User:Pegagnerot,User:Pegagnerot,2083,-1
Pegagnerot,User:Pegagnerot,Nottingham Forest F.C. Under-21's Squad and Academy,2084,-1
Monosh Hojai Dimasa,User:Monosh Hojai Dimasa,List of colleges affiliated to Assam University,2149,-1
Monosh Hojai Dimasa,Dimaraji,User talk:Shovon76,2322,-1
Monosh Hojai Dimasa,User:Monosh Hojai Dimasa,User talk:Monosh Hojai Dimasa,2328,-1
Monosh Hojai Dimasa,User talk:Monosh Hojai Dimasa,Hojai,2335,2
DMutani,User:DMutani,User:DMutani,2362,-1
Prince Skyline S54B,Naganori Ito,User talk:Zaher kadour,2399,-1
Prince Skyline S54B,Nakajima Aircraft Company,User:Prince Skyline S54B,2424,-1
Prince Skyline S54B,Nissan Gloria,User:Prince Skyline S54B/sandbox,2437,-1
Prince Skyline S54B,User:Prince Skyline S54B/sandbox,Kozo Watanabe (engineer),2563,-1
Prince Skyline S54B,Nissan Skyline GT-R,Shurei Ito,2576,1
Prince Skyline S54B,Shinroku Momose,Watanabe Kozo (engineer),2584,3
Prince Skyline S54B,Watanabe Kozo (engineer),Talk:Shinroku Momose,2585,-1
Prince Skyline S54B,Ryoichi Nakagawa,Tachikawa Aircraft Company,2608,2
Prince Skyline S54B,Tachikawa Aircraft Company,User talk:Prince Skyline S54B/sandbox,2609,-1
Prince Skyline S54B,Prince Sedan,Prince Sedan AISH,2641,1
DasGermanMoses,User:DasGermanMoses,Andy Najar,2747,-1
DasGermanMoses,User:DasGermanMoses,Paulo Wanchope,2755,-1
Shahzad khan tanoli,User:Shahzad khan tanoli,Shehzad Roy,3237,2
Great Jurist,Dignity,Human dignity in Iran,3241,2
Great Jurist,Human dignity in Iran,Talk:Human dignity in Iran,3247,-1
Jhon estrada,User:Jhon estrada,Medellín,3263,-1
Jhon estrada,Medellín,Club Atlético Nacional S. A.,3264,1
Jhon estrada,A/N,Corregimientos of Colombia,3266,3
Jhon estrada,"Talk:El Poblado, Medellín",Moscú,3278,-1
BranSul,User:BranSul,New.net,3281,5
MineCraftEnderman,User talk:MineCraftEnderman,Mario Kart 8,3292,3
Tripleahg,Imaginary friend,User talk:198.97.62.42,3308,-1
Tripleahg,Talk:Celts,Wikipedia:Articles for deletion/Kiss Trust,3311,-1
Tripleahg,User:Tripleahg,User talk:50.204.172.183,3313,-1
Fellboy4256,List of social bookmarking websites,User:Fellboy4256,3321,-1
Drewkeeling,Theodore Roosevelt,User:Drewkeeling,3371,-1
Fernand.braudel,Caravaggio (disambiguation),User talk:Fernand.braudel,3396,-1
Yahiko-konoe,User:Yahiko-konoe,Michiko Neya,3399,-1
Esther.seung.lee,User:Ijmusic/Vision of music's future,User:Esther.seung.lee,3402,-1
Esther.seung.lee,User:Ijmusic/Vision of music's future,Nancy King (jazz singer),3409,4
Agrso,Eastern Arabia,User:Agrso/Iran–Kuwait relations,3714,-1
Agrso,User:Agrso/Iran–Kuwait relations,Hejaz,4020,3
Agrso,User:Agrso/Iran–Kuwait relations,Sultanate of Nejd,4026,3
Levi bernardo,Glacialisaurus,User talk:FunkMonk,4072,-1
Levi bernardo,User talk:FunkMonk,Wikipedia:WikiProject Dinosaurs/Image review,4073,-1
Levi bernardo,Wikipedia:WikiProject Dinosaurs/Image review,Abrosaurus,4074,3
Levi bernardo,Wikipedia:WikiProject Dinosaurs/Image review,Wikipedia:WikiProject Palaeontology/Paleoart review,4080,-1
Levi bernardo,Wikipedia:WikiProject Palaeontology/Paleoart review,Mononykus,4083,3
Darkreign11,Two and a Half Men,User:Darkreign11,4086,-1
Darkreign11,Liberty Leading the People,User talk:182.178.110.204,4088,-1
Darkreign11,User talk:182.178.110.204,User talk:Toddy1,4089,-1
Darkreign11,User talk:Darkreign11,ICab,4094,-1
Hsa pyaravaram,User:Hsa pyaravaram,User talk:Hsa pyaravaram,4157,-1
NedimDemiri,Ana Malit,User:NedimDemiri,4160,-1
Wordmajor08,User:Wordmajor08,University of Michigan School of Information,4168,-1
Morgandbillings12,User:Morgandbillings12,Animal roleplay,4190,-1
S.K.Logakanthan,User:S.K.Logakanthan,List of Sri Lankan Tamil films,4221,-1
Shamoo67,User:Shamoo67,Exotic option,4253,-1
Joaneballe,User:Joaneballe/vector.js,User:Joaneballe/About,4288,-1
Joaneballe,User:Joaneballe/common.js,User:Joaneballe/Portfolio,4291,-1
Joaneballe,User:Joaneballe,User talk:Joaneballe,4294,-1
Joaneballe,User:Joaneballe/Nav bar,Skype,4298,-1
Joaneballe,Characters of StarCraft,User talk:Rray,4323,-1
Bluebellanon,User:Bluebellanon,Talk:Sherlock (TV series),4330,-1
Bluebellanon,Elementary (TV series),User talk:Drmargi,4338,-1
Bluebellanon,User talk:Drmargi,Atlantis (TV series),4340,4
Bluebellanon,User talk:AnonNep,Joanna Page,4395,4
Joanne Marguerite De Castelliane,"Naulakha, Punjab",User:Joanne Marguerite De Castelliane,4409,-1
Phantummm,Lumen fidei,User:Phantummm,4439,-1
Phantummm,User:Phantummm,Fermentum,4449,3
Phantummm,User:Phantummm,Tommy Tuberville,4456,3
Nelsonjesus35,User:Nelsonjesus35/Vauxhall Astra Coupe Bertone,User:Nelsonjesus35,4460,-1
BiologistBabe,Talk:MMR vaccine controversy,User talk:Edgth,4505,-1
BiologistBabe,User talk:BiologistBabe,User talk:Qwyrxian,4514,-1
BiologistBabe,User talk:Qwyrxian,Talk:Shooting of Trayvon Martin,4516,-1
BiologistBabe,Talk:Shooting of Trayvon Martin,User talk:Damotclese,4517,-1
BiologistBabe,User talk:Damotclese,Talk:India,4523,-1
DeborahLinderDVMDACVN,Talk:Obesity in pets,User:DeborahLinderDVMDACVN,4557,-1
JimeoWan,User:Warman06,User:JimeoWan/Java4K,4562,-1
JimeoWan,User:JimeoWan/Java4K,Java 4K Game Programming Contest,4568,-1
JimeoWan,Talk:Justin Bieber,Wikipedia:Articles for deletion/H1Z1,4583,-1
Darkwormhole,Sujata and seven types of wives,User:Darkwormhole,4623,-1
Darkwormhole,User:Darkwormhole,Women in Buddhism,4624,-1
LensBlender,User:LensBlender,Bilfinger Berger Power Services,4633,-1
JLSCrawford,User talk:Coolguy22468,Talk:Martin O'Neill,4651,-1
MinnesotaTurnpike,User:MinnesotaTurnpike,Neolithic architecture,4659,-1
Greyxyskut,User:Greyxyskut,Saffron Aldridge,4664,-1
Theduinoelegy,Ten spiritual realms,User talk:DVdm,4675,-1
Theduinoelegy,Margaret the Virgin,User talk:JEN9841,4684,-1
Theduinoelegy,User talk:JEN9841,Derivative (finance),4687,3
Theduinoelegy,Emperor Norton,User talk:Mishae,4693,-1
Zynaden,User:Zynaden,Blake Lewis,4725,5
89Jay89,User talk:Reddogsix,User:Bbb23,4737,-1
Karthikeyan Malaisamy,User:Karthikeyan Malaisamy,T. Rajendar,4739,-1
Varkman,User:Varkman,Talk:Ambrose McCarthy Patterson,4764,-1
Varkman,Call Me Joe,User talk:PhilHibbs,4766,-1
Varkman,User:Varkman,Exploration of Jupiter,4770,3
Varkman,User:Varkman,Tharn,4792,4
Varkman,User:Varkman,Talk:Never Miss a Super Bowl Club,4794,-1
Varkman,Talk:Never Miss a Super Bowl Club,"Talk:Knock, Knock, Ginger",4795,-1
Varkman,"Talk:Knock, Knock, Ginger","Lake Zurich, Illinois",4796,-1
Varkman,User:Varkman,Star Trek: The Motion Picture,4801,3
Varkman,Drunken Sailor,Wikipedia:Articles for deletion/Malaysia Airlines Flight 370 conspiracy theories,4804,-1
Varkman,User:Varkman,Animals in space,4814,2
Yocho,Fujiko,Noachidism,4843,3
Yocho,Chitas,Rainbow covenant,4855,3
Yocho,Rainbow covenant,Bukharan Jews,4856,2
Yocho,Menachem Stark murder case,Yaakov Avinu,4863,2
Yocho,Gidon ben Yoash,Receptacle (botany),4872,3
Yocho,Receptacle (botany),Nidah,4873,4
Yocho,Nidah,"Glendale Heights, Illinois",4874,4
Yocho,Scented water,Catholic bible,4878,3
Yocho,Catholic bible,New Politics (band),4879,4
Yocho,Temptation of Christ,Seventy interpreters,4890,1
Yocho,Seventy interpreters,The Filthy,4891,3
Jnuwame,User:Jnuwame,Talk:Manulife Financial,4929,-1
Jnuwame,Talk:Manulife Financial,User talk:Wilipino,4932,-1
Jnuwame,User talk:Wilipino,Manulife Financial,4934,4
Jnuwame,Wikipedia:Teahouse/Questions,User talk:Cullen,4944,-1
Jjeffery57,General Services Administration,User:Jjeffery57,4953,-1
Jjeffery57,User:Jjeffery57,User talk:Northamerica1000,4954,-1
Jjeffery57,User talk:Northamerica1000,Stamping (metalworking),4955,4
Leslie Fields,User:Leslie Fields,User:Leslie Fields,4964,-1
Leslie Fields,User:Leslie Fields,Mary Lyon,4968,2
Leslie Fields,Mary Lyon,Wikipedia:Meetup/MHCMeetup2,4969,-1
Leslie Fields,Wikipedia:GLAM/Mount Holyoke College/To-do,Wikipedia:Tutorial/Editing/sandbox,4985,-1
Leslie Fields,Wikipedia:Tutorial/Editing/sandbox,User:Leslie Fields/sandbox,4986,-1
Tarique.synapse,User:Tarique.synapse,Portal talk:Current events,4992,-1
Tarique.synapse,Portal talk:Current events,User:Tarique.synapse,4993,-1
Mumbui,Nandi County,User:Mumbui,5001,-1
Mumbui,User:Mumbui,E-learning (theory),5002,-1
Mumbui,E-learning (theory),User:Mumbui/sandbox,5004,-1
Mumbui,User talk:Mumbui,Data security,5007,-1
Kentongreening,User:Kentongreening,Mosaic,5017,-1
TSALPHA33,User:TSALPHA33,2013 NASCAR Sprint Cup Series,5051,-1
BandarAlbgomi,Bariatric surgery,User:BandarAlbgomi,5260,-1
BandarAlbgomi,User:BandarAlbgomi,Community Youth Orchestra of Southern California,5261,-1
BandarAlbgomi,User:BandarAlbgomi,Sleeve gastrectomy,5267,-1
Ugggag,User:Ugggag,Equilibrium unfolding,5273,-1
Leneka Rhoden,User:Leneka Rhoden,Montego Bay,5281,-1
Fscantamburlo,User:Fscantamburlo,Wikipedia:Requests for permissions/Confirmed,5307,-1
Fscantamburlo,User:Fscantamburlo/IFMIF: International Fusion Material Irradiation Facility,User talk:Kudpung,5317,-1
Fscantamburlo,User:Fscantamburlo/IFMIF: International Fusion Material Irradiation Facility,International Fusion Materials Irradiation Facility,5323,-1
Fscantamburlo,User:Fscantamburlo/IFMIF: International Fusion Material Irradiation Facility,File:DEMO IFMIF SNSs spectra.jpg,5355,-1
Fscantamburlo,User:Fscantamburlo/IFMIF: International Fusion Material Irradiation Facility,File:Lithium Target temperature profile.jpg,5376,-1
Suziecha,Basir Seerat,Wikipedia:Teahouse/Guests/Right column,5408,-1
Suziecha,Wikipedia:Teahouse/Guests/Right column,User:Suziecha,5409,-1
Suziecha,User:Suziecha,Sexy Beach Zero,5410,-1
DBWilliams23,Wikipedia:WikiProject Signal Processing,User:DBWilliams23,5436,-1
DBWilliams23,User:DBWilliams23,Wikipedia:WikiProject Signal Processing,5440,4
Hammy603,User:Hammy603,Language learning strategies,5454,-1
Rajaram.deal,User:Rajaram.deal,User:Rajaram.deal,5470,-1
Bnseagreen,Free tier (business model),User:Bnseagreen,5526,-1
Le Survivant,Non-Stop (film),User talk:Akeron,5615,-1
Le Survivant,User talk:Akeron,Category:User urd-1,5616,-1
Anoewyn80,Eastern Regional Libraries,User:Anoewyn80,5636,-1
Anoewyn80,User:Anoewyn80,User:Anoewyn80/sandbox,5638,-1
Anoewyn80,User:Anoewyn80/sandbox,User talk:Acetotyce,5663,-1
AH UDelLib,User:AH UDelLib/sandbox,User talk:Brambleclawx,5674,-1
AH UDelLib,User talk:AH UDelLib,Wikipedia:WikiProject Libraries/Members,5767,-1
AH UDelLib,User talk:AH UDelLib,Arts and Crafts movement,5812,4
AH UDelLib,User:AH UDelLib/sandbox,Wikipedia:Meetup/University of Delaware/April 2014 Colored Conventions,5829,-1
AH UDelLib,User:AH UDelLib,User talk:Bluerasberry,5878,-1
AH UDelLib,Wikipedia:Meetup/University of Delaware/April 2014 Colored Conventions,Wikipedia:WikiProject Colored Conventions/Convention Sandbox,5976,-1
Futurenat,User:Futurenat,Rosa Beddington,6006,1
Silveiro,User:Silveiro,User talk:Silveiro,6025,-1
Fluffynutmeg,FITS Liberator,User:Fluffynutmeg,6036,-1
Fluffynutmeg,User:Fluffynutmeg,Wikipedia:Teahouse/Questions,6037,-1
Sai.papu,List of athletes with the most appearances at Olympic Games,User:Sai.papu,6042,-1
HowardMR,User talk:HowardMR,User:HowardMR,6245,-1
HowardMR,User:HowardMR,2014 FIFA World Cup qualification – UEFA Group D,6273,-1
Yokari,User:Yokari,User:Yokari,6392,-1
Yokari,User:Yokari,Goddess of Fire,6394,3
Eliluu,Ariana Grande discography,User talk:U990467,6523,-1
Eliluu,User talk:U990467,User talk:Sufur222,6548,-1
Cl171562,User:Cl171562,User talk:Cl171562,6556,-1
Farhang M. Muhamad,User:Farhang M. Muhamad,User:Farhang M. Muhamad,6565,-1
Balajishripatwad,Medieval Town of Toruń,User:Balajishripatwad,6577,-1
Balajishripatwad,User:Balajishripatwad,User:Balajishripatwad/twinkleoptions.js,6579,-1
DaffydLandegge,User:DaffydLandegge,Wikipedia:Requested articles/Arts and entertainment/Literature/Books,6588,-1
GKWilly,User:GKWilly,Binary prefix,6609,-1
Karl Theodor Wilhelm Weierstrass,Olog,User:Karl Theodor Wilhelm Weierstrass,6629,-1
Karl Theodor Wilhelm Weierstrass,User:Karl Theodor Wilhelm Weierstrass,Gino Bartali,6630,5
ManyVoxels,Wikipedia:Articles for deletion/Bhelatand sijua,Francis Bird,6638,5
Mick malove,User talk:Mick malove,User:Mick malove/sandbox,6647,-1
Mick malove,User:Mick malove/sandbox,User:Mick malove,6648,-1
Wildeman112,User:Wildeman112,Public auto insurance,6657,-1
K0zka,Ivo Sanader,Talk:Libvirt,6667,-1
K0zka,User:K0zka,User:K0zka/sandbox,6671,-1
K0zka,User:K0zka/sandbox,Out-of-order execution,6692,4
K0zka,Ember.js,Wikipedia:Articles for deletion/Marius (giraffe),6706,-1
K0zka,Wikipedia:Articles for deletion/Marius (giraffe),Hyper-threading,6707,4
K0zka,User:K0zka/sandbox,Template:Apache,6717,3
K0zka,Template:Apache,Talk:Kotlin (programming language),6718,-1
K0zka,Talk:Kotlin (programming language),Frutiger,6719,-1
K0zka,User:K0zka/sandbox,User talk:Democraticmacguitarist,6739,-1
K0zka,User talk:Democraticmacguitarist,Talk:Earthless,6740,6
K0zka,User:K0zka/sandbox,Komló,6758,5
K0zka,Software-defined networking,Tavares Report,6864,-1
K0zka,Putinism,Talk:OVirt,6875,-1
K0zka,Talk:OVirt,OVirt,6877,-1
Wingsjo,User:Wingsjo/vector.js,The Secret History of the Mongol Queens,6882,-1
Madhumuralisunkara,User:Madhumuralisunkara/sandbox,User:Madhumuralisunkara,6987,-1
JonathanPeel,User:JonathanPeel,Talk:Yojimbo (film),6996,-1
AnnaOurLittleAlice,User:AnnaOurLittleAlice,User:AnnaOurLittleAlice/TheRPGMinx,7012,-1
AnnaOurLittleAlice,User:AnnaOurLittleAlice,Chivelstone,7100,1
AnnaOurLittleAlice,User:AnnaOurLittleAlice,Talk:Eurovision Song Contest 2014,7110,-1
AnnaOurLittleAlice,Wikipedia:Templates for discussion/Log/2014 May 17,Talk:High five,7112,-1
AnnaOurLittleAlice,Talk:High five,Talk:Same-sex marriage in the United States,7113,-1
SUNWINDRAIN2003,108th meridian east,User:SUNWINDRAIN2003,7127,-1
Kai Bremer11,Slam Dunk Contest,User:Kai Bremer11,7129,-1
Ewald dlawE,User:Ewald dlawE,User:Ewald dlawE/sandbox,7143,-1
Ewald dlawE,User:Ewald dlawE/sandbox,User:Ewald dlawE/S.I.L.U.R.,7144,-1
Imapancake,Pacific Rim (film),User:Imapancake,7166,-1
Toutestgrace,Raanjhanaa,User talk:Arjann,7171,-1
Toutestgrace,User talk:Arjann,User:Toutestgrace,7172,-1
Yonchoy,User:Yonchoy,User:Yonchoy/sandbox,7176,-1
Militics,User:Militics,Barry S. Strauss,7182,4
Altairs assasin,User talk:David Eppstein,User:Altairs assasin,7198,-1
Altairs assasin,User:Altairs assasin,Pierre-Louis Lions,7199,-1
Erezcorech,Serena Williams,User:Erezcorech,7212,-1
Erezcorech,User:Erezcorech,Pharrell Williams,7213,3
Erezcorech,Pharrell Williams,User talk:STATicVapor,7215,-1
MrPreetKarnal,List of Punjabi-language television channels,User:MrPreetKarnal,7241,-1
MrPreetKarnal,User:MrPreetKarnal,Justdial,7242,-1
MrPreetKarnal,Webaroo,Rangruti khera,7244,5
MrPreetKarnal,User:MrPreetKarnal,Kurukshetra University,7246,-1
Architect2015,Heriberto Lazcano Lazcano,User:Architect2015,7267,-1
Architect2015,User:Architect2015,National Defence Force (Syria),7268,-1
Lonelydream,Alan McNicoll,User:Lonelydream,7283,-1
Lonelydream,User talk:Lonelydream,Rajshahi District,7288,-1
Brendan Nugent,MidWest Radio,User:Brendan Nugent,7298,-1
TheGalacticMan,Muhammad Dahlan (Minister),DVD Backup,7322,5
TheGalacticMan,DVD Backup,Frank Dolce,7323,5
TheGalacticMan,Hum Award for Best Actor in a Negative Role,User:TheGalacticMan/common.js,7340,-1
TheGalacticMan,Denver Broncos,User:TheGalacticMan/vector.js,7342,-1
TheGalacticMan,User:TheGalacticMan/monobook.js,Birds Eye,7344,-1
TheGalacticMan,User talk:Mallan95,Damian Wayne,7346,5
TheGalacticMan,User talk:68.10.236.197,Routing Information Protocol,7352,-1
TheGalacticMan,User talk:197.157.245.5,Austin St. John,7354,5
Fabiomormile,User:Fabiomormile/sandbox,User:Fabiomormile,7362,-1
MTSranger,User:MTSranger,Product defect,7364,-1
TomGulley,User:TomGulley,User talk:Theopolisme,7370,-1
Ionel141,Dynamo Charities Cup,2013 T-League,7391,4
Ionel141,2013 T-League,Saitama City Cup,7400,4
Susan.grayeff,User talk:Richard Nevell (WMUK),Women in science,7874,4
Susan.grayeff,Particle,User talk:Incnis Mrsi/Archive 2,7885,-1
Othman8055,User:Othman8055,User:Othman8055,7916,-1
TotalDramaFan1,User:TotalDramaFan1,User talk:TotalDramaFan1,7945,-1
Mrpresident80,User talk:Bonkers The Clown,Wikipedia:Articles for deletion/Saint Francis Veterinary Center,7961,-1
Mrpresident80,Wikipedia:Articles for deletion/Saint Francis Veterinary Center,User:Mrpresident80,7997,-1
Mrpresident80,Wikipedia:Articles for deletion/Saint Francis Veterinary Center,American Animal Hospital Association,8013,1
Kalpesh K Panchal,User:Kalpesh K Panchal,Hindustan Unilever,8022,-1
Vastusankalpa,User:Vastusankalpa,User talk:Vastusankalpa,8052,-1
Zahida2013,User talk:Zahida2013/sandbox,User:Zahida2013,8057,-1
Wintaburr,Bugoy Cariño,User:Wintaburr,8238,-1
ZSwagger276,User:ZSwagger276,Replay (Zendaya song),8308,2
Mani Jehan,Brumadinho,User:Mani Jehan,8336,-1
