username1,pagetitle1,pagetitle2,counter,hop
Professor Gas Can,Hey Ram,User:Professor Gas Can,6140,-1
Professor Gas Can,User:Professor Gas Can,Lewis Richardson (Hollyoaks),6141,-1
Laaurencoombes,Ariana Grande,User talk:Laaurencoombes,6225,-1
Canadianpoptart,Liar (disambiguation),User talk:Canadianpoptart,6232,-1
Canadianpoptart,User talk:Canadianpoptart,Sociology,6233,3
Xoondass,User:Xoondass,Château de Dourdan,6282,-1
789Blue,Archduke Franz Ferdinand of Austria,User talk:789Blue,6291,-1
Fernando-the-King,2011 Cricket World Cup Group B,Template:Mumbai Indians Roster,6518,-1
Fernando-the-King,Template:Sunrisers Hyderabad Roster,Template:Chennai Super Kings Roster,6520,-1
Fernando-the-King,Template:Sunrisers Hyderabad Roster,1989 Japanese motorcycle Grand Prix,6533,5
Fernando-the-King,Template:Kolkata Knight Riders Roster,1989 Belgian motorcycle Grand Prix,6555,5
Fernando-the-King,Template:Mumbai Indians Roster,2011 Indian Premier League,6560,2
Fernando-the-King,Template:Rajasthan Royals Roster,2001 Pacific motorcycle Grand Prix,6570,5
Fernando-the-King,Template:Delhi Daredevils Roster,1989 Swedish motorcycle Grand Prix,6575,5
Fernando-the-King,Template:Pune Warriors India Roster,Juan Pablo Montoya,6640,4
Fernando-the-King,Template:Royal Challengers Bangalore Roster,2005 FIA WTCC Race of Italy,6685,4
Fernando-the-King,Template:Royal Challengers Bangalore Roster,2005 FIA WTCC Race of UK,6699,4
Realsparkle,User:Realsparkle,User:Realsparkle,6793,-1
Realsparkle,User:Realsparkle,Sparkle (1976 film),6795,-1
Chelsea2012champs,Gary Hooper,User talk:Chelsea2012champs,6826,-1
Miros 0571,User talk:Miros 0571,User talk:77.121.210.102,7106,-1
Miros 0571,User talk:77.121.210.102,User talk:Tide rolls,7109,-1
Kingrossii,The Witches of Eastwick,User talk:Kingrossii,7191,-1
Nicolejaninehutcherson,User:Nicolejaninehutcherson,User:Nicolejaninehutcherson,7194,-1
Nicolejaninehutcherson,User:Nicolejaninehutcherson,Mixer,7195,-1
