username1,pagetitle1,pagetitle2,counter,hop
C0rsicoCorsiiii,Disney family,User talk:SlimVirgin,2915,-1
C0rsicoCorsiiii,User talk:SlimVirgin,"Calvary Cemetery, East Los Angeles",2916,4
Nandaparesh,Bhanushali,User talk:Nandaparesh,2939,-1
Nortabun,Barge,Portal:Miley Cyrus/Intro,3030,-1
Rolloffle78,Wikipedia:Articles for deletion/Log/2013 September 6,Merrill Lynch,3130,-1
채널 11번과 22번은 에스비에스입니다,Squid (food),User talk:채널 11번과 22번은 에스비에스입니다,3412,-1
RadicalDame,Carol Alt,User talk:RadicalDame,3424,-1
CharlesWhiteUSA,Wikipedia:Articles for deletion/Log/2013 September 3,Wikipedia:Teahouse/Guests/Left column,3604,-1
GreigBrown,Loch Lomond RFC,User talk:Loriendrew,3750,-1
BEBEQ200,User talk:Hamham31,User:Closedmouth,3776,-1
SPR guy,Japanese kitchen,User:Tentinator/CSD log,3896,-1
Safee Khawaja,User:Safee Khawaja,Bigg Boss 6,4012,-1
Safee Khawaja,Bigg Boss 7,User talk:Safee Khawaja,4039,-1
శ్రీధర్ బాబు,Bajji,Wikipedia:Teahouse/Guests/Right column,4060,-1
శ్రీధర్ బాబు,Bajji,Talk:Bhajji,4064,-1
శ్రీధర్ బాబు,List of mythological objects,User talk:Thompson.matthew,4095,-1
శ్రీధర్ బాబు,User talk:Thompson.matthew,Wikipedia:Requests for undeletion,4096,-1
శ్రీధర్ బాబు,Narada,Wikipedia:Copyright problems/2013 October 4,4102,-1
శ్రీధర్ బాబు,User talk:Thompson.matthew,Warrior monk,4106,-1
శ్రీధర్ బాబు,Talk:Nizam army,Battle of Givenchy,4120,-1
PokeJoe,User talk:PokeJoe,1066,4294,5
C96Mackenzie,User:C96Mackenzie/Heeden Bucket,Quiff,4437,-1
Domey64,Child abuse,User talk:Flyer22,4450,-1
Domey64,User talk:Flyer22,User talk:Domey64,4453,-1
Filancio Estrella,User talk:Widr,Great white shark,4502,-1
Coltano123,Liv and Maddie,User:Coltano123,4528,-1
Violethillmgmt,User:The Banner,User talk:Violethillmgmt,4532,-1
Beurocraticobama,User talk:Jimbo Wales,User talk:Onorem/Archive 19,4642,-1
Aliyahlolo,Bhaironghati,User:Aliyahlolo,4676,-1
Gman8426,User:Gman8426/sandbox,Australian Aboriginal culture,4729,-1
G DHONDARE,User talk:G DHONDARE/sandbox,Philosophy of mind,4919,-1
Wereq123,Wikipedia:Arbitration Committee Elections December 2013,Wikipedia talk:Paid editing policy proposal,4957,-1
Darkrai Crogunk,Darren Shan,User:Darkrai Crogunk,4982,-1
KyleTVGamer,Euclid Square Mall,Talk:The Fallen Madonna,5177,-1
Hogwild13,Weather,User:Hogwild13,5260,-1
Sonicmario22,User:Sonicmario22,Cat,6032,-1
HashtagHEEL,Shola Ameobi,User talk:Mattythewhite,6040,-1
HashtagHEEL,User talk:HashtagHEEL,Mike Jones (referee),6047,4
Dragondevil 22,List of Dani's Castle episodes,User talk:109.76.241.130,6077,-1
Dragondevil 22,List of Dani's Castle episodes,User:Cartman810,6088,-1
Dragondevil 22,List of House of Anubis episodes,User talk:Geraldo Perez/2013 Revision history,6220,-1
PixelSeven,Wikipedia:Sandbox,User:PixelSeven,6576,-1
PixelSeven,User:PixelSeven/MySandbox,Fat kids,6587,-1
PixelSeven,Child obesity,Gerry Sharpe,6589,4
PixelSeven,Burris Laboratory School,Population I,6594,4
PixelSeven,Population I,Stop Online Piracy Act,6595,3
Cesar benitez,User:Cesar benitez,Global marketing,6667,-1
Cesar benitez,User:Cesar benitez,Windows-1252,6672,-1
J341933,207 CC,Datsun 510,6772,3
J341933,Peugeot 207,Acute HIV infection,6777,5
J341933,User talk:Doc James,Paliperidone,6780,3
J341933,List of people with bipolar disorder,User talk:Elizium23,6806,-1
J341933,User talk:John Cline,Cub Scouting (Boy Scouts of America),6832,4
J341933,Risperidone,User talk:Sionk,6837,-1
J341933,User talk:Sionk,Sohail Castle,6845,4
J341933,User talk:Doc James,Wikipedia:Articles for deletion/William Eivind Hall,6855,-1
J341933,Douglas Hall,User talk:Ishdarian,6865,-1
J341933,User talk:Ishdarian,Medal of Valor (Israel),6870,4
Williamb4,User talk:Williamb4,William the Conqueror,6937,-1
Ernestolynch,Urban75,User:Ernestolynch,6972,-1
Ernestolynch,Talk:Urban75,Wikipedia:Administrators' noticeboard/3RRArchive9,7015,-1
Ernestolynch,Talk:Urban75,Black billionaires,7036,5
Otisfrog,Justin Bieber,Wasalu,7071,2
Otisfrog,Talk:Mercedes (name),T. J.'s (Newport),7078,-1
Otisfrog,Clifford Smith (rapper),Nicholas,7114,3
Otisfrog,Good Samaritan Medical Center,Amar'e Stoudemire,7136,4
Otisfrog,Target Corporation,User:Otisfrog/MSOffice,7266,-1
Otisfrog,Charles Conaway,User talk:C.Fred,7274,-1
Otisfrog,Gregg Steinhafel,User talk:Grahambrunk,7288,-1
Otisfrog,User talk:Grahambrunk,Pour It Up,7291,4
Otisfrog,Margaret Chung,Sean Michael Anderson,7314,3
Otisfrog,Sean Michael Anderson,File:The Road Home (Heart album) coverart.jpg,7315,-1
Otisfrog,Anthony Fisher (Target),Vicks,7378,4
Otisfrog,Zeke Mowatt,Ghetto (rapper),7390,4
Otisfrog,User talk:Otisfrog,Walgreens,7412,3
Otisfrog,Walgreens,Aretha Franklin,7419,3
Darthstripe,User talk:Darthstripe,User:Darthstripe,7441,-1
Darthstripe,User:Darthstripe,"Fried, Frank, Harris, Shriver & Jacobson",7442,-1
Stjohnny,A Current Affair,User:Burkenburg,7531,-1
Stjohnny,User:Burkenburg,User:Burkenburg/Jarrad Burke,7532,-1
Stjohnny,User:Burkenburg/Aaron Roberts,Myrmecia vindex,7543,-1
Stjohnny,Myrmecia brevinoda,Wikipedia:Articles for deletion/Burkenburg,7549,-1
Willy on wheels!,Wikipedia:Community portal,User talk:Willy on wheels!,7552,-1
Donghyuncoconut,User:Donghyuncoconut,User:Donghyuncoconut,7554,-1
Donghyuncoconut,User:Donghyuncoconut,Diary of a Wimpy Kid (film),7555,-1
Donghyuncoconut,User:Donghyuncoconut,User:Ultraexactzz,7559,-1
Donghyuncoconut,User:Donghyuncoconut,Myeong-dong,7580,-1
Donghyuncoconut,Internet troll,User talk:Donghyuncoconut,7582,-1
Coolmarioruiz1,User:Coolmarioruiz1,Dick Figures,7586,-1
Joebunkeo,David Horvitz,User talk:Theredproject,7637,-1
Joebunkeo,User talk:Tbhotch,Wikipedia:Articles for deletion/Log/2013 September 13,7641,-1
Joebunkeo,David Horvitz,User talk:DGG,7646,-1
JohnEPB,T. D. Mischke,User talk:Mikhailov Kusserow,7669,-1
JohnEPB,User talk:Mikhailov Kusserow,Gary Anderson (placekicker),7671,4
Rickbro271,User talk:Rickbro271,Emmanuel Emenike,7687,-1
Ryeband,User:Ryeband,Mad at Gravity,7845,-1
Ryeband,User:Ryeband,Frank Bell,7856,-1
